id,insta_follower,tiktok,youtube,categories,price_category,avg_rating
1501,MEDIUM,MEDIUM,MEDIUM,"Action,Romance,Sci-Fi",MEDIUM,3.968792402
2576,MEDIUM,HIGH,MEDIUM,"Action,Comedy,Shounen,Supernatural",MEDIUM,3.968792402
3300,MEDIUM,HIGH,HIGH,"Romance,School",MEDIUM,3.968792402
736,MEDIUM,HIGH,HIGH,"Action,Adventure",MEDIUM,3.963364993
3084,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.963364993
1796,LOW,LOW,LOW,"Adventure,Drama,Fantasy",MEDIUM,3.963364993
1174,MEDIUM,HIGH,HIGH,Action,MEDIUM,3.963364993
6601,LOW,LOW,LOW,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.963364993
6557,LOW,LOW,LOW,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM,3.963364993
598,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Fantasy,Sci-Fi",MEDIUM,3.963364993
337,MEDIUM,HIGH,HIGH,"Comedy,Supernatural",MEDIUM,3.963364993
3017,MEDIUM,MEDIUM,MEDIUM,"Action,Shounen",MEDIUM,3.963364993
334,MEDIUM,HIGH,HIGH,"Comedy,Shounen",MEDIUM,3.963364993
506,HIGH,HIGH,HIGH,"Comedy,Romance,School,Supernatural",HIGH,3.963364993
117,HIGH,HIGH,HIGH,"Action,Supernatural",HIGH,3.963364993
2043,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM,3.963364993
3350,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM,3.963364993
4586,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,School,Shounen",MEDIUM,3.963364993
1342,LOW,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM,3.963364993
5300,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",MEDIUM,3.963364993
2541,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM,3.963364993
2409,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.963364993
607,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.963364993
642,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Fantasy",MEDIUM,3.963364993
5043,LOW,MEDIUM,MEDIUM,"Comedy,Drama,Shounen",MEDIUM,3.963364993
1760,MEDIUM,HIGH,HIGH,"Comedy,Drama,Romance",MEDIUM,3.963364993
2705,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Romance",MEDIUM,3.963364993
431,MEDIUM,HIGH,HIGH,"Action,Comedy",MEDIUM,3.963364993
2088,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.963364993
2091,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM,3.963364993
664,MEDIUM,HIGH,HIGH,"Action,Fantasy,Supernatural",MEDIUM,3.963364993
5477,LOW,LOW,LOW,Fantasy,MEDIUM,3.963364993
5582,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM,3.963364993
1911,MEDIUM,HIGH,HIGH,Action,MEDIUM,3.963364993
1149,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM,3.963364993
2807,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",MEDIUM,3.963364993
6343,LOW,LOW,LOW,"Action,Comedy,Drama",MEDIUM,3.963364993
2685,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",MEDIUM,3.957937585
572,HIGH,HIGH,HIGH,"Comedy,Romance,Supernatural",MEDIUM,3.957937585
2271,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM,3.957937585
1066,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.957937585
2278,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM,3.957937585
2504,LOW,LOW,LOW,Drama,MEDIUM,3.957937585
3657,MEDIUM,HIGH,MEDIUM,"Action,Shounen",MEDIUM,3.957937585
1739,MEDIUM,HIGH,HIGH,"Action,Comedy,Shounen,Supernatural",MEDIUM,3.957937585
1226,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy",MEDIUM,3.957937585
1164,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Shounen",MEDIUM,3.957937585
1202,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.957937585
1833,MEDIUM,HIGH,HIGH,"Action,School,Sci-Fi",MEDIUM,3.957937585
1016,MEDIUM,HIGH,MEDIUM,"Adventure,Comedy,Fantasy,Romance,Shounen",MEDIUM,3.957937585
3014,LOW,LOW,MEDIUM,"Action,Supernatural",MEDIUM,3.963364993
3152,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.957937585
3644,MEDIUM,HIGH,HIGH,"Comedy,Romance,School,Shounen",MEDIUM,3.957937585
1704,MEDIUM,HIGH,MEDIUM,"Comedy,Romance,School",MEDIUM,3.957937585
7282,LOW,LOW,LOW,"Comedy,Romance,School,Shounen",MEDIUM,3.957937585
1058,MEDIUM,MEDIUM,MEDIUM,"Comedy,Shounen,Supernatural",MEDIUM,3.957937585
5036,LOW,MEDIUM,MEDIUM,Action,MEDIUM,3.957937585
5154,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM,3.957937585
6344,LOW,MEDIUM,MEDIUM,"Comedy,Sci-Fi,Shounen",MEDIUM,3.957937585
3231,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Shounen",MEDIUM,3.957937585
1548,HIGH,HIGH,HIGH,"Comedy,Drama,Romance,Shounen",MEDIUM,3.957937585
3371,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",MEDIUM,3.957937585
4327,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,School",MEDIUM,3.957937585
2114,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM,3.957937585
3433,LOW,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.957937585
1938,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Sci-Fi",MEDIUM,3.957937585
3215,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi,Shounen",MEDIUM,3.957937585
2612,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM,3.957937585
6332,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",MEDIUM,3.957937585
739,MEDIUM,HIGH,HIGH,Action,MEDIUM,3.957937585
6533,LOW,LOW,LOW,"Drama,Sci-Fi",MEDIUM,3.957937585
6130,LOW,LOW,LOW,Drama,MEDIUM,3.957937585
3774,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Sci-Fi",MEDIUM,3.957937585
1157,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.957937585
2946,MEDIUM,HIGH,HIGH,"Drama,Romance,School",MEDIUM,3.957937585
6029,LOW,MEDIUM,MEDIUM,"Action,Drama",MEDIUM,3.957937585
6838,LOW,MEDIUM,MEDIUM,"Fantasy,Romance",MEDIUM,3.957937585
6372,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama,Shounen",MEDIUM,3.957937585
1653,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.957937585
3176,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Sci-Fi,Shounen",MEDIUM,3.957937585
2712,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,School,Shounen,Supernatural",MEDIUM,3.952510176
6308,MEDIUM,MEDIUM,MEDIUM,Romance,MEDIUM,3.952510176
234,HIGH,HIGH,HIGH,"Action,Sci-Fi",HIGH,3.952510176
6685,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Sci-Fi",MEDIUM,3.952510176
377,HIGH,HIGH,HIGH,Action,MEDIUM,3.952510176
5070,LOW,LOW,LOW,"Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.952510176
3714,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Romance",MEDIUM,3.952510176
1210,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Fantasy,Romance",MEDIUM,3.952510176
1925,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen,Supernatural",MEDIUM,3.952510176
4476,MEDIUM,MEDIUM,MEDIUM,"Comedy,Sci-Fi",MEDIUM,3.952510176
748,MEDIUM,HIGH,MEDIUM,"Action,Comedy,Romance",MEDIUM,3.952510176
584,MEDIUM,HIGH,HIGH,"Comedy,Romance",MEDIUM,3.952510176
528,HIGH,HIGH,HIGH,"Adventure,Fantasy,Romance",HIGH,3.952510176
5441,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.952510176
68,HIGH,HIGH,HIGH,"Action,Comedy,Drama,Fantasy,Shounen,Supernatural",MEDIUM,3.952510176
478,HIGH,HIGH,HIGH,"Action,Comedy,Sci-Fi",MEDIUM,3.952510176
606,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.952510176
672,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Fantasy,Shounen",MEDIUM,3.952510176
641,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.952510176
1015,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Shounen",MEDIUM,3.952510176
1605,MEDIUM,HIGH,HIGH,"Action,Comedy,Drama",MEDIUM,3.952510176
5635,LOW,MEDIUM,MEDIUM,Sci-Fi,MEDIUM,3.952510176
2780,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Sci-Fi",MEDIUM,3.952510176
219,HIGH,HIGH,HIGH,"Action,Fantasy,School,Shounen,Supernatural",HIGH,3.952510176
999,MEDIUM,HIGH,HIGH,"Action,Fantasy,School,Shounen,Supernatural",MEDIUM,3.952510176
2129,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM,3.952510176
2145,HIGH,HIGH,HIGH,School,MEDIUM,3.952510176
5914,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.952510176
1388,HIGH,HIGH,HIGH,"Action,Supernatural",MEDIUM,3.952510176
712,MEDIUM,HIGH,MEDIUM,Shounen,MEDIUM,3.947082768
1119,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen,Supernatural",MEDIUM,3.947082768
256,MEDIUM,HIGH,HIGH,"Action,Fantasy,Shounen",MEDIUM,3.947082768
4667,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.947082768
5463,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM,3.947082768
6554,LOW,LOW,LOW,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM,3.947082768
6560,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",MEDIUM,3.947082768
3700,LOW,LOW,LOW,"Comedy,Shounen",MEDIUM,3.947082768
5142,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy",MEDIUM,3.947082768
509,HIGH,HIGH,HIGH,"Comedy,Sci-Fi",MEDIUM,3.947082768
3393,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.947082768
184,MEDIUM,HIGH,HIGH,"Comedy,Romance,School,Shounen",MEDIUM,3.947082768
950,MEDIUM,HIGH,HIGH,Action,MEDIUM,3.947082768
1795,HIGH,HIGH,HIGH,"Comedy,School,Shounen,Supernatural",MEDIUM,3.947082768
1726,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Shounen,Supernatural",MEDIUM,3.947082768
3140,MEDIUM,HIGH,HIGH,"Adventure,Fantasy,Shounen",MEDIUM,3.947082768
2498,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Drama,Sci-Fi",MEDIUM,3.947082768
1504,MEDIUM,HIGH,HIGH,"Comedy,Fantasy,Romance",MEDIUM,3.947082768
682,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.947082768
1170,HIGH,HIGH,HIGH,"Action,Shounen,Supernatural",MEDIUM,3.947082768
648,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.947082768
502,HIGH,HIGH,HIGH,Comedy,HIGH,3.947082768
5978,LOW,MEDIUM,MEDIUM,"Adventure,Drama",MEDIUM,3.947082768
2919,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.947082768
3329,MEDIUM,HIGH,HIGH,"Action,Comedy,Shounen",MEDIUM,3.947082768
1163,HIGH,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy",HIGH,3.947082768
4338,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Sci-Fi",MEDIUM,3.947082768
901,HIGH,HIGH,HIGH,"Drama,School,Sci-Fi",MEDIUM,3.947082768
2585,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy",MEDIUM,3.947082768
3830,MEDIUM,HIGH,MEDIUM,Comedy,MEDIUM,3.947082768
4283,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen,Supernatural",MEDIUM,3.947082768
1229,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.947082768
4987,MEDIUM,MEDIUM,MEDIUM,"Comedy,Drama",MEDIUM,3.952510176
6024,LOW,LOW,LOW,"Action,Adventure,Shounen",MEDIUM,3.947082768
2381,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Shounen",MEDIUM,3.947082768
4687,LOW,LOW,LOW,"Action,Adventure,Comedy,Romance,Shounen",MEDIUM,3.947082768
987,HIGH,HIGH,HIGH,"Action,Comedy,Fantasy,Romance,School,Shounen,Supernatural",HIGH,3.947082768
6435,LOW,MEDIUM,LOW,"Adventure,Fantasy",MEDIUM,3.947082768
109,MEDIUM,HIGH,HIGH,"Adventure,Drama,Fantasy",MEDIUM,3.947082768
1984,MEDIUM,HIGH,HIGH,"Action,Comedy,School,Shounen",MEDIUM,3.94165536
1367,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi",MEDIUM,3.94165536
2529,LOW,LOW,LOW,Drama,MEDIUM,3.94165536
1784,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Sci-Fi",MEDIUM,3.94165536
81,MEDIUM,MEDIUM,HIGH,"Comedy,Romance",MEDIUM,3.94165536
2107,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.94165536
6725,LOW,MEDIUM,LOW,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.94165536
6558,LOW,LOW,MEDIUM,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.94165536
6555,LOW,MEDIUM,MEDIUM,"Adventure,Comedy",MEDIUM,3.94165536
1980,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.94165536
6427,MEDIUM,MEDIUM,MEDIUM,School,MEDIUM,3.94165536
5695,MEDIUM,MEDIUM,MEDIUM,Sci-Fi,MEDIUM,3.94165536
854,MEDIUM,HIGH,HIGH,"Comedy,Shounen,Supernatural",MEDIUM,3.94165536
2182,MEDIUM,HIGH,MEDIUM,"Comedy,Romance",MEDIUM,3.94165536
4628,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM,3.94165536
210,MEDIUM,MEDIUM,MEDIUM,"Comedy,School,Shounen",MEDIUM,3.94165536
4430,MEDIUM,HIGH,HIGH,"Comedy,Shounen,Supernatural",MEDIUM,3.94165536
1946,MEDIUM,HIGH,HIGH,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.94165536
2543,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Romance,Sci-Fi",MEDIUM,3.94165536
2422,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Sci-Fi",MEDIUM,3.94165536
1977,MEDIUM,HIGH,HIGH,"Comedy,Romance,School",MEDIUM,3.94165536
888,MEDIUM,HIGH,HIGH,"Action,Shounen",MEDIUM,3.94165536
1130,MEDIUM,HIGH,HIGH,"Action,Shounen",MEDIUM,3.94165536
2372,MEDIUM,MEDIUM,MEDIUM,"Adventure,Fantasy,Sci-Fi,Shounen",MEDIUM,3.94165536
2376,MEDIUM,MEDIUM,MEDIUM,"Adventure,Sci-Fi,Shounen",MEDIUM,3.94165536
4785,LOW,MEDIUM,LOW,"Action,Romance,Sci-Fi",MEDIUM,3.94165536
4370,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Supernatural",MEDIUM,3.94165536
4277,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.94165536
4962,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Drama,Shounen",MEDIUM,3.94165536
1285,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.94165536
2147,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Fantasy,School",MEDIUM,3.94165536
6836,LOW,LOW,LOW,"Fantasy,Romance",MEDIUM,3.94165536
476,MEDIUM,HIGH,HIGH,"Comedy,Fantasy",MEDIUM,3.94165536
86,HIGH,HIGH,HIGH,"Action,Fantasy",MEDIUM,3.936227951
571,MEDIUM,HIGH,HIGH,"Comedy,Romance,Supernatural",MEDIUM,3.936227951
650,HIGH,HIGH,HIGH,"Action,Adventure",MEDIUM,3.936227951
1513,MEDIUM,MEDIUM,HIGH,"Action,Adventure,Shounen",MEDIUM,3.936227951
6776,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM,3.936227951
4403,LOW,LOW,LOW,"Comedy,School",MEDIUM,3.936227951
2108,MEDIUM,HIGH,HIGH,"Comedy,Sci-Fi",MEDIUM,3.936227951
6361,LOW,LOW,LOW,"Adventure,Comedy,Fantasy",MEDIUM,3.936227951
1125,MEDIUM,MEDIUM,MEDIUM,Shounen,MEDIUM,3.936227951
3016,MEDIUM,HIGH,HIGH,Shounen,MEDIUM,3.936227951
1843,HIGH,HIGH,HIGH,Comedy,MEDIUM,3.936227951
2405,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.936227951
3005,MEDIUM,MEDIUM,MEDIUM,"Sci-Fi,Shounen",MEDIUM,3.936227951
2953,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Sci-Fi",MEDIUM,3.936227951
2181,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.936227951
2284,HIGH,HIGH,HIGH,"Drama,Romance",MEDIUM,3.936227951
1972,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.936227951
1041,MEDIUM,MEDIUM,MEDIUM,"Adventure,Shounen,Supernatural",MEDIUM,3.936227951
5205,LOW,MEDIUM,MEDIUM,Comedy,MEDIUM,3.936227951
1351,MEDIUM,HIGH,HIGH,"Comedy,School",MEDIUM,3.936227951
1803,MEDIUM,HIGH,MEDIUM,"Action,Sci-Fi",MEDIUM,3.936227951
694,HIGH,HIGH,HIGH,"Drama,Romance,School",MEDIUM,3.936227951
1750,MEDIUM,HIGH,HIGH,"Action,Drama",MEDIUM,3.936227951
5138,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Fantasy,Shounen",MEDIUM,3.936227951
1752,MEDIUM,HIGH,HIGH,Supernatural,MEDIUM,3.936227951
1409,HIGH,HIGH,HIGH,"Comedy,School",MEDIUM,3.936227951
3432,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.936227951
4405,LOW,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM,3.936227951
4810,LOW,LOW,LOW,Drama,MEDIUM,3.936227951
6228,LOW,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance",MEDIUM,3.936227951
2260,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.936227951
3704,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure",MEDIUM,3.936227951
3020,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",MEDIUM,3.936227951
6552,LOW,MEDIUM,LOW,"Comedy,Drama",MEDIUM,3.936227951
855,MEDIUM,HIGH,MEDIUM,"Comedy,Romance,School",MEDIUM,3.930800543
1801,HIGH,HIGH,HIGH,Action,MEDIUM,3.930800543
2403,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Shounen",MEDIUM,3.930800543
2980,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Fantasy,Sci-Fi",MEDIUM,3.930800543
2549,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Sci-Fi",MEDIUM,3.930800543
6471,LOW,LOW,LOW,"Adventure,Comedy",MEDIUM,3.930800543
2023,MEDIUM,MEDIUM,HIGH,"Action,Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.930800543
3129,MEDIUM,MEDIUM,MEDIUM,"Drama,Fantasy,Romance,Supernatural",MEDIUM,3.930800543
6424,LOW,MEDIUM,MEDIUM,Drama,MEDIUM,3.930800543
1209,MEDIUM,HIGH,HIGH,"Comedy,Romance,Shounen,Supernatural",MEDIUM,3.930800543
3163,MEDIUM,MEDIUM,MEDIUM,"Action,Sci-Fi,Shounen",MEDIUM,3.930800543
3366,MEDIUM,MEDIUM,MEDIUM,"Drama,Shounen",MEDIUM,3.930800543
1748,MEDIUM,HIGH,HIGH,"Comedy,Drama,Fantasy",MEDIUM,3.930800543
5410,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.930800543
928,MEDIUM,HIGH,HIGH,"Fantasy,Supernatural",MEDIUM,3.930800543
6475,LOW,LOW,LOW,Shounen,MEDIUM,3.930800543
3368,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Supernatural",MEDIUM,3.930800543
1244,HIGH,HIGH,HIGH,"Romance,School",MEDIUM,3.930800543
1240,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance",MEDIUM,3.930800543
6646,LOW,MEDIUM,MEDIUM,"Comedy,Fantasy",MEDIUM,3.930800543
652,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Fantasy",MEDIUM,3.930800543
4886,LOW,LOW,LOW,Adventure,MEDIUM,3.930800543
2929,LOW,MEDIUM,MEDIUM,"Action,Adventure",MEDIUM,3.930800543
2024,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.930800543
73,HIGH,HIGH,HIGH,"Action,Comedy",MEDIUM,3.930800543
490,MEDIUM,HIGH,HIGH,Comedy,MEDIUM,3.930800543
3169,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy",MEDIUM,3.930800543
3370,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi",MEDIUM,3.930800543
63,MEDIUM,HIGH,HIGH,Drama,MEDIUM,3.930800543
3306,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Sci-Fi",MEDIUM,3.930800543
64,HIGH,HIGH,HIGH,"Drama,Romance,Supernatural",HIGH,3.930800543
634,MEDIUM,HIGH,HIGH,"Action,Sci-Fi",MEDIUM,3.930800543
2474,MEDIUM,MEDIUM,MEDIUM,"Adventure,Drama,Sci-Fi",MEDIUM,3.925373134
2190,MEDIUM,HIGH,HIGH,"Drama,Romance,Supernatural",MEDIUM,3.925373134
6171,LOW,LOW,LOW,Comedy,MEDIUM,3.925373134
6309,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Drama,Fantasy,Romance",MEDIUM,3.925373134
6570,LOW,LOW,LOW,"Comedy,Fantasy",MEDIUM,3.925373134
6099,LOW,LOW,LOW,"Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM,3.925373134
731,MEDIUM,HIGH,HIGH,"Adventure,Fantasy",MEDIUM,3.925373134
2247,MEDIUM,HIGH,HIGH,"Action,Comedy,Fantasy",MEDIUM,3.925373134
2956,MEDIUM,MEDIUM,HIGH,"Adventure,Comedy,Drama,Fantasy,Shounen",MEDIUM,3.925373134
3262,MEDIUM,MEDIUM,MEDIUM,"Action,Fantasy,Romance,Sci-Fi",MEDIUM,3.925373134
3268,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Sci-Fi",MEDIUM,3.925373134
4804,MEDIUM,MEDIUM,MEDIUM,"Comedy,Romance,Shounen",MEDIUM,3.925373134
6378,LOW,MEDIUM,MEDIUM,"Adventure,Drama",MEDIUM,3.925373134
4721,LOW,LOW,LOW,"Drama,Romance",MEDIUM,3.925373134
893,MEDIUM,HIGH,HIGH,"Action,Adventure,Shounen",MEDIUM,3.925373134
5478,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM,3.925373134
1307,HIGH,HIGH,HIGH,"Action,Drama,Fantasy",HIGH,3.925373134
2654,MEDIUM,MEDIUM,MEDIUM,Supernatural,MEDIUM,3.925373134
1526,HIGH,HIGH,HIGH,"Action,Fantasy,School",MEDIUM,3.925373134
1619,HIGH,HIGH,HIGH,"Comedy,Fantasy,Romance",HIGH,3.925373134
98,HIGH,HIGH,HIGH,"Comedy,Romance",MEDIUM,3.925373134
3213,LOW,LOW,LOW,Comedy,MEDIUM,3.925373134
3175,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM,3.925373134
6568,LOW,MEDIUM,LOW,Comedy,MEDIUM,3.925373134
4297,LOW,MEDIUM,MEDIUM,"Comedy,Drama,Romance,Shounen,Supernatural",MEDIUM,3.925373134
3216,MEDIUM,MEDIUM,MEDIUM,"Action,Adventure,Comedy,Sci-Fi",MEDIUM,3.925373134
1133,MEDIUM,HIGH,HIGH,"Comedy,Romance,Shounen,Supernatural",MEDIUM,3.925373134
1070,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Shounen,Supernatural",MEDIUM,3.925373134
1324,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Fantasy,Shounen",MEDIUM,3.925373134
3025,MEDIUM,MEDIUM,MEDIUM,"Action,Comedy,Sci-Fi,Shounen",MEDIUM,3.925373134
5041,LOW,LOW,LOW,"Adventure,Comedy,Drama,Romance",MEDIUM,3.925373134
618,MEDIUM,HIGH,MEDIUM,"Action,Adventure,Drama,Fantasy,Shounen",MEDIUM,3.925373134
2008,MEDIUM,HIGH,HIGH,"Comedy,Fantasy",MEDIUM,3.919945726
3344,MEDIUM,MEDIUM,MEDIUM,"Action,Drama,Romance",MEDIUM,3.919945726
1122,MEDIUM,HIGH,HIGH,"Comedy,School,Shounen",MEDIUM,3.919945726
3340,MEDIUM,HIGH,HIGH,"Adventure,Comedy,Drama,Romance,Supernatural",MEDIUM,3.919945726
2855,MEDIUM,MEDIUM,MEDIUM,Comedy,MEDIUM,3.919945726
2044,MEDIUM,HIGH,HIGH,"Romance,Supernatural",MEDIUM,3.919945726
1083,MEDIUM,HIGH,HIGH,Shounen,MEDIUM,3.919945726
2508,MEDIUM,MEDIUM,MEDIUM,Drama,MEDIUM,3.919945726
5653,LOW,LOW,LOW,"Comedy,School,Shounen",MEDIUM,3.919945726
5466,MEDIUM,MEDIUM,MEDIUM,"Adventure,Comedy,Shounen",MEDIUM,3.919945726
6775,LOW,LOW,LOW,Fantasy,MEDIUM,3.919945726
3151,MEDIUM,MEDIUM,MEDIUM,"Comedy,School",MEDIUM,3.919945726
2134,MEDIUM,HIGH,HIGH,"Action,Adventure,Drama,Sci-Fi,Shounen",MEDIUM,3.919945726
909,MEDIUM,MEDIUM,MEDIUM,"Fantasy,Romance,Supernatural",MEDIUM,3.919945726
5971,LOW,LOW,LOW,Comedy,MEDIUM,3.919945726
