id,insta_follower,tiktok,youtube,categories,price_category
773,24735,22666,19269,"Action,Romance",MEDIUM
1791,19211,13204,8459,"Adventure,Fantasy",MEDIUM
3520,14775,15130,10802,Fantasy,MEDIUM
957,26785,18769,22221,"Comedy,School,Shounen",MEDIUM
986,42304,35541,23536,"Action,Fantasy,Supernatural",MEDIUM
4299,3725,2352,1546,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
1989,17443,11340,13421,"Action,Adventure,Comedy,Drama,Fantasy,Shounen",MEDIUM
2850,26958,29194,26685,"Action,Drama,Fantasy,Shounen",MEDIUM
844,81155,46143,35697,"Comedy,Drama",MEDIUM
4311,2839,3136,2904,"Drama,Romance",MEDIUM
4361,11149,6391,5198,"Action,Comedy,Drama,Fantasy",MEDIUM
1425,106872,54059,64758,"Action,School,Sci-Fi,Shounen,Supernatural",MEDIUM
6826,1780,1282,969,"Action,Sci-Fi",MEDIUM
346,73305,45599,50132,Romance,MEDIUM
2536,15552,16789,15346,Drama,MEDIUM
3077,56327,58023,31543,"Comedy,Drama,Fantasy",MEDIUM
5566,3603,2465,1450,"Adventure,Comedy,Shounen",MEDIUM
451,186465,184403,138950,"Comedy,Drama,Fantasy,Shounen",HIGH
2521,35493,27025,18201,Comedy,MEDIUM
203,50812,43593,33296,"Romance,Sci-Fi",MEDIUM
4408,3309,4279,2758,Fantasy,MEDIUM
2617,101734,91518,96855,"Comedy,Drama,Romance",MEDIUM
1007,13469,12444,8643,"Comedy,Shounen",MEDIUM
2207,11015,10033,10615,"Action,Drama",MEDIUM
268,220573,247414,283789,"Action,Fantasy,Shounen,Supernatural",HIGH
1424,23631,29033,30978,"Comedy,Romance",MEDIUM
1214,35442,37173,36055,"Action,Comedy,Drama",MEDIUM
1886,137687,83642,88301,"Drama,Supernatural",HIGH
3199,4344,4575,2551,"Adventure,Comedy,Fantasy",MEDIUM
3192,56244,29484,27065,"Adventure,Drama,Sci-Fi",MEDIUM
2854,19928,15915,12693,"Action,Fantasy,Supernatural",MEDIUM
774,42798,30767,37112,Action,MEDIUM
596,297058,312914,350869,"Action,Drama,Fantasy,Romance,School,Supernatural",HIGH
2907,6787,4948,5925,"Action,Drama,Sci-Fi",MEDIUM
4347,5424,4633,5205,"Adventure,Sci-Fi",MEDIUM
2021,54790,47947,50573,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
1823,23340,22644,19845,Supernatural,MEDIUM
4946,7376,7673,8337,"Comedy,School,Shounen",MEDIUM
6607,1317,955,606,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
2007,73536,44021,54274,"Action,Comedy,Drama,Shounen,Supernatural",MEDIUM
181,297051,377764,253662,"Action,Supernatural",HIGH
1100,19991,24008,18518,"Comedy,Shounen",MEDIUM
656,61884,49644,42526,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
561,60899,78501,81862,"Comedy,Fantasy,Shounen,Supernatural",MEDIUM
6319,2681,1732,1251,Drama,MEDIUM
1232,56483,63137,42844,"Comedy,School",MEDIUM
1724,30887,27548,20898,"Comedy,Romance,School",MEDIUM
777,133010,81313,94327,"Action,Drama,Fantasy,Romance,Supernatural",MEDIUM
3311,10688,13433,13454,"Action,Adventure,Drama,Sci-Fi",MEDIUM
4312,2577,1997,2377,"Drama,School",MEDIUM
462,235684,283378,239850,"Action,Adventure,Comedy,Fantasy,Romance,School",HIGH
2918,14896,11394,13842,"Action,Comedy,School,Shounen",MEDIUM
4781,7174,6407,7631,"Action,Adventure,Sci-Fi",MEDIUM
1879,56994,44466,48515,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
2916,13126,12444,14122,"Action,Supernatural",MEDIUM
6980,781,542,348,"Adventure,Drama",MEDIUM
743,42677,29271,28255,Shounen,MEDIUM
741,93803,103615,53196,"Action,Romance,Supernatural",MEDIUM
524,46781,34318,23589,"Action,Fantasy,Sci-Fi",MEDIUM
3158,16130,18392,21587,"Comedy,Sci-Fi",MEDIUM
2934,11684,13980,16016,"Action,Adventure,Fantasy,Sci-Fi",MEDIUM
1146,6238,7430,5739,"Action,Comedy,Shounen",MEDIUM
336,28864,34147,28029,"Action,School,Supernatural",MEDIUM
1329,18469,9267,11542,"Action,Drama,Sci-Fi",MEDIUM
2026,25154,20409,21506,"Comedy,Romance,School",MEDIUM
1820,18060,13714,17749,"Action,Supernatural",MEDIUM
4821,2783,2026,1429,"Action,Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
696,18465,23159,28998,"Comedy,Romance,Supernatural",MEDIUM
114,162622,167798,84274,"Comedy,Romance",MEDIUM
344,146521,94731,107575,Romance,HIGH
541,135318,156585,137217,"Action,Sci-Fi",HIGH
794,31262,34663,40414,"Comedy,Fantasy",MEDIUM
2263,42033,50437,36676,Supernatural,MEDIUM
1612,140094,96193,114082,School,MEDIUM
3856,31179,38125,26423,"Adventure,Comedy,Drama,Shounen,Supernatural",MEDIUM
1095,36947,46207,47569,Drama,MEDIUM
1531,192171,156233,80277,"Action,Comedy,Romance,School",HIGH
5153,4535,4920,5142,"Sci-Fi,Shounen",MEDIUM
5256,1707,1164,791,Comedy,MEDIUM
566,135604,110041,121270,"Action,Shounen,Supernatural",MEDIUM
952,14703,13469,9558,"Drama,Fantasy,Supernatural",MEDIUM
4703,11745,13611,8717,Drama,MEDIUM
4427,8554,10556,6000,"Action,Fantasy",MEDIUM
1112,6005,5184,3446,Shounen,MEDIUM
1234,217617,137288,125937,"Comedy,School,Shounen",HIGH
2511,33321,29651,25088,"Action,Fantasy,Supernatural",MEDIUM
177,233410,251239,196208,"Romance,School",HIGH
1959,54873,28194,26669,"Action,Sci-Fi",MEDIUM
306,70635,57603,45452,"Action,Drama,School,Supernatural",MEDIUM
2119,90931,70242,69839,"Action,Adventure,Comedy,Shounen,Supernatural",MEDIUM
547,169718,85424,56221,"Comedy,Drama,Romance,Sci-Fi",HIGH
1452,53577,52115,49401,"Action,Adventure,Drama,Fantasy,Shounen,Supernatural",MEDIUM
505,214319,118152,127914,"Comedy,Romance,School",HIGH
162,77560,65939,64590,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
3663,6498,6372,4122,"Action,Drama,Fantasy,Sci-Fi",MEDIUM
4450,1113,722,601,"Drama,Sci-Fi,Shounen",MEDIUM
2804,24880,21180,26063,Sci-Fi,MEDIUM
380,398660,228681,264538,"Comedy,Romance,School",HIGH
3454,4714,3433,3801,"Drama,School",MEDIUM
1043,7988,6952,5195,"Comedy,School",MEDIUM
1686,18351,14768,18743,"Action,Shounen,Supernatural",MEDIUM
433,139601,146201,135241,"Comedy,School,Shounen",HIGH
4245,16012,10104,10618,"Comedy,Drama,Romance,School,Shounen",MEDIUM
6761,2673,2220,1905,"Action,Comedy,Supernatural",MEDIUM
417,155281,106976,135492,School,HIGH
1181,133216,93016,70489,"Comedy,Romance",HIGH
3609,10227,6047,5236,"Action,Adventure,Comedy,Fantasy",MEDIUM
3186,7064,8952,9783,"Action,Comedy,Shounen,Supernatural",MEDIUM
1675,31990,39102,50034,"Action,Drama,Fantasy,Shounen",MEDIUM
1955,23856,24498,25186,"Action,Sci-Fi",MEDIUM
636,79166,55791,57197,"Action,Adventure,Drama,Fantasy,Romance,Shounen,Supernatural",MEDIUM
3067,50236,55745,32598,"Action,Adventure,Comedy",MEDIUM
6166,4415,2594,3013,"Action,Adventure,Drama,Sci-Fi",MEDIUM
1097,18400,10067,7084,"Comedy,Supernatural",MEDIUM
1238,148140,148925,107868,"Comedy,School",MEDIUM
623,42026,25424,31029,"Comedy,Romance,Supernatural",MEDIUM
3052,16990,17924,17081,School,MEDIUM
38,194611,206537,107668,"Action,Comedy,Shounen",HIGH
3536,8586,7497,7337,"Action,Comedy,Drama,Shounen",MEDIUM
258,87824,59997,65682,"Comedy,Shounen,Supernatural",MEDIUM
1628,65125,34921,32445,"Comedy,Drama,Romance",MEDIUM
6305,3150,1710,1113,"Action,Drama",MEDIUM
152,216204,229030,291318,"Comedy,Romance,Shounen,Supernatural",HIGH
1030,51354,66749,61630,"Adventure,Comedy,Drama,Fantasy,Romance,Shounen",MEDIUM
655,63134,47928,48346,"Comedy,Drama,Romance,School",MEDIUM
3335,7573,5317,5624,"School,Shounen",MEDIUM
105,53706,40772,42774,Comedy,MEDIUM
237,83397,85558,90565,"Comedy,Romance",MEDIUM
2286,23568,21002,21764,"Adventure,Sci-Fi,Shounen",MEDIUM
3212,44465,42303,42543,"Comedy,School,Supernatural",MEDIUM
2420,17226,11994,13925,"Comedy,Romance",MEDIUM
1856,155795,187765,132352,"Comedy,Romance,School",HIGH
684,7834,7904,4900,"Comedy,Drama,School,Shounen",MEDIUM
5807,4467,5245,2692,"Comedy,Drama",MEDIUM
728,313114,355981,332111,"Action,Sci-Fi",HIGH
215,82568,63082,56685,"Comedy,School",MEDIUM
195,61919,72238,45634,"Shounen,Supernatural",MEDIUM
252,217003,184143,204218,Comedy,HIGH
2936,13742,10585,9269,"Adventure,Drama,Romance",MEDIUM
1900,98144,52305,32207,"Action,Adventure,Fantasy,Romance,Supernatural",MEDIUM
330,16868,16015,18141,"Action,Comedy,Shounen",MEDIUM
443,329561,196877,222700,"Action,Sci-Fi",HIGH
2022,17166,16424,8860,"Action,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
3298,9248,5062,3035,"Adventure,Comedy,Drama",MEDIUM
4209,15616,8636,5110,"Adventure,Comedy,Romance,Shounen,Supernatural",MEDIUM
4266,13959,17895,20840,"Action,Shounen",MEDIUM
850,134942,92929,92505,"Adventure,School,Sci-Fi,Supernatural",HIGH
371,227681,189170,122638,"Comedy,Romance,Sci-Fi,Shounen,Supernatural",HIGH
1376,22599,15516,12223,"Comedy,Drama,Romance,School,Supernatural",MEDIUM
5029,2832,1690,1354,"Adventure,Comedy,Shounen",MEDIUM
5470,6460,7673,4894,"Comedy,Shounen",MEDIUM
2986,17773,18653,20353,"Adventure,Fantasy,Romance,Sci-Fi",MEDIUM
220,265791,175790,167540,"Comedy,School",HIGH
2868,19872,19598,15102,"Action,Sci-Fi",MEDIUM
1247,178166,116640,74768,"Drama,Romance,School",HIGH
2162,19620,23766,25407,"Comedy,Romance,Sci-Fi",MEDIUM
3204,4788,6045,7424,Comedy,MEDIUM
5707,4110,3789,3948,"Fantasy,School",MEDIUM
614,55697,43600,23725,"Adventure,Fantasy,Romance,Shounen,Supernatural",MEDIUM
1623,197912,250401,295189,"Drama,Sci-Fi",HIGH
486,295782,246395,130361,"Action,Comedy,Supernatural",HIGH
4409,11354,14327,17868,"Comedy,School",MEDIUM
155,30630,35217,23627,"Action,Comedy,Shounen",MEDIUM
332,171452,197346,141182,"Comedy,School",HIGH
746,20355,15312,14504,"Action,Adventure,Fantasy,Shounen",MEDIUM
4252,5652,3308,2537,"Adventure,Sci-Fi,Shounen",MEDIUM
581,134705,90415,94620,"Action,Adventure,Fantasy,Romance,Shounen,Supernatural",HIGH
557,244193,282519,367236,"Action,Sci-Fi",HIGH
79,122373,92657,57218,"Action,Comedy,Shounen,Supernatural",MEDIUM
1406,91105,99442,92637,"Action,Sci-Fi",MEDIUM
4722,7726,7295,7340,"Adventure,Comedy,Shounen",MEDIUM
5568,2119,1506,1583,"Adventure,Comedy,Shounen",MEDIUM
276,58274,62725,69171,"Action,Adventure,Comedy,Drama",MEDIUM
1448,16171,18134,21924,"Action,Supernatural",MEDIUM
1245,104275,64809,34565,School,MEDIUM
1941,62530,74633,39985,"Action,Sci-Fi",MEDIUM
576,94165,99857,78897,"Comedy,Drama,Romance,School",MEDIUM
5287,2430,2032,2227,"Comedy,Sci-Fi,Shounen",MEDIUM
1018,51403,59672,53550,"Adventure,Comedy,Shounen,Supernatural",MEDIUM
1254,215817,268462,320010,"Action,Adventure,Fantasy,Shounen",HIGH
2556,5508,5764,2959,Comedy,MEDIUM
2571,6768,6459,7805,"Action,Adventure,Drama,Sci-Fi",MEDIUM
836,101495,82362,102619,Comedy,MEDIUM
6007,1718,1349,1354,"Adventure,School,Sci-Fi,Shounen",MEDIUM
1877,100089,113449,102795,"Action,Adventure,Comedy,Drama,Fantasy",MEDIUM
3361,20553,25219,30256,Drama,MEDIUM
667,7992,7330,5443,"Comedy,Drama,School,Shounen",MEDIUM
812,14036,10089,9598,"Action,Adventure,Fantasy,Shounen",MEDIUM
5058,12262,9313,7432,"Comedy,Drama",MEDIUM
4632,4381,3475,2357,"Sci-Fi,Shounen",MEDIUM
594,29330,20625,23672,"Comedy,Romance,Supernatural",MEDIUM
878,127973,149059,191697,"Comedy,Romance,School",MEDIUM
4459,6645,5097,3296,"Action,Adventure,Drama,Romance",MEDIUM
1074,87609,51659,49205,"Comedy,Sci-Fi",MEDIUM
5569,2718,2335,2388,"Adventure,Comedy,Shounen",MEDIUM
622,94391,71684,58032,"Adventure,Comedy,Drama,Fantasy,Shounen",MEDIUM
314,95933,97856,90476,"Comedy,Shounen,Supernatural",MEDIUM
4236,24229,26925,15350,"Adventure,Comedy,Romance,Sci-Fi",MEDIUM
1722,22497,21802,15136,"Action,Comedy,Romance,School",MEDIUM
4379,8908,7114,3846,"Adventure,Comedy,Romance,School,Shounen,Supernatural",MEDIUM
3773,6953,7897,9654,"Adventure,Shounen",MEDIUM
3053,8698,10102,7061,Fantasy,MEDIUM
1356,45233,57161,55787,"Comedy,School",MEDIUM
171,5524,4757,4581,"Action,Comedy,Shounen",MEDIUM
1793,21009,12916,12544,"Action,Adventure",MEDIUM
3464,25169,17946,18539,"Comedy,School",MEDIUM
71,29771,33275,32511,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
277,315630,239270,159290,"Action,Drama,Shounen,Supernatural",HIGH
4578,6929,4887,5807,"Comedy,School",MEDIUM
570,33191,27283,14037,"Drama,Shounen",MEDIUM
1131,20640,25171,25879,"Comedy,Supernatural",MEDIUM
674,16986,11784,5941,"Comedy,Romance,Supernatural",MEDIUM
349,55056,61054,43330,"Drama,Romance",MEDIUM
3634,13985,17180,9310,"Action,Comedy,Drama,Fantasy,Romance",MEDIUM
4857,8974,9380,7490,"Adventure,Shounen",MEDIUM
4451,1040,1301,1178,"Drama,Sci-Fi,Shounen",MEDIUM
2782,31747,32517,27501,Sci-Fi,MEDIUM
3013,7791,5542,4101,"Action,Drama,Supernatural",MEDIUM
361,308995,236591,302563,"Action,Supernatural",HIGH
4253,11090,11533,7660,"Action,Drama",MEDIUM
3036,17378,18598,24070,"Comedy,Romance",MEDIUM
5485,8794,7500,5061,"Adventure,Romance",MEDIUM
508,54828,31271,38171,"Action,Comedy,Supernatural",MEDIUM
902,138655,121713,62284,"Comedy,Drama,School,Supernatural",HIGH
1196,24745,26120,14973,"Comedy,Drama,Romance",MEDIUM
6243,4292,4239,4475,Drama,MEDIUM
1328,39589,31297,34531,"Drama,Romance",MEDIUM
3342,47053,54536,46553,"Action,Adventure,Comedy,Drama,Sci-Fi",MEDIUM
193,33668,40784,52901,Comedy,MEDIUM
2710,9669,9526,8919,Comedy,MEDIUM
421,170754,181442,133338,"Action,Adventure,Sci-Fi",HIGH
1818,19053,15781,15783,"Action,Supernatural",MEDIUM
1108,42147,38179,48926,"Comedy,Supernatural",MEDIUM
765,40984,46243,34419,"Drama,Romance,School",MEDIUM
2274,95339,122008,152295,Comedy,MEDIUM
564,134180,75920,59804,"Drama,School,Supernatural",HIGH
169,29485,21723,16255,"Action,Drama,Supernatural",MEDIUM
4678,4614,2914,2379,"Action,Adventure,Romance",MEDIUM
3688,13633,14765,15584,"Action,Drama",MEDIUM
3097,2723,2536,2261,Drama,MEDIUM
4718,2526,1525,1825,Comedy,MEDIUM
2273,45246,55911,68169,School,MEDIUM
1364,40698,39570,30432,"Action,Sci-Fi",MEDIUM
908,66972,82798,95130,"Action,Comedy,School,Shounen",MEDIUM
6612,1744,989,1263,Drama,MEDIUM
1038,10567,10349,8499,"Comedy,Shounen",MEDIUM
290,218747,178015,96597,"Action,Adventure,Fantasy",HIGH
3795,9163,9794,4964,School,MEDIUM
5460,4199,2776,2467,"Comedy,Drama,Fantasy,Romance,Shounen",MEDIUM
483,61903,38921,29766,"Comedy,Sci-Fi,Shounen,Supernatural",MEDIUM
353,70416,55448,57659,Comedy,MEDIUM
3312,3461,3815,3225,"Action,Adventure,Drama,Sci-Fi",MEDIUM
3687,6437,8027,6526,"Action,Comedy,Drama,Romance",MEDIUM
410,324284,234993,229590,"Action,Romance,School,Sci-Fi",HIGH
927,26246,14254,15251,"Comedy,Romance,School",MEDIUM
3711,24968,18426,13578,Drama,MEDIUM
3430,18604,18324,20936,Comedy,MEDIUM
770,222243,233118,237088,"Action,Sci-Fi",HIGH
245,57649,74889,87045,Action,MEDIUM
1878,65953,71317,68653,"Adventure,Comedy,Fantasy,Sci-Fi,Shounen",MEDIUM
1313,66471,39723,20634,"Action,Adventure,Fantasy,Shounen",MEDIUM
3556,30457,32030,17637,"Action,Comedy,Fantasy",MEDIUM
5291,1938,1323,1207,"Adventure,Comedy,Fantasy",MEDIUM
2245,33295,35562,24214,"Comedy,School",MEDIUM
2218,13334,15893,11916,"Comedy,School",MEDIUM
1027,50008,31439,37059,"Adventure,Comedy,Drama,Romance,Shounen,Supernatural",MEDIUM
2010,44030,41596,41005,"Adventure,Drama,Romance,Sci-Fi,Shounen",MEDIUM
2476,36338,28323,18130,"Adventure,Comedy,Drama,Romance,Sci-Fi",MEDIUM
522,75660,40005,28022,"Action,Adventure,Shounen",MEDIUM
706,54000,30995,39948,"Drama,Fantasy,Supernatural",MEDIUM
2708,45613,46284,38305,"Comedy,Shounen",MEDIUM
4693,3735,2511,2285,Shounen,MEDIUM
2227,16491,10526,7498,Sci-Fi,MEDIUM
44,26679,31509,23858,"Action,Fantasy",MEDIUM
3800,13790,15949,8156,"Action,Comedy,Shounen,Supernatural",MEDIUM
6210,1116,1379,1059,"Action,Adventure,Sci-Fi",MEDIUM
364,346828,417398,395730,"Action,Adventure,Comedy,Fantasy,Romance,School",HIGH
638,19257,19818,12491,"Comedy,Romance,Supernatural",MEDIUM
863,73813,82339,97939,"Comedy,Romance,School",MEDIUM
2408,34938,29127,32926,Fantasy,MEDIUM
1172,80307,76715,55306,"Action,Adventure,Drama,Sci-Fi",MEDIUM
1398,60753,66297,56045,"Action,Fantasy,Sci-Fi",MEDIUM
3558,13918,11246,5707,"Action,Adventure,Sci-Fi",MEDIUM
4296,8131,8901,5752,"Adventure,Comedy,Fantasy",MEDIUM
5192,18687,14302,15033,"Action,Adventure,Drama",MEDIUM
4249,3542,3003,1719,"Comedy,Drama,Romance,School",MEDIUM
6650,3085,3113,3989,"Fantasy,Romance",MEDIUM
2191,19209,23692,28405,"Adventure,Drama,Fantasy,Romance",MEDIUM
5949,3952,2740,2789,"Comedy,Sci-Fi",MEDIUM
488,134988,169871,120241,"Comedy,School,Sci-Fi,Shounen",MEDIUM
1728,38303,45606,32066,"Drama,Sci-Fi",MEDIUM
4410,2842,1588,1420,"Action,Fantasy",MEDIUM
4291,4151,2815,2159,"Comedy,Drama",MEDIUM
83,113911,115915,123728,"Action,Comedy",MEDIUM
221,30726,31511,33632,"Action,Comedy,Fantasy,Shounen",MEDIUM
2630,7011,6371,6008,"Comedy,School",MEDIUM
351,121108,114862,80270,"Comedy,School",HIGH
312,52312,33799,19070,"Action,Drama,Supernatural",MEDIUM
6667,2470,1838,1187,"Adventure,Comedy,Sci-Fi",MEDIUM
551,80676,83494,52130,"Comedy,Romance,School",MEDIUM
3304,58245,71087,85395,"Action,Comedy,Shounen,Supernatural",MEDIUM
3072,9460,5787,5565,Drama,MEDIUM
60,134739,141263,174053,"Action,Adventure,Shounen,Supernatural",MEDIUM
426,208885,116469,73591,"Comedy,Drama,Romance,School",HIGH
935,72085,63277,32810,"Comedy,School",MEDIUM
5030,2506,2848,2105,Shounen,MEDIUM
2179,18847,18710,22013,"Adventure,Comedy,Shounen",MEDIUM
7280,805,797,963,"Action,Comedy,Shounen",MEDIUM
2806,19565,23679,20871,Sci-Fi,MEDIUM
432,82999,86416,54577,Comedy,MEDIUM
2343,6517,5897,5029,Fantasy,MEDIUM
2382,6036,7230,4062,"Adventure,Comedy,Fantasy",MEDIUM
4396,6978,7862,3984,"Comedy,Drama,Supernatural",MEDIUM
2203,27976,26487,23464,"Action,Comedy,Romance,Sci-Fi,Shounen",MEDIUM
1330,13661,14316,8843,"Drama,Sci-Fi",MEDIUM
2830,5660,4256,5273,"Drama,Romance",MEDIUM
3275,8326,10479,6356,"Action,Comedy,Fantasy,Shounen",MEDIUM
1641,61957,45152,33233,"Romance,Supernatural",MEDIUM
1601,26501,18644,19444,"Adventure,School,Sci-Fi,Supernatural",MEDIUM
1115,6162,4628,2556,"Action,Comedy,School,Shounen",MEDIUM
259,228435,165672,113930,"Action,Sci-Fi",HIGH
2989,74991,56814,69445,Sci-Fi,MEDIUM
2660,6752,4670,5829,"Comedy,School",MEDIUM
1233,95242,72632,78869,"Comedy,Shounen",MEDIUM
3666,20261,25624,18666,"Action,Comedy,School",MEDIUM
4947,3208,2098,1515,Drama,MEDIUM
1805,84390,61316,63441,Sci-Fi,MEDIUM
2120,107325,58987,68423,"Action,Adventure,Fantasy",MEDIUM
4743,15077,13381,10344,"Comedy,Romance,Shounen",MEDIUM
3639,38882,45809,58893,"Action,Comedy,Romance",MEDIUM
469,210891,146490,73475,"Action,Adventure,Comedy,Fantasy,Romance,School",HIGH
903,21622,24692,23358,"Action,Adventure",MEDIUM
5025,3368,2521,2070,"Action,Comedy,Shounen",MEDIUM
1417,45069,27216,31598,Action,MEDIUM
1116,4253,2910,2770,"Comedy,Shounen,Supernatural",MEDIUM
2677,12153,9830,9929,Comedy,MEDIUM
2310,33086,25385,23345,"Action,Romance,Supernatural",MEDIUM
704,17967,20271,18775,"Romance,School",MEDIUM
1399,14845,18529,16886,"Adventure,Comedy,Fantasy",MEDIUM
1747,76492,96633,123471,"Action,Comedy,Drama,Fantasy,Romance,School",MEDIUM
228,133385,73659,37470,"Comedy,Romance,School",HIGH
3400,14779,15808,13839,Drama,MEDIUM
4268,22714,13357,16036,"Drama,Sci-Fi",MEDIUM
333,12418,14521,17692,"Action,Adventure,Supernatural",MEDIUM
688,17153,18764,19423,"Adventure,Fantasy,Shounen",MEDIUM
2200,5005,5259,3734,Comedy,MEDIUM
6006,2629,1572,1109,"Adventure,Sci-Fi",MEDIUM
1648,46678,33338,22311,"Action,Sci-Fi",MEDIUM
562,78469,39587,49954,"Sci-Fi,Supernatural",MEDIUM
3524,22219,16483,9994,"Drama,Fantasy,Romance",MEDIUM
2455,60384,45747,45855,"Comedy,School",MEDIUM
4813,12156,6255,6045,"Action,Comedy",MEDIUM
7320,1826,2315,1745,"Adventure,Sci-Fi,Shounen",MEDIUM
269,33816,43410,55060,"Comedy,Romance,School,Shounen",MEDIUM
1479,63959,73121,62725,"Comedy,Drama,Romance",MEDIUM
2857,11943,12654,10266,"Action,Sci-Fi",MEDIUM
51,151598,116605,134334,"Action,Adventure",HIGH
1278,24523,22016,22433,"Action,Adventure,Fantasy,Supernatural",MEDIUM
3162,11893,11411,7296,Drama,MEDIUM
989,31808,34236,36474,"Comedy,Drama,Romance,School",MEDIUM
3107,23038,21730,15982,School,MEDIUM
26,374880,195947,250967,"Action,Fantasy,Romance,Supernatural",HIGH
514,110983,120868,100351,"Action,Fantasy,Supernatural",MEDIUM
5292,1169,1145,1274,"Adventure,Comedy,Fantasy",MEDIUM
4719,15872,8749,5688,Comedy,MEDIUM
2084,55252,35634,36096,"Comedy,Sci-Fi,Shounen",MEDIUM
1885,23465,14438,7319,"Action,Comedy,Shounen",MEDIUM
7250,1825,930,643,"Drama,Sci-Fi,Shounen",MEDIUM
870,13342,10614,6411,"Comedy,Drama",MEDIUM
4358,8546,8615,5676,"Action,Adventure,Drama,Romance,Sci-Fi,Shounen",MEDIUM
804,157223,92577,54000,"Comedy,Romance,School",MEDIUM
150,325664,273475,255332,"Comedy,Romance,School",HIGH
1187,266846,209878,115727,"Comedy,Drama,Romance,Sci-Fi",HIGH
1220,103615,91917,94037,"Action,Adventure,Fantasy,School,Sci-Fi",MEDIUM
938,28138,36475,38130,Drama,MEDIUM
4723,7187,8773,7718,Shounen,MEDIUM
6472,1970,1637,1578,"Adventure,Comedy,Fantasy,Shounen",MEDIUM
920,61017,68039,41825,"Action,Fantasy,Supernatural",MEDIUM
107,90612,50909,65511,"Action,Drama,Supernatural",MEDIUM
2009,68198,43256,53234,"Comedy,Sci-Fi,Shounen",MEDIUM
495,73826,59685,74356,"Action,Comedy,Supernatural",MEDIUM
2412,20459,25459,26417,"Action,Sci-Fi",MEDIUM
1360,21534,19393,24428,Comedy,MEDIUM
2428,65287,70950,45089,"Comedy,Romance,School,Shounen",MEDIUM
2418,17667,16978,13266,"Comedy,Romance",MEDIUM
1201,38532,39227,27640,"Comedy,School",MEDIUM
1543,128688,80406,55434,"Action,Comedy,Drama",HIGH
2221,55970,69979,72365,School,MEDIUM
85,93940,100380,101198,Action,MEDIUM
5975,1910,1282,924,Drama,MEDIUM
4742,10369,11267,9186,Comedy,MEDIUM
2137,45843,58154,68900,"Action,Sci-Fi",MEDIUM
3540,8079,6923,3956,"Comedy,Shounen",MEDIUM
1390,132099,81591,57715,"Adventure,Shounen",MEDIUM
4924,10069,6465,4563,"Fantasy,Sci-Fi,Shounen",MEDIUM
1592,22955,22446,27160,"Comedy,Supernatural",MEDIUM
1716,39137,41556,29471,School,MEDIUM
5028,2956,3156,2805,"Action,Comedy,Shounen",MEDIUM
1683,48673,55055,45969,"Romance,Sci-Fi",MEDIUM
4855,8436,6004,5887,"Comedy,Shounen",MEDIUM
6347,2262,1824,1042,"Adventure,Comedy",MEDIUM
2796,29952,19975,19059,Comedy,MEDIUM
4744,7279,4462,3694,"Comedy,Drama,Romance",MEDIUM
2356,8070,7482,7841,Comedy,MEDIUM
539,99463,97912,120117,"Comedy,Supernatural",MEDIUM
1854,14891,10724,10048,"Drama,Supernatural",MEDIUM
6501,2048,1261,1420,Comedy,MEDIUM
2499,11325,6399,6708,"Action,Drama,Sci-Fi",MEDIUM
7321,1113,1036,661,"Drama,School",MEDIUM
5148,16942,11709,10990,"Action,Fantasy,School,Sci-Fi,Supernatural",MEDIUM
3858,11233,9216,6923,"Action,Adventure,Comedy,Fantasy",MEDIUM
4278,24664,17171,9410,"Drama,Romance",MEDIUM
1949,16484,14495,10214,Fantasy,MEDIUM
3200,2740,1977,1912,"Adventure,Fantasy",MEDIUM
1602,38176,28907,19060,"Romance,School,Shounen,Supernatural",MEDIUM
1327,35634,19411,23676,"Drama,Fantasy",MEDIUM
1218,50384,63002,40968,"Action,Comedy,Sci-Fi",MEDIUM
2229,37609,43383,51544,"Action,Sci-Fi",MEDIUM
6111,2587,1908,1043,"Action,Adventure,Drama,Sci-Fi",MEDIUM
1266,51004,36543,29126,"Action,Drama,Fantasy,Romance",MEDIUM
3205,8630,7162,5186,"Action,Drama,Sci-Fi",MEDIUM
1825,37763,48662,30196,Sci-Fi,MEDIUM
1838,84708,45777,32734,"Action,Sci-Fi",MEDIUM
1241,241513,155911,147381,"Action,Comedy,Supernatural",HIGH
1379,25484,28092,35658,"Action,Drama,Sci-Fi",MEDIUM
5027,2881,2718,2708,"Action,Comedy,Shounen",MEDIUM
1418,39669,22395,18193,Action,MEDIUM
1259,122271,94358,91417,Comedy,MEDIUM
1658,68328,57336,44017,"Comedy,Romance,School,Sci-Fi",MEDIUM
1315,41051,27716,33455,"Action,Adventure,Comedy,Fantasy,Shounen",MEDIUM
778,9125,5169,4680,"Drama,Romance",MEDIUM
760,25423,21278,15506,"Action,Adventure",MEDIUM
280,192433,130763,66755,"Action,Fantasy,Sci-Fi",HIGH
