id,insta_follower,tiktok,youtube,price_normalized,categories
INF1383,302437,690745,972016,0.140381017,Game
INF1384,825772,971729,43635,0.63051239,Pop Culture;General;Sport;Music;Game;Tech
INF1385,262692,54144,261712,0.002506959,Pop Culture;General;Tech
INF1386,225084,135722,423128,0.593709075,Fashion;Sport;Music;General;Tech
INF1387,391922,222318,686977,0.888086364,Pop Culture
INF1388,838234,982051,769648,0.234695268,Game;General;Fashion;Music;Sport;Tech;Pop Culture
INF1389,732398,294775,552738,0.700759597,Tech;Pop Culture
INF1390,602190,353341,450559,0.635919459,Pop Culture
INF1391,284736,960660,411975,0.716930499,Fashion
INF1392,439620,574889,400431,0.445316054,Music;Pop Culture
INF1393,50969,567828,721330,3.77952E-05,Music;Fashion;General;Game;Tech
INF1394,497811,700887,725138,0.727827496,Fashion;Pop Culture
INF1395,27104,926014,238432,0.634597013,Tech;Fashion;Pop Culture
INF1396,619186,823534,540923,0.099297274,Pop Culture;Tech;Sport;General;Game;Fashion;Music
INF1397,970384,867826,863289,0.822547101,General
INF1398,561181,113384,258811,0.996144789,Fashion;Sport
INF1399,440149,274259,364032,0.682108247,Pop Culture;Game;Sport
INF1400,689062,349257,661392,0.730837279,Sport;General;Music;Pop Culture
INF1401,542281,904870,739442,0.539434025,Sport
INF1402,53031,802512,394890,0.938530526,Music;Sport
INF1403,749065,928211,269989,0.528675139,Fashion;Pop Culture;Game;Music;Tech;General;Sport
INF1404,326128,471506,399431,0.533772965,General;Game
INF1405,728204,674539,396789,0.855137497,Tech;Music;General;Pop Culture;Sport;Game;Fashion
INF1406,358995,857824,515536,0.90789698,Music
INF1407,586138,865667,408989,0.333118975,Sport;Music
INF1408,750100,433483,673211,0.738318854,Game;Sport;Pop Culture
INF1409,807137,719264,105886,0.004470259,Fashion;Music;Pop Culture;General;Tech;Sport;Game
INF1410,523638,263120,181658,0.021726487,Tech;General
INF1411,564548,292656,131905,0.261300203,Music;Tech;Pop Culture;General
INF1412,737718,835410,875799,0.245962951,Music;General;Game
INF1413,719454,701242,365638,0.937509424,Music;Fashion;Game;Tech;General;Pop Culture;Sport
INF1414,339918,138071,625778,0.582856495,Pop Culture;General;Tech;Fashion;Game
INF1415,958764,655101,320035,0.065590179,Sport
INF1416,440544,844185,649625,0.60946394,Pop Culture;General
INF1417,538860,479321,50868,0.199602095,General;Sport;Fashion;Game
INF1418,112527,857728,923786,0.981977792,Music;Fashion
INF1419,658420,211048,344416,0.430274168,Game;Tech;Music;Sport
INF1420,942530,481756,602650,0.219308253,Pop Culture;Game;Music;Sport
INF1421,842512,288753,832432,0.027268509,Sport;Music;Pop Culture;Game;Fashion;General
INF1422,664295,696168,552024,0.96713052,Sport;General;Game;Pop Culture;Music
INF1423,477677,982650,248671,0.365875009,General;Pop Culture;Music;Game;Sport;Fashion;Tech
INF1424,839349,737181,647338,0.863650153,Fashion;Pop Culture;General;Music;Sport;Game
INF1425,222201,763290,976038,0.775511848,Tech;Music
INF1426,720727,633272,591771,0.111771303,Fashion
INF1427,165395,496216,766876,0.795738408,Sport
INF1428,16430,123173,488238,0.665670922,Music;Pop Culture;Game;Tech;Sport
INF1429,342376,489856,128626,0.168020265,Music;Pop Culture;Tech
INF1430,332762,87535,333930,0.290524366,General;Game;Music;Tech
INF1431,856829,187993,683092,0.619822512,Fashion;Tech;Pop Culture;Game;Sport
INF1432,346687,670900,209784,0.77045866,Pop Culture
INF1433,67704,458857,285802,0.018973088,Sport
INF1434,673947,280773,518629,0.980517655,General
INF1435,571109,586656,206508,0.963486177,Sport;Fashion;General;Game;Pop Culture
INF1436,990137,462821,838881,0.052923022,Fashion;General;Game;Pop Culture;Sport;Tech;Music
INF1437,802011,372144,304703,0.013640305,Tech;General;Pop Culture;Game
INF1438,143474,170772,113422,0.246245336,Tech;Game;Sport;Fashion;General
INF1439,286420,461129,595541,0.023171276,Sport;Music;Tech;Game;General
INF1440,443906,94584,236883,0.548924324,Sport;Pop Culture;Fashion;General;Game
INF1441,921615,935792,251665,0.854690255,Sport;Game
INF1442,316952,897119,29936,0.337185848,Fashion;Sport;Tech
INF1443,604579,735931,987753,0.90622671,Fashion;Game;Tech;Music;Pop Culture;Sport
INF1444,614594,681301,584813,0.273709657,Sport
INF1445,357487,432023,781107,0.582097555,Music
INF1446,124209,985893,918031,0.929944695,Tech;Pop Culture;Sport;Game;General;Music
INF1447,500618,858078,412160,0.128722937,Sport;Game;Music;Fashion;Tech;Pop Culture;General
INF1448,801483,460943,423909,0.584913376,General;Music;Sport;Fashion;Tech;Pop Culture;Game
INF1449,650059,601998,235325,0.156769672,Game;Fashion
INF1450,186138,610352,766939,0.180479511,Game;Sport;Pop Culture;General;Music;Fashion;Tech
INF1451,581041,309453,340234,0.982957203,General;Sport;Pop Culture;Tech;Game;Music
INF1452,472814,122213,45117,0.271792846,Game;Pop Culture;General;Fashion;Music;Tech
INF1453,648166,642633,466205,0.461486987,Tech;Sport;Game;Pop Culture;Music;General;Fashion
INF1454,158269,563399,728364,0.917004533,Pop Culture;General;Tech;Fashion;Sport;Game
INF1455,498527,420617,751841,0.815451821,Pop Culture;Game;Fashion;General;Sport
INF1456,484156,707890,801636,0.108034866,Fashion;Game;General;Sport
INF1457,661297,358237,633325,0.717478085,Game;Sport;Fashion;Music;General;Pop Culture
INF1458,603710,779375,413112,0.500460593,Fashion;Sport;Pop Culture;Tech;Game
INF1459,543203,320162,512385,0.366598878,Sport;Tech
INF1460,535815,5488,948363,0.692381967,Music;Tech;General;Fashion;Pop Culture
INF1461,454194,827443,968565,0.940928146,Music;General;Game;Sport
INF1462,820029,543575,524618,0.106975198,Sport;Fashion;Game;General;Tech;Pop Culture
INF1463,234965,728032,81601,0.714706563,Game;Tech;Pop Culture;General;Music
INF1464,339338,987014,222884,0.019491814,Pop Culture;Tech;Music;Fashion;General;Sport
INF1465,626788,875796,339002,0.470945177,Game;Tech;Pop Culture;Fashion;Music;Sport;General
INF1466,829840,855934,603586,0.445527389,Game;Sport;Fashion;Tech;General;Music;Pop Culture
INF1467,701907,651610,46700,0.040053657,Fashion;Music;Tech;Sport;Pop Culture
INF1468,253305,254646,662597,0.372857352,General;Sport;Fashion;Game
INF1469,22589,344300,791775,0.788985535,General;Sport;Game;Music;Pop Culture;Fashion
INF1470,689058,802395,395992,0.214070141,Music;Game;Pop Culture;General;Tech;Fashion
INF1471,994530,445922,660997,0.378660667,Pop Culture;Sport;General;Tech
INF1472,907976,885405,825617,0.812278783,Fashion;Sport;General;Tech;Pop Culture;Game
INF1473,546849,758355,642517,0.819466008,Sport;Music;General;Fashion;Pop Culture;Game;Tech
INF1474,142214,89796,261785,0.918652636,Pop Culture;Music;Tech
INF1475,974237,593985,613685,0.770837301,Pop Culture;Sport
INF1476,646748,717116,745327,0.740293287,Music;Tech
INF1477,492162,289692,529114,0.652267358,Tech;Music;Game;Fashion;General;Pop Culture;Sport
INF1478,604686,393434,905924,0.032623969,Game;Tech;General;Pop Culture;Fashion;Sport
INF1479,367489,582064,525086,0.726167544,Fashion;Pop Culture
INF1480,405985,548505,859720,0.775131779,General;Music;Game;Sport;Fashion;Tech;Pop Culture
INF1481,671665,914333,850715,0.160059903,Fashion;Sport;Pop Culture;Game;Music
INF1482,473349,602996,636720,0.856788114,Fashion;Tech;Sport;General;Game
INF1483,650067,611574,306469,0.724445546,Pop Culture;Tech
INF1484,125452,369756,373141,0.43218648,Pop Culture;Game;General
INF1485,8554,725984,480304,0.296858628,Fashion;General
INF1486,671911,452178,255014,0.856420232,Fashion;Tech;Game;General;Pop Culture
INF1487,911006,564348,300466,0.551176644,Tech
INF1488,561405,412589,345614,0.921636921,Sport;Music
INF1489,993417,794962,41597,0.958942016,Fashion
INF1490,525056,632049,755279,0.697342099,Music;Game;Tech;Sport;General;Pop Culture
INF1491,463093,521177,323135,0.626609457,Tech
INF1492,899330,302726,239594,0.706796326,Fashion;Game;Sport;Music;Pop Culture
INF1493,321652,623400,249634,0.165245033,Pop Culture
INF1494,978535,974114,940552,0.680794967,Fashion;Game
INF1495,36208,364811,113887,0.128867059,Music;Sport;Game
INF1496,453409,484551,457840,0.335903919,Game;Sport;Fashion;Pop Culture;General;Tech
INF1497,282300,290370,693155,0.971563521,Fashion
INF1498,412473,850021,100947,0.78563572,General;Fashion;Game;Pop Culture;Tech;Sport
INF1499,627325,466010,420761,0.634596031,Sport;Fashion;Pop Culture;Tech;Game
INF1500,282945,587837,927018,0.459503339,Tech;Pop Culture;Sport;Fashion;General
INF1501,58643,489522,173699,0.971383742,Game
INF1502,300419,558997,20511,0.066422533,Fashion;Tech;Sport;Game;General;Music;Pop Culture
INF1503,622636,238778,945977,0.204654377,Pop Culture;Music;Fashion;General;Sport
INF1504,580325,355608,683737,0.876210886,General;Game;Tech;Sport;Pop Culture
INF1505,864189,408928,215339,0.455877143,General;Fashion
INF1506,283026,117341,679316,0.727244592,Fashion
INF1507,601099,362585,606190,0.327710583,Music;Tech;Fashion;Game;Sport;General
INF1508,198531,310523,922874,0.91159182,Fashion;Game;General;Pop Culture;Tech;Sport;Music
INF1509,914987,936056,692048,0.306577559,Music
INF1510,268766,494689,86926,0.793689601,Fashion;Tech;Game;Music;General;Pop Culture;Sport
INF1511,438549,853121,131566,0.901227554,Game;Fashion;Sport;Tech;Pop Culture;General
INF1512,788784,388585,48394,0.428026539,General
INF1513,686716,98131,486942,0.476483861,Tech;General;Music;Sport;Fashion;Pop Culture
INF1514,508731,87261,879786,0.939132045,Fashion;Game;Music;Sport
INF1515,613591,719108,881555,0.477157076,Pop Culture
INF1516,706572,333594,696313,0.28786312,Fashion;Game;Pop Culture;General;Music;Sport;Tech
INF1517,466546,641639,6974,0.478808345,Sport;Game;General;Pop Culture
INF1518,810279,858949,614522,0.686564063,Fashion;Game;General;Pop Culture;Tech;Music
INF1519,366656,850660,837162,0.328771671,Pop Culture;Fashion;Music;General;Sport
INF1520,845162,783403,977975,0.147816032,Fashion;Music;Pop Culture;Tech
INF1521,285539,758281,12124,0.64731726,Game;Fashion
INF1522,343210,492826,683855,0.903479985,Sport;General
INF1523,257860,4889,75564,0.505412446,Sport;Pop Culture;Tech;Fashion
INF1524,413621,641878,575569,0.049485679,Game
INF1525,335172,406465,587740,0.058186381,Pop Culture;General;Game;Tech;Sport
INF1526,808135,470571,315501,0.234864544,Sport;Pop Culture;Tech;Game
INF1527,967737,102723,815050,0.9335331,Tech;General;Music;Fashion
INF1528,727433,454419,678580,0.389036789,Game;Pop Culture;Tech
INF1529,719552,369228,292395,0.910521786,Music;Tech;Sport;Fashion;Game;Pop Culture
INF1530,151830,59277,171377,0.878123817,General;Music;Fashion;Sport
INF1531,659444,931299,20568,0.795271566,Music;Tech;Fashion;Game;General;Pop Culture
INF1532,959993,301918,335822,0.498488227,Game;Tech;Pop Culture;Sport
INF1533,920988,323465,463490,0.851171482,Fashion;Game;Tech;Pop Culture;Music
INF1534,252638,818267,544380,0.89383721,Sport;General;Game;Music;Pop Culture;Tech
INF1535,987702,218868,682578,0.869883057,Fashion;General;Sport;Music;Game;Tech;Pop Culture
INF1536,952596,890272,972784,0.251730605,Music;Sport;Fashion;General;Tech
INF1537,664807,235451,490777,0.199181076,Sport;Music;Game;Pop Culture
INF1538,620341,306762,417187,0.067497595,Music;Tech;General
INF1539,46507,405764,668419,0.2587186,Fashion;Sport;Music;General;Tech;Pop Culture
INF1540,90945,351859,688186,0.820302246,Tech
INF1541,975644,247844,278114,0.276222565,General;Tech;Fashion;Pop Culture;Game;Sport
INF1542,399440,400672,45741,0.1899459,Sport;Tech;Pop Culture;Game
INF1543,706590,107798,512098,0.931036127,Fashion
INF1544,515796,495836,56979,0.947118027,Music;Game
INF1545,109920,791727,529937,0.081552507,Pop Culture;Game;General;Fashion
INF1546,564407,793233,183473,0.507995694,Fashion;Pop Culture;General;Tech
INF1547,684575,917352,871142,0.825781509,Sport;Music;Tech
INF1548,892032,225660,137452,0.880759875,Sport;General;Music;Tech;Pop Culture
INF1549,619809,51703,557337,0.363531515,Fashion;Pop Culture;General;Game;Music;Tech;Sport
INF1550,694228,23872,470832,0.011781873,Fashion;Music;General
INF1551,329035,568470,578119,0.823579602,Music;Fashion;Tech
INF1552,226294,24976,607680,0.418601479,Fashion;Pop Culture;General;Sport;Game;Music;Tech
INF1553,416718,12662,147046,0.734464605,Game;Music
INF1554,191426,492448,986303,0.171657286,Pop Culture
INF1555,567846,685416,877432,0.763525607,Pop Culture;Fashion;Tech;General
INF1556,278223,476774,845236,0.343953928,Tech;Pop Culture;General;Music
INF1557,681167,383552,739292,0.851497801,Pop Culture;Tech
INF1558,435776,11843,505861,0.714999507,Tech;Music;Game;General
INF1559,796694,267429,445158,0.820970339,Music
INF1560,550422,121697,189915,0.910583453,Music;Pop Culture;Fashion;Sport;General
INF1561,718897,250357,601139,0.84353302,Fashion;Game
INF1562,979028,330953,495678,0.042079713,Tech;Sport;Pop Culture;General;Fashion
INF1563,280127,827864,852999,0.985342522,Game;Pop Culture;Tech;General;Fashion;Sport;Music
INF1564,751477,911440,532149,0.927365664,General;Pop Culture;Game;Fashion;Sport;Tech
INF1565,442177,917433,812850,0.102600184,Game;Pop Culture
INF1566,450233,414190,527910,0.920184002,Music;General;Pop Culture
INF1567,708175,567372,788819,0.081154947,Sport
INF1568,252656,124355,885856,0.426505723,General;Game;Music;Fashion;Pop Culture;Sport
INF1569,840452,689455,41719,0.277851763,Tech;General;Music;Pop Culture;Game
INF1570,555630,164919,293519,0.166467197,General;Fashion;Game
INF1571,907382,326521,937760,0.760690809,Pop Culture;Sport;Game;Music;Tech
INF1572,50360,422724,489671,0.860667079,Sport;Fashion;Music;General
INF1573,119869,297467,680957,0.811321494,General
INF1574,298552,604575,113338,0.13255762,Pop Culture;Tech;Music;Game;Sport
INF1575,212969,68951,639616,0.163469913,Pop Culture;Music;Game;Sport;Fashion;General
INF1576,382968,564568,610822,0.267516079,Music;General
INF1577,248655,665857,688411,0.636815799,Tech;Game;Fashion;General;Music
INF1578,141461,658763,478964,0.937721016,Music;General;Sport;Tech;Pop Culture
INF1579,8921,612142,633912,0.485444581,Sport;Fashion;Pop Culture
INF1580,216401,85455,261326,0.864603615,Pop Culture;Game;General;Tech
INF1581,704942,240553,583271,0.726782923,Music;Fashion;General;Pop Culture
INF1582,731949,888235,852574,0.562430352,Sport;Fashion;Music;Pop Culture;Tech
INF1583,86904,812861,916046,0.529977683,Tech;Sport;Pop Culture;General
INF1584,479571,89454,544803,0.093168745,Game;Tech
INF1585,733338,500356,404379,0.016731123,Game;Tech;Music;Sport;Fashion;Pop Culture;General
INF1586,525429,856406,671377,0.110477463,Music;Fashion;Sport;Game;General;Pop Culture;Tech
INF1587,871252,8554,547893,0.423006131,Tech;General;Sport;Game;Fashion;Music
INF1588,162775,365183,597828,0.216363906,Fashion;Game;Music;Pop Culture;Sport;Tech;General
INF1589,12416,573004,185331,0.862744165,Fashion;General;Game;Music;Tech;Pop Culture;Sport
INF1590,443273,21960,282185,0.775301722,Fashion;Tech
INF1591,381634,530183,462436,0.066394997,Game;Pop Culture;Sport;Fashion;Music
INF1592,997221,692858,608631,0.19556476,Tech;General;Sport;Music;Fashion;Game;Pop Culture
INF1593,833239,691464,259329,0.594868806,Pop Culture;General;Fashion
INF1594,650219,413078,318450,0.304999743,Game;Pop Culture;Music;Fashion
INF1595,717583,356475,794245,0.576339073,Game;General;Music;Fashion;Sport;Pop Culture
INF1596,819998,475319,683824,0.717842299,Sport;Fashion;Game
INF1597,977134,113875,166552,0.91762531,Pop Culture;Fashion
INF1598,315195,726955,842118,0.050519407,Tech;General;Sport;Fashion;Pop Culture
INF1599,301680,358041,936083,0.907769864,Pop Culture;Fashion;Tech;Game;Sport;General;Music
INF1600,324197,530179,978961,0.928338487,Game;Fashion;Tech;General;Sport;Pop Culture;Music
INF1601,159203,560689,166806,0.878619057,General;Tech;Pop Culture;Game;Sport
INF1602,179034,764564,429801,0.002830249,General;Game;Tech;Music
INF1603,487035,578503,578400,0.101078156,Pop Culture;Sport
INF1604,390241,197581,782885,0.633200997,Music;Game;Sport;Fashion;General
INF1605,668332,638767,428297,0.877207178,Tech;General
INF1606,727087,663930,246991,0.577401619,Fashion;Game
INF1607,215549,914559,285185,0.10406326,Fashion
INF1608,896127,652475,993173,0.481896656,Sport;Music;Pop Culture;Tech;Game;General
INF1609,140975,680543,745606,0.717401685,Music;Tech;Pop Culture;General;Fashion;Sport
INF1610,694350,755762,141443,0.288109182,General;Pop Culture;Game;Music;Tech;Sport;Fashion
INF1611,362540,999798,736397,0.919871974,Tech;Sport;Game;Fashion
INF1612,318930,745900,780373,0.912137413,Music;Fashion;Tech;Game;Pop Culture
INF1613,458600,450842,248293,0.022665956,Music;Tech;Pop Culture;Fashion
INF1614,639497,372855,625345,0.86772869,General;Tech;Game;Sport;Pop Culture;Music;Fashion
INF1615,980424,712148,624107,0.910791855,Pop Culture
INF1616,319755,452451,988372,0.446316007,Pop Culture;Sport;Fashion
INF1617,921361,716522,920017,0.424989106,Music;Sport;General;Pop Culture;Tech
INF1618,428072,427467,689528,0.838466061,Tech
INF1619,255458,655977,302559,0.448114683,Music
INF1620,13246,506911,292839,0.265263764,General;Tech;Music;Game;Fashion;Pop Culture
INF1621,343449,190848,976662,0.81659861,Sport;Tech;Game;Pop Culture;Fashion
INF1622,452100,168744,325725,0.013510876,Sport;General;Music;Fashion
INF1623,988962,181140,785461,0.739887985,Sport;Game;Pop Culture;Tech
INF1624,440848,687996,915591,0.853305887,Game
INF1625,346532,499354,942698,0.609898273,Pop Culture;Sport;Music;Game;General;Tech;Fashion
INF1626,579512,17257,736751,0.919390173,Music;General
INF1627,799935,944736,337130,0.59122342,General;Music;Tech;Game;Sport;Fashion;Pop Culture
INF1628,418197,663190,285579,0.908004339,General;Sport;Music;Fashion
INF1629,416780,938899,165824,0.389695415,Music
INF1630,920030,65866,265503,0.668938148,Game;Pop Culture;Tech;General;Music;Fashion
INF1631,559708,880770,849553,0.055933331,Music;Game
INF1632,807332,329892,775360,0.638642156,Pop Culture;General;Fashion;Music;Sport;Tech;Game
INF1633,254225,440755,852937,0.561507571,General;Game;Fashion;Music;Tech
INF1634,690536,403369,111799,0.385986328,Pop Culture;Sport;Fashion;Tech;Game;General
INF1635,658994,342703,606892,0.423617142,Music;General;Game;Sport;Fashion
INF1636,953867,98351,413000,0.039417346,General;Game;Music;Fashion;Sport;Tech
INF1637,884513,805770,139554,0.600715388,General;Music;Sport;Game;Pop Culture;Fashion;Tech
INF1638,622456,119765,175311,0.885418344,Music;Pop Culture;Game;Tech;General;Fashion;Sport
INF1639,633636,679534,384691,0.752922144,Sport;Fashion;General
INF1640,995825,621354,201778,0.716478359,Fashion;General;Pop Culture;Music;Tech;Sport
INF1641,610611,642969,568055,0.289555262,Music;Sport;Game
INF1642,636307,513475,387256,0.946021934,Pop Culture;Tech;Game
INF1643,137408,18059,856792,0.209553464,Game;Tech;Sport;General
INF1644,462518,68178,489425,0.372347197,Music;Pop Culture;Fashion;Sport;General
INF1645,215628,444502,471431,0.892421562,Pop Culture;Fashion;Music;Tech;General;Game;Sport
INF1646,702332,817500,180994,0.178610041,Fashion;Pop Culture;General;Tech;Sport;Music
INF1647,916338,875945,268868,0.796710687,Pop Culture
INF1648,662706,106018,747220,0.106940697,Fashion;Music;Game
INF1649,143589,293357,86732,0.564675295,Fashion;Pop Culture;Game
INF1650,147000,417223,930319,0.188172164,Tech;Sport;Fashion;Music;Game;Pop Culture;General
INF1651,429342,578419,731569,0.675979607,Game
INF1652,115157,526897,802993,0.281313672,General;Pop Culture;Music;Sport;Game;Tech
INF1653,242916,274051,863976,0.41613171,General;Fashion;Pop Culture;Tech
INF1654,945176,407473,505962,0.456356109,General
INF1655,862374,643680,284348,0.168308903,General;Pop Culture;Fashion;Tech
INF1656,373852,486043,724827,0.808412944,Music;Pop Culture;Tech;General;Fashion;Game
INF1657,457287,180312,524015,0.557627195,Pop Culture;General;Tech;Game
INF1658,968875,146452,265756,0.129368786,Sport;Music;General;Game;Fashion;Pop Culture
INF1659,29786,322511,623425,0.697553939,Music;Sport;Tech;Game;Pop Culture;Fashion
INF1660,500228,126750,218278,0.384544049,Tech;General
INF1661,382666,343765,332718,0.14754114,Music;Pop Culture;Fashion;General;Game
INF1662,397785,253254,293838,0.686424759,Fashion;General;Sport
INF1663,175308,250158,861662,0.39317056,Sport;Music;General;Fashion;Game;Tech;Pop Culture
INF1664,540188,592947,602922,0.355917485,Music;Fashion;Game;Pop Culture;Sport;Tech;General
INF1665,901521,459732,970765,0.924875843,Sport;Pop Culture;Tech;Game;Fashion
INF1666,90106,471972,887473,0.28515944,Sport;Tech;General
INF1667,47812,633150,990725,0.80399388,Sport
INF1668,306055,206015,226282,0.626554748,Pop Culture;Game;Music;Fashion
INF1669,243581,72442,760477,0.966473726,Sport;Tech;General;Music
INF1670,40777,660772,784285,0.432963498,Music;Fashion;Tech;Game;Pop Culture;Sport
INF1671,725928,882549,666531,0.191638306,Tech
INF1672,19187,822832,342485,0.256998897,Pop Culture;General;Tech;Fashion;Sport;Game;Music
INF1673,602980,990362,363330,0.438177734,Music;Pop Culture;Sport;Tech;Game;Fashion;General
INF1674,553762,162776,964073,0.51698343,Game;Fashion
INF1675,528646,494033,929772,0.169906918,Music;Sport;Tech;General;Pop Culture;Game;Fashion
INF1676,273692,381590,441430,0.177688307,Music;General;Sport;Pop Culture;Fashion
INF1677,264186,324752,228108,0.923217419,General;Music
INF1678,297852,753291,395911,0.640573163,General;Sport;Music;Tech
INF1679,88172,120228,896237,0.0356996,Fashion;Sport;General;Music;Pop Culture;Game;Tech
INF1680,175474,796626,197834,0.746516093,Pop Culture;Game;General;Fashion;Music;Sport
INF1681,409915,849231,850191,0.505829786,Game;Music;Sport
INF1682,893307,438611,456827,0.160270075,Sport;Fashion;Music;General;Tech
INF1683,20588,209875,18650,0.997260835,Pop Culture;Game;Fashion;Sport;Music
INF1684,409803,503310,178214,0.717012322,Game;Music
INF1685,226977,576770,620988,0.164100423,Fashion;Pop Culture;Tech
INF1686,357644,281538,395144,0.29490752,Fashion;Game;Sport;General;Pop Culture;Tech
INF1687,9301,269717,508949,0.64721015,Fashion;Tech;General
INF1688,522652,146999,813645,0.551749487,General
INF1689,739076,859476,427344,0.183237045,Tech;Pop Culture;Sport;Game;Music;Fashion;General
INF1690,171047,683768,613421,0.187266338,Pop Culture;Music
INF1691,911787,794382,729166,0.450649096,Sport;Pop Culture;Music;Game;General
INF1692,610233,72111,73134,0.914986444,Tech;Sport;Pop Culture;Music;Fashion;Game;General
INF1693,726594,107400,475495,0.238964378,Game;General
INF1694,557091,509383,238949,0.8387051,Pop Culture
INF1695,591782,215079,722525,0.722740605,Pop Culture;General;Fashion;Music;Tech
INF1696,205513,630572,692462,0.609229424,Fashion;Sport
INF1697,526682,263805,711209,0.52045536,Tech;Music;Game;Fashion;Pop Culture;General;Sport
INF1698,72877,615000,949877,0.408499534,Tech;Pop Culture;Game;Fashion;Music;General
INF1699,402888,679597,983885,0.555508126,Game;Fashion;Music;Pop Culture
INF1700,153885,417206,954563,0.182303608,Pop Culture
INF1701,966279,449447,54775,0.763190771,General;Fashion;Pop Culture;Sport;Game
INF1702,360170,568458,772304,0.472159474,Fashion;Music
INF1703,17447,449842,516302,0.420203269,Fashion;Game;Sport;General;Music
INF1704,906765,45083,311831,0.924691843,Fashion;Music;Pop Culture;General;Sport
INF1705,742183,837869,190799,0.344365559,General;Music;Fashion;Game
INF1706,701743,441445,74048,0.966781499,Tech;General;Music;Pop Culture
INF1707,18576,613131,548312,0.719442479,Game
INF1708,739577,236393,400176,0.001311974,Pop Culture;Sport;Fashion;Tech
INF1709,449881,607099,76021,0.65693684,General;Music
INF1710,650927,864116,842309,0.716534023,Tech;Pop Culture;Fashion;Game
INF1711,969427,409409,974400,0.392414764,Sport
INF1712,39399,552130,507199,0.017567875,Pop Culture;Game;General;Tech;Music;Fashion;Sport
INF1713,236573,114802,321941,0.823135199,Sport
INF1714,905198,763459,977067,0.627660736,Sport
INF1715,78012,966784,377191,0.786814007,General;Tech;Music;Fashion;Game;Sport
INF1716,59478,252649,618606,0.406423486,Sport;Fashion;Game;Music
INF1717,433672,699607,660559,0.434237183,Pop Culture;Music;General;Sport;Game;Fashion
INF1718,384664,464106,31820,0.869927748,Fashion;Music;Game;Tech;Sport
INF1719,256349,340021,702037,0.402750928,Tech;Game;Sport;Pop Culture;Music;Fashion
INF1720,186885,471147,913718,0.641413156,Sport;Game;Fashion;Pop Culture
INF1721,830032,461220,283296,0.410623989,Music;General;Game;Pop Culture;Fashion;Sport
INF1722,277450,222234,752139,0.620228254,Sport;Game;Tech;Pop Culture
INF1723,573200,829076,178967,0.786751572,Game;Tech;Pop Culture;General;Fashion;Music
INF1724,999812,121141,704941,0.429915696,Tech;Music;General;Sport;Pop Culture;Fashion
INF1725,255253,59894,355006,0.264627231,Fashion;Game;Sport
INF1726,798193,550365,544506,0.234098035,Game;General;Pop Culture;Fashion;Sport;Tech
INF1727,144368,269246,651389,0.808050333,Fashion;General;Music;Tech;Game;Sport;Pop Culture
INF1728,246267,611244,525097,0.721683524,Sport;Game
INF1729,944651,237897,286956,0.018389584,Pop Culture
INF1730,225292,117112,725080,0.032183999,Music;Fashion;Sport
INF1731,273282,535218,707426,0.784737446,Game;Pop Culture;Fashion;Music;Tech;Sport
INF1732,56420,849814,352709,0.579532713,Fashion;General;Tech
INF1733,837793,965891,300747,0.779945125,Tech;Fashion
INF1734,749029,367312,526209,0.241246995,Music;Tech;General;Fashion;Pop Culture
INF1735,471493,844044,90502,0.443922501,Fashion;General;Tech;Game
INF1736,710372,680557,684648,0.702263036,Fashion;Sport;General;Tech;Music;Game;Pop Culture
INF1737,165013,259436,717380,0.512949494,General;Music;Tech;Game;Fashion;Pop Culture;Sport
INF1738,740291,556460,521979,0.01306949,Fashion;Pop Culture;Game
INF1739,65792,573012,606500,0.497926487,Tech;Pop Culture;Sport;Fashion;General;Music
INF1740,473866,349656,522013,0.664292017,Game;Pop Culture;General;Tech
INF1741,28889,547343,950015,0.848968039,Pop Culture;Sport;Tech;Game;General;Fashion;Music
INF1742,866436,237036,240509,0.859677188,Fashion;Sport;Music;Game;Pop Culture
INF1743,587758,95395,557771,0.697617289,Music;Fashion;Tech;General;Sport;Pop Culture;Game
INF1744,994212,405745,116648,0.742150688,Tech;Music;Fashion;Pop Culture;General;Sport
INF1745,506397,252164,557431,0.885955678,Pop Culture
INF1746,724646,845016,604386,0.289573414,Tech;Music;General;Pop Culture;Game;Sport;Fashion
INF1747,858872,12223,791301,0.584354552,Sport
INF1748,249694,855839,756422,0.534902628,Sport;Pop Culture;Tech;General;Fashion;Game;Music
INF1749,538307,471865,887829,0.792539038,Tech
INF1750,582193,564776,933377,0.907223491,Game;Music;Tech;Sport;Pop Culture;Fashion
INF1751,573739,357533,33499,0.803611407,Game
INF1752,823760,323279,739183,0.453712156,Fashion;Game;General;Music
INF1753,379358,98535,801283,0.694938099,Pop Culture;General;Sport;Fashion
INF1754,7097,127594,203399,0.746816092,General
INF1755,561467,841919,713346,0.766192436,Pop Culture;Tech;Fashion;Music;General;Game;Sport
INF1756,14496,397819,62283,0.555201809,Fashion;Tech;General;Pop Culture
INF1757,691847,519005,596063,0.761841153,Tech;Sport;Fashion
INF1758,245987,947068,374804,0.151366872,Music;Pop Culture;Fashion;Tech;Game
INF1759,402944,974777,645068,0.647068557,Fashion;Music;Game;Pop Culture;Sport;General
INF1760,26220,441158,420588,0.123902643,General;Tech;Fashion;Music;Game;Sport;Pop Culture
INF1761,396467,985297,874963,0.622273142,Fashion;Game;Sport
