id,insta_follower,tiktok,youtube,price_normalized,categories
2698,7515,3913,4362,0.555949811,"['Mecha', 'Military', 'Mystery', 'Police', 'Sci-Fi', 'Seinen']"
550,273191,172285,328305,0.626019597,"['Comedy', 'Romance', 'Seinen']"
3197,16474,20319,19818,0.558376387,"['Drama', 'Historical']"
720,67323,42117,82653,0.575651529,"['Action', 'Comedy', 'Harem', 'Parody', 'Romance']"
2232,89373,110648,88484,0.579278158,"['Comedy', 'Fantasy', 'Seinen']"
4713,10306,5723,9089,0.557996549,['Music']
1300,53024,67078,58119,0.568756976,"['Adventure', 'Comedy', 'Fantasy', 'Magic', 'School']"
2454,84833,58315,53341,0.577257242,"['Comedy', 'Parody', 'School', 'Slice of Life']"
5556,7695,8755,5942,0.556152991,"['Action', 'Cars', 'Seinen', 'Sports']"
513,229567,174546,242741,0.631477924,"['Adventure', 'Fantasy', 'Mystery', 'Shounen', 'Supernatural']"
772,9695,11773,7116,0.557018544,"['Historical', 'Romance']"
1917,77103,57948,60887,0.576983226,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Military', 'Seinen', 'Supernatural']"
1023,9711,11634,6273,0.556179244,"['Cars', 'Shounen', 'Sports']"
1617,310137,379484,197734,0.658795272,"['Drama', 'School', 'Super Power']"
3160,6337,3240,5160,0.555714878,"['Action', 'Comedy', 'Mystery', 'Shounen']"
1771,26746,32612,25535,0.56143024,"['Adventure', 'Drama', 'Fantasy']"
3607,5939,4772,3000,0.555449972,"['Action', 'Adventure', 'Comedy', 'Drama', 'Seinen']"
4960,3205,3844,2014,0.554481024,"['Adventure', 'Mystery']"
6611,2833,2681,2861,0.555187709,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
223,347599,449232,239213,0.658219855,"['Comedy', 'Harem', 'Romance', 'School', 'Shounen']"
6521,15627,15445,16227,0.558969863,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
291,193566,212607,199759,0.597591844,"['Comedy', 'Harem', 'Mystery', 'Romance', 'School', 'Shounen', 'Supernatural']"
2301,93074,76779,47341,0.580498642,"['Drama', 'Historical', 'Psychological', 'Seinen', 'Thriller']"
4631,11458,7386,6713,0.556150727,"['Adventure', 'Comedy', 'Drama', 'Fantasy']"
435,159793,143039,206543,0.598400631,"['Comedy', 'Romance', 'School', 'Slice of Life']"
4258,16670,9164,13818,0.558918273,"['Comedy', 'Kids', 'Slice of Life']"
4461,2963,3092,3002,0.553840215,"['Drama', 'Mecha', 'Sci-Fi', 'Space']"
4779,12672,13379,9472,0.557059837,"['Adventure', 'Drama', 'Sci-Fi', 'Space']"
3155,28341,30845,19202,0.561462638,"['Drama', 'Romance', 'School', 'Shoujo']"
3119,37051,41389,36044,0.562507166,"['Drama', 'Romance', 'Shoujo']"
2219,19180,10065,22584,0.5588621,"['Comedy', 'School', 'Slice of Life']"
3338,7999,4445,7087,0.555366145,"['Comedy', 'School', 'Slice of Life']"
6132,4479,5567,5089,0.554331752,"['Adventure', 'Drama', 'Historical', 'Kids', 'Slice of Life']"
1898,82625,75595,66692,0.58168689,"['Action', 'Adventure']"
5558,4641,3882,2938,0.554222749,"['Cars', 'Seinen', 'Sports']"
1848,27462,32716,17665,0.563008837,"['Action', 'Fantasy', 'Seinen', 'Supernatural']"
6403,6473,7970,4008,0.554724851,"['Comedy', 'Martial Arts', 'School', 'Shounen']"
799,36228,35893,22732,0.563307166,"['Adventure', 'Fantasy', 'Shounen', 'Supernatural']"
438,227417,253552,263303,0.609096206,"['Comedy', 'Drama', 'Romance', 'School', 'Shoujo', 'Slice of Life']"
345,66911,77260,79317,0.573047486,"['Drama', 'Magic', 'Romance', 'Shoujo']"
33,182208,169429,202240,0.605058687,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']"
1889,8809,5426,8573,0.554663665,"['Drama', 'Music', 'Romance', 'Slice of Life']"
3577,12825,13989,15851,0.555366306,"['Action', 'Comedy', 'Fantasy', 'Magic', 'School', 'Shoujo', 'Slice of Life']"
360,281632,233388,317643,0.640251559,"['Action', 'Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']"
1077,16373,9926,13411,0.556921346,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Romance', 'Shounen', 'Supernatural']"
1029,51079,54446,39891,0.566299132,"['Adventure', 'Comedy', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Romance', 'Shounen', 'Supernatural']"
824,50496,44125,40475,0.566435089,"['Comedy', 'Music', 'School', 'Slice of Life']"
601,103975,118878,65138,0.58077999,"['Drama', 'Military', 'Romance', 'Sci-Fi']"
3188,15220,11158,16872,0.557111103,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']"
2130,51566,65463,36949,0.57084878,"['Action', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
2500,11343,12215,5898,0.555938705,"['Action', 'Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
232,104775,68353,128033,0.583391094,"['Action', 'Adventure', 'Shounen']"
1999,63265,78218,70018,0.572534063,"['Comedy', 'School', 'Shounen', 'Slice of Life']"
4819,5663,4455,6500,0.554070242,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
1993,92088,81708,84321,0.580907537,"['Comedy', 'Shoujo']"
406,534657,643597,407073,0.693636391,"['Horror', 'Mystery', 'School', 'Supernatural', 'Thriller']"
3011,7999,7785,4380,0.554263072,"['Action', 'Comedy', 'School', 'Shounen']"
409,105183,108970,130043,0.586273842,"['Action', 'Demons', 'Fantasy', 'Shounen', 'Supernatural']"
1430,152811,144185,138716,0.596832652,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Historical', 'Shounen']"
1373,117091,102770,74745,0.590706185,"['Comedy', 'Parody', 'Shounen', 'Supernatural']"
2507,14414,9745,7269,0.556174769,['Drama']
286,336349,288972,202188,0.662561577,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance']"
1438,22774,20179,25542,0.559391695,"['Action', 'Mystery', 'Supernatural']"
2360,14348,12516,9863,0.556209702,"['Comedy', 'Historical', 'Parody']"
398,70787,43320,38928,0.571139723,"['Comedy', 'Music', 'School', 'Slice of Life']"
1389,58150,32159,36071,0.568868134,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Shoujo']"
216,359011,371023,436663,0.655814626,"['Fantasy', 'Slice of Life', 'Supernatural']"
2920,32756,22706,21592,0.560809485,"['Adventure', 'Comedy', 'Dementia', 'Psychological', 'Romance']"
4300,11424,6795,14212,0.554923341,"['Drama', 'School', 'Shoujo', 'Shoujo Ai']"
1298,121063,85804,73787,0.585248398,"['Action', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
5810,3089,3782,3461,0.552517412,"['Comedy', 'Drama', 'Slice of Life']"
1183,85013,47991,70480,0.57115126,"['Action', 'Martial Arts', 'Romance', 'Shounen', 'Super Power']"
1031,60027,45091,45374,0.570132608,"['Adventure', 'Comedy', 'Drama', 'Shounen', 'Supernatural']"
1416,61020,30996,43267,0.571011475,"['Action', 'Mecha', 'Military']"
1454,83343,95001,60041,0.577711742,"['Action', 'Horror', 'Mystery', 'Psychological']"
1453,213342,239506,274605,0.6046299,"['Action', 'Adventure', 'Drama', 'Fantasy']"
918,266657,208938,289079,0.632320564,"['Action', 'Comedy', 'Demons', 'Ecchi', 'Harem', 'Romance', 'School']"
3510,1043,1029,923,0.551114771,"['Comedy', 'Romance']"
1271,62464,67969,45997,0.567143121,"['Drama', 'Military', 'Police', 'Psychological', 'Romance']"
87,386048,291328,264743,0.685680868,"['Comedy', 'Music', 'School', 'Slice of Life']"
1779,23453,28737,29397,0.556573098,"['Adventure', 'Drama', 'Fantasy']"
350,305837,352134,214756,0.634864822,"['Comedy', 'Parody', 'School', 'Slice of Life']"
2131,86001,111479,109555,0.579170394,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
2473,28485,22866,36292,0.55944749,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
687,24278,17514,14703,0.558503447,"['Adventure', 'Comedy', 'Drama', 'Music', 'School', 'Seinen']"
3070,105212,125893,104696,0.587072494,"['Comedy', 'Fantasy', 'Martial Arts', 'Slice of Life']"
3179,16804,15639,9077,0.554817303,"['Comedy', 'Martial Arts', 'Romance', 'Shounen']"
1301,118341,124048,137727,0.585922305,"['Action', 'Mecha', 'Sci-Fi', 'Seinen', 'Space']"
452,73476,47697,43728,0.573996164,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic']"
828,70391,67277,66097,0.573254062,"['Comedy', 'Drama', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Supernatural']"
5626,9008,10704,7238,0.553646738,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
4592,16591,11319,13296,0.556607383,"['Comedy', 'Drama', 'Mystery', 'Police', 'Shounen']"
758,231079,257981,160355,0.639918189,"['Action', 'Sci-Fi', 'Super Power']"
5207,14869,13569,17609,0.554439514,"['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Seinen', 'Space']"
4304,5600,6422,3234,0.552277358,"['Comedy', 'Historical', 'Romance', 'School', 'Shoujo', 'Slice of Life']"
122,44900,30042,36289,0.566388458,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']"
4301,4739,3299,5763,0.55142814,"['Comedy', 'Shoujo', 'Slice of Life']"
3145,14938,15690,18975,0.553990511,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen', 'Sports']"
2452,55825,46852,39116,0.569436651,"['Comedy', 'Parody', 'Slice of Life']"
1382,10115,11416,11718,0.552914069,"['Drama', 'Historical']"
3670,20263,11229,18432,0.556411426,"['Action', 'Horror', 'Military', 'Seinen', 'Super Power', 'Supernatural', 'Vampire']"
971,20397,18608,15698,0.555582855,"['Comedy', 'School', 'Shounen', 'Sports']"
2581,8911,9803,9824,0.552814446,"['Action', 'Mecha', 'Military', 'Music', 'Sci-Fi', 'Space']"
5052,9729,11760,6455,0.552383611,"['Comedy', 'School', 'Seinen', 'Slice of Life']"
2769,11401,14349,9787,0.553484096,"['Action', 'Demons', 'Shounen', 'Supernatural']"
926,21489,27043,18210,0.557296386,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Shounen', 'Super Power']"
324,75502,51462,67886,0.573143927,"['Action', 'Comedy', 'Parody', 'Sci-Fi', 'Seinen', 'Super Power', 'Supernatural']"
3409,18580,15702,21561,0.556247437,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']"
373,146697,75748,179249,0.591212061,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'Sci-Fi', 'Shounen', 'Supernatural']"
1251,123529,111396,77062,0.577549855,"['Comedy', 'Sci-Fi', 'Space']"
125,80394,102368,66934,0.571401555,"['Comedy', 'Romance', 'Seinen']"
3143,4069,3773,2847,0.55051035,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
2,623511,736029,507873,0.718750074,"['Action', 'Drama', 'Horror', 'Psychological', 'Romance', 'Seinen', 'Supernatural']"
2290,21164,14503,17152,0.555398219,"['Comedy', 'Drama', 'Josei', 'Romance', 'Slice of Life']"
6380,1757,1295,1228,0.550052237,['Drama']
915,68623,43353,50929,0.566803929,"['Comedy', 'Harem', 'Romance', 'Shounen', 'Supernatural']"
1408,86196,99338,69221,0.575618805,"['Comedy', 'Drama', 'Romance', 'School', 'Shounen', 'Slice of Life']"
4581,12413,11909,9996,0.552948193,"['Action', 'Adventure', 'Ecchi', 'Magic', 'Shounen', 'Supernatural']"
3761,14983,18002,11180,0.553967707,"['Drama', 'Romance', 'School', 'Shoujo', 'Shoujo Ai']"
2465,22609,22325,17671,0.55475423,"['Adventure', 'Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
383,218231,201896,127498,0.612339762,"['Comedy', 'Fantasy', 'Supernatural']"
1439,37540,28598,24565,0.55897935,"['Action', 'Adventure', 'Fantasy', 'Shounen', 'Supernatural']"
320,94839,114653,62300,0.581991093,"['Action', 'Comedy', 'Parody', 'Sci-Fi', 'Seinen', 'Super Power', 'Supernatural']"
2143,91530,57811,86127,0.576636055,"['Drama', 'Fantasy', 'Historical', 'Romance']"
2287,40868,23000,45519,0.559544525,"['Comedy', 'Romance', 'School', 'Shounen']"
5809,3304,2760,3549,0.550441779,"['Comedy', 'Drama', 'Slice of Life']"
3531,22279,16714,23450,0.555582423,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']"
253,492133,495824,602767,0.684417418,"['Action', 'Adventure', 'Fantasy']"
1831,22302,17238,22355,0.555754499,"['Music', 'Sci-Fi']"
6120,5606,6515,7220,0.55060097,"['Action', 'Adventure', 'Horror', 'Mecha', 'Psychological', 'Sci-Fi', 'Shounen']"
1566,88699,98915,92772,0.577758911,"['Mystery', 'Police', 'Psychological', 'Supernatural', 'Thriller']"
3146,12963,12157,12952,0.552707923,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
144,14725,9905,16011,0.553454554,"['Action', 'Demons', 'Drama', 'Fantasy', 'Historical', 'Josei']"
226,47619,58719,60231,0.562649052,"['Comedy', 'Fantasy', 'Supernatural']"
189,32215,33402,41121,0.560885171,"['Comedy', 'School', 'Shounen', 'Sports']"
2052,38643,39205,34137,0.560424686,"['Drama', 'Horror', 'Psychological', 'Sci-Fi']"
527,87369,54850,95134,0.576239667,"['Action', 'Adventure', 'Martial Arts', 'Shounen', 'Super Power']"
295,190058,234812,241758,0.616395986,"['Action', 'Drama', 'Shounen', 'Supernatural', 'Vampire']"
3411,11044,9801,11784,0.55244043,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']"
2004,98544,73287,95363,0.57279018,"['Comedy', 'School', 'Shounen', 'Slice of Life']"
4921,6919,8475,4353,0.550821455,"['Action', 'Adventure', 'Sci-Fi', 'Space']"
811,184520,98197,236114,0.614865637,"['Action', 'Magic', 'Sci-Fi', 'Super Power']"
2282,90625,60533,86464,0.57217886,"['Comedy', 'Sci-Fi', 'Slice of Life', 'Sports']"
3823,8838,7910,10761,0.551324851,"['Comedy', 'Drama', 'Shounen', 'Sports']"
3112,19586,22591,24306,0.555409054,"['Comedy', 'Shoujo Ai', 'Slice of Life']"
96,301282,284700,232478,0.643948591,"['Comedy', 'Romance', 'School', 'Super Power']"
3839,36307,39081,30306,0.561797461,"['Comedy', 'Slice of Life']"
515,130689,109163,124023,0.582585055,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Shounen']"
357,83421,93687,88466,0.571418698,"['Comedy', 'Ecchi', 'Fantasy', 'Magic', 'Shounen']"
2041,15085,15199,10061,0.553303556,"['Comedy', 'School', 'Slice of Life']"
1988,15508,15156,16092,0.552557249,['Action']
3337,11957,8245,11831,0.551519514,"['Drama', 'Mecha', 'Mystery', 'Police', 'Sci-Fi']"
1829,45568,24230,57270,0.56003013,"['Action', 'Fantasy', 'Seinen', 'Supernatural']"
1561,44388,32275,51531,0.562474119,"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']"
3406,26379,25153,30604,0.557599619,"['Action', 'Military', 'Romance', 'Sci-Fi', 'Space']"
17,169517,147390,182187,0.596434969,"['Action', 'Adventure', 'Comedy', 'Drama', 'Shounen', 'Supernatural']"
159,893100,498888,969098,0.801759531,"['Action', 'Adventure', 'Fantasy', 'Game', 'Romance']"
3330,29622,27098,26020,0.557865387,"['Action', 'Comedy', 'Sci-Fi']"
4720,16530,16045,10847,0.553128246,"['Demons', 'Magic', 'Romance', 'Shoujo']"
1775,81408,79059,99841,0.573398373,"['Drama', 'Mecha', 'Psychological', 'Sci-Fi']"
1994,79026,74786,62728,0.572868454,"['Action', 'Military', 'Sci-Fi']"
140,39077,32407,31092,0.56018102,"['Action', 'Mecha', 'Military', 'Shounen']"
5567,2688,2213,1995,0.548087331,"['Adventure', 'Comedy', 'Kids', 'Mystery', 'Police', 'Shounen']"
1905,43673,50368,22475,0.557223501,"['Adventure', 'Drama', 'Fantasy', 'Shounen']"
948,33466,41951,39912,0.556410239,"['Action', 'Fantasy', 'Shoujo', 'Supernatural']"
2224,10720,8179,12730,0.550063934,"['Comedy', 'School', 'Slice of Life']"
285,114904,147568,143827,0.583341766,"['Action', 'Super Power', 'Supernatural']"
436,83795,74845,97760,0.569999561,"['Action', 'Comedy', 'School', 'Super Power']"
3263,4734,3540,2386,0.548975741,"['Comedy', 'Police', 'Slice of Life']"
3751,23138,27519,25020,0.555950725,"['Drama', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']"
3754,8405,9871,8666,0.549936387,"['Action', 'Adventure', 'Mecha', 'Military', 'Romance', 'Sci-Fi', 'Space']"
2939,26468,32800,34220,0.554484741,"['Comedy', 'School', 'Slice of Life']"
1085,9487,9377,5373,0.550137789,"['Comedy', 'School', 'Shounen', 'Sports']"
2384,19044,23637,21761,0.553487437,"['Action', 'Fantasy', 'Shounen', 'Super Power']"
503,135929,134454,75624,0.5967685,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']"
904,57166,61346,63831,0.566902095,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']"
781,189367,213110,163685,0.612389303,"['Comedy', 'Slice of Life']"
820,20397,15363,22637,0.553708138,"['Shoujo', 'Slice of Life']"
3071,12673,16223,10797,0.550507546,"['Comedy', 'Sci-Fi', 'Shoujo']"
1397,37078,34741,47815,0.559127597,"['Adventure', 'Comedy', 'Kids', 'Sci-Fi']"
3479,23877,15940,20132,0.553306359,"['Drama', 'Historical', 'Romance', 'Seinen', 'Slice of Life']"
446,256325,199356,259217,0.627329944,"['Action', 'Comedy', 'Mecha', 'Military', 'Sci-Fi']"
379,460959,585761,403213,0.677442487,"['Action', 'Drama', 'Sci-Fi', 'Super Power']"
827,76286,77529,44893,0.570153253,"['Adventure', 'Fantasy', 'Romance']"
3336,56839,36499,72100,0.561919509,"['Adventure', 'Drama', 'Fantasy', 'Military', 'Sci-Fi']"
2073,58993,57778,40661,0.562217191,"['Mystery', 'Psychological', 'Supernatural']"
392,178880,194762,191779,0.604910761,"['Action', 'Mystery', 'Supernatural', 'Thriller']"
5461,4368,5507,5498,0.547627762,"['Comedy', 'Drama', 'Romance', 'Shounen', 'Slice of Life']"
1310,46823,51149,33627,0.563738161,"['Comedy', 'Fantasy']"
3027,22796,15759,22532,0.55264555,"['Action', 'Adventure', 'Comedy', 'Ecchi', 'Samurai', 'Seinen']"
1348,105471,101062,71338,0.576445542,"['Comedy', 'School', 'Slice of Life']"
2470,19258,21318,20644,0.553261076,"['Drama', 'Mecha', 'Military', 'Sci-Fi', 'Space']"
13,683297,364899,795699,0.715220694,"['Action', 'Comedy', 'Martial Arts', 'Shounen', 'Super Power']"
2998,91932,103270,63400,0.575422254,"['Comedy', 'Slice of Life']"
992,41368,29756,29526,0.559827003,"['Music', 'Shounen']"
3248,38691,47633,30084,0.558306034,"['Action', 'Comedy', 'Mecha', 'Sci-Fi', 'Space']"
518,67684,62253,86211,0.568957728,"['Comedy', 'School', 'Super Power']"
16,208321,219424,234259,0.617720945,"['Action', 'Drama', 'Horror', 'Military', 'Mystery', 'Supernatural', 'Vampire']"
1188,140865,148492,179323,0.593834376,"['Action', 'Demons', 'Historical', 'Romance', 'Supernatural']"
1141,35956,37010,44055,0.558217246,"['Comedy', 'Sports']"
342,242553,183567,291134,0.617209354,"['Comedy', 'Drama', 'Fantasy', 'Romance', 'Shoujo', 'Slice of Life']"
2032,52995,67908,48304,0.559024578,"['Comedy', 'Magic', 'School', 'Shoujo']"
2902,10558,11827,6080,0.548990996,"['Comedy', 'Drama', 'School', 'Shounen', 'Sports']"
3193,53426,56873,57066,0.561964415,"['Drama', 'School', 'Slice of Life']"
3507,1119,1416,1208,0.546255202,"['Comedy', 'Romance', 'Supernatural']"
4310,7515,9002,9345,0.548261563,"['Drama', 'Historical', 'Shoujo', 'Slice of Life']"
250,99462,113611,111997,0.57830705,"['Adventure', 'Fantasy', 'Romance', 'Shoujo']"
3003,83437,106892,83693,0.571913522,"['Adventure', 'Fantasy', 'Mecha', 'Romance', 'Shoujo']"
5451,3735,3952,3588,0.547282048,"['Adventure', 'Comedy', 'Mystery', 'Police', 'Shounen']"
1536,73909,94748,39930,0.567361825,"['Comedy', 'Ecchi', 'Harem', 'Romance', 'School', 'Sci-Fi', 'Shounen']"
197,171384,191517,192058,0.598290547,"['Comedy', 'School', 'Shounen', 'Super Power', 'Supernatural']"
3059,2813,2840,1512,0.546026145,"['Music', 'School', 'Shoujo', 'Slice of Life']"
814,139013,115874,95892,0.58898462,"['Action', 'Comedy', 'School', 'Supernatural']"
3078,76913,79412,85230,0.570184304,"['Fantasy', 'Sci-Fi', 'Shounen', 'Slice of Life']"
104,58184,57599,75134,0.562420209,"['Action', 'Fantasy', 'Mecha', 'Military', 'Shounen']"
3782,2688,1852,1671,0.546080593,"['Comedy', 'Ecchi', 'Kids', 'School', 'Shounen', 'Slice of Life']"
1634,85409,54118,46484,0.571954653,"['Mystery', 'School', 'Thriller']"
4307,8999,6048,11171,0.54790291,"['Adventure', 'Comedy', 'Demons', 'Fantasy', 'Magic', 'Martial Arts', 'Shounen']"
2628,20059,11458,13557,0.551271319,"['Comedy', 'Mystery', 'Romance']"
2042,12790,12477,14304,0.549240052,"['Comedy', 'Slice of Life']"
172,46803,49418,36940,0.560519941,"['Comedy', 'Shounen', 'Supernatural']"
1482,172415,91671,158653,0.59951432,"['Horror', 'Mystery', 'Psychological', 'Supernatural']"
6595,3479,3870,3320,0.546389056,"['Cars', 'Seinen', 'Sports']"
3375,25167,23445,15427,0.552123394,"['Historical', 'Romance', 'Shounen']"
1888,157642,122374,82723,0.591528878,"['Action', 'Comedy', 'Ecchi', 'Parody', 'Supernatural']"
4426,13832,14762,7485,0.549520807,"['Comedy', 'Seinen', 'Slice of Life']"
6648,4838,5902,2853,0.546726846,"['Music', 'Shoujo', 'Slice of Life', 'Sports']"
3182,9936,7098,5002,0.548340646,"['Adventure', 'Comedy', 'Martial Arts', 'Romance', 'Shounen', 'Supernatural']"
425,81037,60570,61270,0.571661069,"['Comedy', 'Slice of Life']"
690,184525,233183,207612,0.607575449,"['Action', 'Drama', 'Fantasy', 'Romance', 'School', 'Supernatural']"
92,30524,26126,31912,0.554988191,"['Action', 'Adventure', 'Fantasy', 'Magic', 'Military']"
813,28857,25488,20659,0.554236385,"['Adventure', 'Military', 'Romance']"
1821,18624,14994,11290,0.550316818,"['Action', 'Super Power', 'Supernatural']"
318,160972,181972,203307,0.588584674,"['Action', 'Horror', 'Mystery', 'Seinen', 'Supernatural']"
2438,20749,13456,14081,0.551424418,"['Drama', 'Fantasy', 'Romance', 'Shoujo']"
2276,33682,23384,39792,0.554309215,"['Drama', 'Magic', 'Romance', 'Shoujo']"
2074,23285,26185,23902,0.551587059,"['Action', 'Mecha', 'Military', 'School', 'Super Power']"
455,51688,56259,53353,0.558851963,['Comedy']
1223,145102,119690,107203,0.583088072,"['Action', 'Super Power', 'Supernatural', 'Thriller']"
1230,87062,106454,112783,0.565684089,"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance', 'Thriller']"
4913,7576,7383,8597,0.546598274,"['Comedy', 'Slice of Life']"
496,180032,104411,121055,0.587634594,"['Action', 'Comedy', 'Ecchi', 'Harem', 'Magic', 'Supernatural']"
978,42344,25245,24796,0.555647435,"['Fantasy', 'Slice of Life', 'Supernatural']"
4176,4499,5522,4711,0.546105229,"['Action', 'Adventure', 'Comedy', 'Mystery', 'Shounen']"
1374,31394,24069,36901,0.5538497,"['Comedy', 'School', 'Slice of Life']"
146,30519,23310,31866,0.552563339,"['Drama', 'Supernatural']"
112,122976,112185,123597,0.577435244,"['Action', 'Demons', 'Shounen', 'Supernatural']"
1003,11922,10622,10897,0.548494985,"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Shounen', 'Super Power']"
338,165358,125224,135386,0.583418423,"['Drama', 'Romance', 'School', 'Sci-Fi', 'Shoujo']"
56,28007,17005,33123,0.553255522,"['Shounen', 'Sports']"
1749,41701,47988,29322,0.556277624,"['Action', 'Adventure', 'Historical', 'Magic', 'Mystery', 'Sci-Fi']"
305,188685,156034,201299,0.594204726,"['Action', 'Ecchi', 'Fantasy', 'Romance', 'School']"
3180,11084,8262,10160,0.547936171,"['Comedy', 'Drama', 'Romance', 'Shounen']"
1544,72645,68076,38961,0.564240101,"['Action', 'Comedy', 'Drama', 'Magic', 'Seinen']"
685,7856,6444,9132,0.546747924,"['Comedy', 'Drama', 'School', 'Shounen', 'Slice of Life', 'Sports']"
65,173603,141663,180320,0.595820359,"['Comedy', 'Romance', 'School', 'Shoujo']"
3019,15837,20194,8690,0.548466629,"['Action', 'Comedy', 'Harem', 'Sci-Fi', 'Shounen', 'Space']"
2985,95859,94204,113528,0.576329369,"['Action', 'Drama', 'Psychological', 'Sci-Fi']"
4809,23020,12905,27445,0.55139644,"['Action', 'Adventure', 'Comedy', 'Drama', 'Romance', 'Sci-Fi']"
1207,91034,96201,79360,0.577549746,"['Action', 'Drama', 'Fantasy', 'Sci-Fi']"
817,40176,32695,20095,0.557732987,"['Action', 'Comedy', 'Ecchi', 'Shounen', 'Sports']"
2537,6063,6125,7562,0.545900323,"['Action', 'Drama']"
327,30684,17884,38855,0.553139781,"['Action', 'Adventure', 'Comedy', 'Drama']"
1545,61622,72918,32487,0.560354226,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Historical', 'Magic', 'Martial Arts', 'Romance', 'Shoujo']"
1391,46333,57061,59507,0.559283714,"['Comedy', 'Slice of Life']"
2570,8534,6300,8703,0.546451266,"['Action', 'Adventure', 'Horror', 'Shounen', 'Vampire']"
3166,45632,46135,33725,0.556655467,"['Comedy', 'Mystery', 'Supernatural']"
2641,7087,7694,7181,0.54547725,"['Action', 'Drama', 'Mecha', 'Military', 'Sci-Fi']"
3087,3620,2745,3548,0.544911752,"['Comedy', 'Fantasy', 'Magic', 'Shoujo']"
29,37792,21924,29280,0.554024848,"['Adventure', 'Comedy', 'Fantasy', 'Shounen']"
825,18267,9259,13241,0.549944526,"['Action', 'Historical', 'Martial Arts', 'Samurai', 'Super Power']"
437,143701,145275,153465,0.588757558,"['Action', 'Adventure', 'Demons', 'Fantasy', 'Magic', 'Supernatural']"
3018,25902,18026,25072,0.552305819,"['Action', 'Comedy', 'Sci-Fi', 'Shounen', 'Space']"
176,349836,309017,310262,0.671339523,"['Comedy', 'Romance', 'School', 'Shoujo', 'Slice of Life']"
497,174026,152275,196325,0.591241115,"['Adventure', 'Ecchi', 'Fantasy', 'Magic', 'Romance']"
983,46864,56888,35975,0.557785871,"['Romance', 'School', 'Shoujo', 'Slice of Life']"
3631,29394,31684,22736,0.552002584,"['Adventure', 'Comedy', 'Drama', 'Fantasy', 'Magic', 'Romance', 'Shoujo']"
2160,20622,17277,13368,0.549451858,"['Comedy', 'Romance', 'School', 'Slice of Life']"
316,187805,147449,230622,0.591468446,"['Action', 'Comedy', 'Mystery', 'Seinen', 'Supernatural']"
3148,8600,10791,5316,0.546579029,"['Action', 'Mystery', 'Police', 'Shounen']"
3093,14233,9156,12459,0.547201292,"['Adventure', 'Comedy', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']"
2448,104258,109407,90407,0.575573358,"['Comedy', 'Parody', 'Slice of Life']"
4669,7237,4806,5132,0.545095956,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi', 'Space']"
2242,16143,10323,17255,0.547248085,"['Military', 'School']"
