	anime_ids	name	genre	type	episodes	rating	members
1366	1259	Danna ga Nani wo Itteiru ka Wakaranai Ken	Comedy	TV	Comedy	7.55	122271
1367	1658	Date A Live: Date to Date	"Comedy,Romance,School,Sci-Fi"	OVA	"Comedy,Romance,School,Sci-Fi"	7.55	68328
1368	1315	Dragon Ball Z Movie 15: Fukkatsu no F	"Action,Adventure,Comedy,Fantasy,Shounen"	Movie	"Action,Adventure,Comedy,Fantasy,Shounen"	7.55	41051
1369	778	ef: A Tale of Memories. - Recollections	"Drama,Romance"	Special	"Drama,Romance"	7.55	9125
1370	760	Full Metal Panic! The Second Raid Episode 000	"Action,Adventure"	Special	"Action,Adventure"	7.55	25423
1371	280	God Eater	"Action,Fantasy,Sci-Fi"	TV	"Action,Fantasy,Sci-Fi"	7.55	192433
1372	1626	Gunslinger Girl	"Action,Drama,Sci-Fi"	TV	"Action,Drama,Sci-Fi"	7.55	106865
1373	6031	Hi no Ame ga Furu	Drama	Movie	Drama	7.55	513
1374	1616	Himouto! Umaru-chan	"Comedy,School"	TV	"Comedy,School"	7.55	158041
1376	2047	Joshiraku	Comedy	TV	Comedy	7.55	51084
1377	1407	Kaichou wa Maid-sama!: Omake dayo!	"Comedy,School"	Special	"Comedy,School"	7.55	52752
1378	3728	Kaikan Phrase	"Drama,Romance"	TV	"Drama,Romance"	7.55	8142
1379	102	Kuroshitsuji II	"Action,Comedy,Fantasy,Shounen,Supernatural"	TV	"Action,Comedy,Fantasy,Shounen,Supernatural"	7.55	234955
1380	3560	Lodoss-tou Senki	"Action,Adventure,Fantasy,Shounen,Supernatural"	OVA	"Action,Adventure,Fantasy,Shounen,Supernatural"	7.55	28462
1381	6216	Lupin III: Otakara Henkyaku Daisakusen!!	"Adventure,Comedy,Shounen"	Special	"Adventure,Comedy,Shounen"	7.55	2871
1382	3765	Maria-sama ga Miteru Specials	"Drama,Romance,School"	Special	"Drama,Romance,School"	7.55	6085
1383	6928	Masuda Kousuke Gekijou Gag Manga Biyori 2	Comedy	TV	Comedy	7.55	1846
1384	2502	Mobile Suit Gundam Seed Destiny Final Plus: The Chosen Future	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.55	16102
1385	5016	Mobile Suit Gundam Unicorn RE:0096	"Action,Drama,Sci-Fi"	TV	"Action,Drama,Sci-Fi"	7.56	9767
1386	744	One Piece: Romance Dawn Story	"Action,Comedy,Fantasy,Shounen"	OVA	"Action,Comedy,Fantasy,Shounen"	7.55	21306
1387	552	"Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru"	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.55	179569
1388	1937	RahXephon	"Action,Drama,Romance,Sci-Fi"	TV	"Action,Drama,Romance,Sci-Fi"	7.55	66751
1389	412	Shinryaku!! Ika Musume	"Comedy,Shounen"	OVA	"Comedy,Shounen"	7.55	13456
1390	2006	Sunabouzu	"Action,Adventure,Comedy,Sci-Fi,Shounen"	TV	"Action,Adventure,Comedy,Sci-Fi,Shounen"	7.55	65516
1391	1802	Tegamibachi: Hikari to Ao no Gensou Yawa	"Adventure,Fantasy,Shounen,Supernatural"	Special	"Adventure,Fantasy,Shounen,Supernatural"	7.55	10903
1392	266	Tonari no Seki-kun Specials	"Comedy,School"	Special	"Comedy,School"	7.55	14248
1393	1509	True Tears	"Drama,Romance,School"	TV	"Drama,Romance,School"	7.55	118644
1394	802	&quot;Bungaku Shoujo&quot; Memoire	"Drama,Romance,School"	OVA	"Drama,Romance,School"	7.54	18013
1395	1947	Bobobo-bo Bo-bobo	"Adventure,Comedy,Sci-Fi,Shounen"	TV	"Adventure,Comedy,Sci-Fi,Shounen"	7.54	39041
1396	5	Bokura ga Ita	"Drama,Romance"	TV	"Drama,Romance"	7.54	125051
1397	6360	Chou Denji Machine Voltes V	"Action,Adventure,Drama,Sci-Fi,Shounen"	TV	"Action,Adventure,Drama,Sci-Fi,Shounen"	7.54	3201
1398	5293	Chouyaku Hyakuninisshu: Uta Koi.	Romance	TV	Romance	7.54	15661
1399	3389	Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu Picture Drama	"Action,Comedy"	Special	"Action,Comedy"	7.54	7542
1400	190	Date A Live	"Comedy,Romance,School,Sci-Fi"	TV	"Comedy,Romance,School,Sci-Fi"	7.54	301358
1401	6559	Doraemon Movie 28: Nobita to Midori no Kyojin Den	"Adventure,Comedy,Fantasy,Shounen"	Movie	"Adventure,Comedy,Fantasy,Shounen"	7.54	1651
1402	1880	Dragon Ball Z Movie 13: Ryuuken Bakuhatsu!! Goku ga Yaraneba Dare ga Yaru	"Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	Movie	"Adventure,Comedy,Fantasy,Sci-Fi,Shounen"	7.54	50607
1403	567	Fairy Tail x Rave	"Action,Adventure,Comedy,Fantasy,Shounen"	OVA	"Action,Adventure,Comedy,Fantasy,Shounen"	7.54	51844
1404	4448	Future GPX Cyber Formula	"Adventure,Sci-Fi,Shounen"	TV	"Adventure,Sci-Fi,Shounen"	7.54	2707
1405	3090	Hime-chan no Ribbon	"Comedy,Fantasy,Romance,School"	TV	"Comedy,Fantasy,Romance,School"	7.54	3589
1406	5032	Hokuto no Ken: Raoh Gaiden Junai-hen	"Action,Adventure"	Movie	"Action,Adventure"	7.54	4907
1407	3705	Initial D Extra Stage 2	"Action,Drama"	OVA	"Action,Drama"	7.54	11468
1408	1754	Karas	"Action,Fantasy,Sci-Fi"	OVA	"Action,Fantasy,Sci-Fi"	7.54	44108
1409	6019	Nanatsu no Umi no Tico	Adventure	TV	Adventure	7.54	2123
1410	1103	Ookiku Furikabutte: Natsu no Taikai-hen Special	Comedy	Special	Comedy	7.54	4786
1411	5193	Puchi Puri Yuushi	"Comedy,Fantasy"	TV	"Comedy,Fantasy"	7.54	8030
1412	3857	Saiyuuki Reload	"Action,Adventure,Comedy,Drama,Fantasy"	TV	"Action,Adventure,Comedy,Drama,Fantasy"	7.54	16298
1413	677	Shigurui	"Action,Drama"	TV	"Action,Drama"	7.54	50091
1414	319	Super Lovers	"Comedy,Drama,Romance"	TV	"Comedy,Drama,Romance"	7.54	36781
1415	3009	Tamayura: More Aggressive	"Comedy,Drama"	TV	"Comedy,Drama"	7.54	10901
1416	2138	Tenchi Muyou!	"Comedy,Romance,Sci-Fi,Shounen"	TV	"Comedy,Romance,Sci-Fi,Shounen"	7.54	38372
1417	871	Tiger &amp; Bunny Movie 1: The Beginning	"Action,Comedy"	Movie	"Action,Comedy"	7.54	13716
1418	1120	Toradora!: Bentou no Gokui	"Comedy,Romance,School"	Special	"Comedy,Romance,School"	7.54	71433
1419	3305	Vandread: The Second Stage	"Action,Sci-Fi,Shounen"	TV	"Action,Sci-Fi,Shounen"	7.54	36264
1420	4339	Wangan Midnight	Action	TV	Action	7.54	10058
1421	1050	Aoki Densetsu Shoot!	"Action,Comedy,Drama,Romance,School,Shounen"	TV	"Action,Comedy,Drama,Romance,School,Shounen"	7.53	6937
1422	1064	Ashita no Joe 2 (Movie)	Drama	Movie	Drama	7.53	1396
1423	717	Cowboy Bebop: Yose Atsume Blues	"Action,Adventure,Comedy,Drama,Sci-Fi"	Special	"Action,Adventure,Comedy,Drama,Sci-Fi"	7.53	19565
1424	2060	Gundam Build Fighters Try	"Action,Sci-Fi"	TV	"Action,Sci-Fi"	7.53	17946
1425	1742	Hiyokoi	"Romance,School"	Special	"Romance,School"	7.53	51072
1426	589	Hoshi no Koe	"Drama,Romance,Sci-Fi"	OVA	"Drama,Romance,Sci-Fi"	7.53	85492
1427	196	Kamisama no Inai Nichiyoubi	Fantasy	TV	Fantasy	7.53	122031
1428	2189	Magic Knight Rayearth	"Adventure,Comedy,Drama,Fantasy,Romance"	TV	"Adventure,Comedy,Drama,Fantasy,Romance"	7.53	34141
1429	841	Mayo Chiki!	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.53	192219
1430	516	Naruto: Shippuuden Movie 4 - The Lost Tower	"Action,Comedy,Shounen"	Movie	"Action,Comedy,Shounen"	7.53	84527
1432	1763	Pale Cocoon	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.53	44030
1433	157	Sankarea	"Comedy,Romance,Shounen,Supernatural"	TV	"Comedy,Romance,Shounen,Supernatural"	7.53	222657
1434	997	Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai	"Comedy,School"	TV	"Comedy,School"	7.53	193822
1435	4594	Shin Chou Kyou Ryo: Condor Hero	"Adventure,Drama,Romance"	TV	"Adventure,Drama,Romance"	7.53	4777
1436	1813	Towa no Quon 1: Utakata no Kaben	"Action,Supernatural"	Movie	"Action,Supernatural"	7.53	33550
1437	1817	Towa no Quon 2: Konton no Ranbu	"Action,Supernatural"	Movie	"Action,Supernatural"	7.53	20132
1438	993	Trinity Seven OVA	"Action,Comedy,Fantasy,Romance,School,Supernatural"	OVA	"Action,Comedy,Fantasy,Romance,School,Supernatural"	7.53	38197
1439	1410	UN-GO	Supernatural	TV	Supernatural	7.53	84499
1440	167	Uta no?Prince-sama? Maji Love 2000%	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.53	61551
1441	78	Vampire Knight Guilty	"Drama,Romance,Supernatural"	TV	"Drama,Romance,Supernatural"	7.53	198492
1442	1014	Whistle!	"School,Shounen"	TV	"School,Shounen"	7.53	8040
1443	4274	Yomigaeru Sora: Rescue Wings	Drama	TV	Drama	7.53	6871
1444	3538	Angel Densetsu	"Action,Comedy,School"	OVA	"Action,Comedy,School"	7.52	10795
1445	445	Black Cat	"Adventure,Comedy,Sci-Fi,Shounen"	TV	"Adventure,Comedy,Sci-Fi,Shounen"	7.52	150512
1446	6092	Flanders no Inu	Drama	TV	Drama	7.52	2411
1447	4220	Fuse: Teppou Musume no Torimonochou	"Action,Drama,Supernatural"	Movie	"Action,Drama,Supernatural"	7.52	13412
1448	4449	Future GPX Cyber Formula 11	"Drama,Sci-Fi,Shounen"	OVA	"Drama,Sci-Fi,Shounen"	7.52	1116
1449	2805	Ghost in the Shell: Arise - Border:3 Ghost Tears	Sci-Fi	Movie	Sci-Fi	7.52	21648
1450	6376	Glass no Kamen	"Drama,Romance"	TV	"Drama,Romance"	7.52	4218
1451	3028	Harmonie	"Drama,School,Supernatural"	Movie	"Drama,School,Supernatural"	7.52	29029
1452	3296	Kamikaze Kaitou Jeanne	"Adventure,Comedy,Drama,Fantasy,Romance"	TV	"Adventure,Comedy,Drama,Fantasy,Romance"	7.52	31081
1453	43	Kanojo to Kanojo no Neko	"Drama,Romance"	OVA	"Drama,Romance"	7.52	53463
1454	3295	Kowarekake no Orgel (Movie)	"Drama,Sci-Fi"	Movie	"Drama,Sci-Fi"	7.52	9404
1455	2072	Kure-nai	"Comedy,Drama"	TV	"Comedy,Drama"	7.52	59099
1456	1191	Mahou Shoujo Lyrical Nanoha	"Action,Comedy,Drama"	TV	"Action,Comedy,Drama"	7.52	62582
1457	1622	Nanatsu no Taizai: Seisen no Shirushi	"Action,Adventure,Fantasy,Shounen,Supernatural"	TV	"Action,Adventure,Fantasy,Shounen,Supernatural"	7.52	81154
1458	2996	Nijiiro Days	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.52	57920
1459	3076	Ojamajo Doremi Dokkaan!	Comedy	TV	Comedy	7.52	5971
1460	4232	Oruchuban Ebichu	Comedy	TV	Comedy	7.52	21109
1461	5771	Otona Joshi no Anime Time	Drama	Special	Drama	7.52	11268
1462	429	Outbreak Company	"Comedy,Fantasy"	TV	"Comedy,Fantasy"	7.52	131520
1463	2758	Persona 4 the Animation: The Factor of Hope	"Adventure,School,Supernatural"	Movie	"Adventure,School,Supernatural"	7.52	10757
1464	2404	Pokemon XY	"Action,Adventure,Comedy,Fantasy"	TV	"Action,Adventure,Comedy,Fantasy"	7.52	30722
1465	3178	Ranma ½: Kessen Tougenkyou! Hanayome wo Torimodose!	"Adventure,Comedy,Shounen"	Movie	"Adventure,Comedy,Shounen"	7.52	12418
1466	2572	Sayonara Zetsubou Sensei Jo: Zetsubou Shoujo Senshuu	"Comedy,School"	Special	"Comedy,School"	7.52	12097
1467	3069	Scrapped Princess	"Adventure,Comedy,Drama,Fantasy,Sci-Fi,Shounen"	TV	"Adventure,Comedy,Drama,Fantasy,Sci-Fi,Shounen"	7.52	54575
1468	1227	Seitokai no Ichizon	"Comedy,School"	TV	"Comedy,School"	7.52	110470
1470	473	Slayers Evolution-R	"Adventure,Comedy,Fantasy"	TV	"Adventure,Comedy,Fantasy"	7.52	20508
1471	4824	Taiho Shichau zo: Second Season	"Action,Comedy,Shounen"	TV	"Action,Comedy,Shounen"	7.52	5387
1472	1682	Tales of Zestiria: Doushi no Yoake	Fantasy	Special	Fantasy	7.52	23484
1473	3021	Tenchi Muyou! in Love	"Action,Comedy,Romance,School,Sci-Fi,Shounen"	Movie	"Action,Comedy,Romance,School,Sci-Fi,Shounen"	7.52	14318
1474	284	Tokyo Ghoul vA	"Action,Drama,Supernatural"	TV	"Action,Drama,Supernatural"	7.52	408357
1475	2390	Yu?Gi?Oh! 5D&#039;s	"Action,Shounen"	TV	"Action,Shounen"	7.52	47119
1476	1864	Yuuki Yuuna wa Yuusha de Aru	"Drama,Fantasy"	TV	"Drama,Fantasy"	7.52	59192
1477	6282	Ajin Part 2: Shoutotsu	"Action,Supernatural"	Movie	"Action,Supernatural"	7.51	11377
1478	1054	Busou Renkin	"Action,Comedy,Fantasy,School,Shounen,Supernatural"	TV	"Action,Comedy,Fantasy,School,Shounen,Supernatural"	7.51	104607
1479	5026	City Hunter: Bay City Wars	"Action,Comedy,Shounen"	Movie	"Action,Comedy,Shounen"	7.51	2969
1480	5476	Detective Conan Bonus File: Fantasista Flower	"Comedy,Shounen"	OVA	"Comedy,Shounen"	7.51	4596
1481	5473	Detective Conan OVA 11: A Secret Order from London	"Adventure,Comedy,Shounen"	OVA	"Adventure,Comedy,Shounen"	7.51	5985
1482	6470	Doraemon Movie 05: Nobita no Makai Daibouken	Fantasy	Movie	Fantasy	7.51	1321
1483	1422	Garo: Honoo no Kokuin	"Action,Fantasy,Supernatural"	TV	"Action,Fantasy,Supernatural"	7.51	64214
1484	2213	Hidamari Sketch	"Comedy,School"	TV	"Comedy,School"	7.51	42998
1485	4680	Honoo no Toukyuuji: Dodge Danpei	Comedy	TV	Comedy	7.51	2214
1486	4428	Joshiraku OVA	Comedy	OVA	Comedy	7.51	9358
1487	3683	Kamichama Karin	"Comedy,Fantasy,Romance,School"	TV	"Comedy,Fantasy,Romance,School"	7.51	30747
1488	3526	Kamichu!	"Comedy,Drama,Supernatural"	TV	"Comedy,Drama,Supernatural"	7.51	33053
1489	3854	Little Nemo	"Adventure,Fantasy"	Movie	"Adventure,Fantasy"	7.51	4886
1490	4637	Maria-sama ga Miteru 3rd Specials	Comedy	Special	Comedy	7.51	5072
1491	4638	Maria-sama ga Miteru: Haru Specials	"Drama,Romance,School"	Special	"Drama,Romance,School"	7.51	5554
1492	563	Mirai Nikki	"Action,Shounen,Supernatural"	OVA	"Action,Shounen,Supernatural"	7.51	114217
1493	5778	Moonlight Mile 2nd Season: Touch Down	"Adventure,Drama,Sci-Fi"	TV	"Adventure,Drama,Sci-Fi"	7.51	2758
1494	531	Neon Genesis Evangelion: Death &amp; Rebirth	"Drama,Sci-Fi"	Movie	"Drama,Sci-Fi"	7.51	102093
1495	2146	Oban Star-Racers	"Adventure,Sci-Fi,Shounen"	TV	"Adventure,Sci-Fi,Shounen"	7.51	24156
1496	861	Papa no Iukoto wo Kikinasai!	"Comedy,Romance"	TV	"Comedy,Romance"	7.51	97674
1497	6043	Raiyantsuuri no Uta	Drama	Movie	Drama	7.51	465
1498	874	Rurouni Kenshin Special	"Action,Romance"	Special	"Action,Romance"	7.51	9173
1499	4783	Sakigake!! Otokojuku	"Action,Comedy,School,Shounen"	TV	"Action,Comedy,School,Shounen"	7.51	4740
1500	4595	Shin Chou Kyou Ryo: Condor Hero II	"Adventure,Drama,Romance"	TV	"Adventure,Drama,Romance"	7.51	2151
1501	4816	Taiho Shichau zo	"Action,Comedy"	OVA	"Action,Comedy"	7.51	8557
1502	475	To LOVE-Ru OVA	"Comedy,School,Sci-Fi,Shounen"	OVA	"Comedy,School,Sci-Fi,Shounen"	7.51	79923
1503	4210	Winter Sonata	"Drama,Romance"	TV	"Drama,Romance"	7.51	13582
1504	3806	Yama no Susume Second Season	"Adventure,Comedy"	TV	"Adventure,Comedy"	7.51	11413
1506	3470	Bartender	Drama	TV	Drama	7.5	44394
1507	4584	Chi&#039;s Sweet Home OVA	Comedy	OVA	Comedy	7.5	4852
1508	4316	Cinderella Monogatari	"Adventure,Fantasy,Romance"	TV	"Adventure,Fantasy,Romance"	7.5	3560
1509	1250	Date A Live II	"Comedy,Romance,School,Sci-Fi"	TV	"Comedy,Romance,School,Sci-Fi"	7.5	186187
1510	6119	Dotto Koni-chan	Comedy	TV	Comedy	7.5	1397
1511	1104	Fullmetal Alchemist: The Sacred Star of Milos	"Action,Adventure,Comedy,Drama,Fantasy,Shounen"	Movie	"Action,Adventure,Comedy,Drama,Fantasy,Shounen"	7.5	87944
1512	272	Gangsta.	"Action,Drama"	TV	"Action,Drama"	7.5	210752
1513	2395	Gatchaman Crowds: Embrace	"Adventure,Sci-Fi"	Special	"Adventure,Sci-Fi"	7.5	10757
1514	2722	Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi (TV)	"Comedy,Sci-Fi"	TV	"Comedy,Sci-Fi"	7.5	7582
1515	3772	Hadashi no Gen 2	"Drama,Shounen"	Movie	"Drama,Shounen"	7.5	4910
1516	2439	Hibike! Euphonium: Kakedasu Monaka	"Drama,School"	Special	"Drama,School"	7.5	17770
1518	366	Kaze no Stigma	"Action,Fantasy,Romance,Shounen"	TV	"Action,Fantasy,Romance,Shounen"	7.5	205338
1519	4629	Kindaichi Shounen no Jikenbo Returns 2nd Season	Shounen	TV	Shounen	7.5	3676
1520	2398	Kono Bijutsubu ni wa Mondai ga Aru!	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.5	69088
1521	6103	Lupin III: Part III	"Action,Adventure,Comedy,Shounen"	TV	"Action,Adventure,Comedy,Shounen"	7.5	6883
1522	2411	Mardock Scramble: The Second Combustion	"Action,Sci-Fi"	Movie	"Action,Sci-Fi"	7.5	23866
1523	3080	Marmalade Boy Movie	Romance	Movie	Romance	7.5	5641
1524	1068	Mnemosyne: Mnemosyne no Musume-tachi	"Action,Sci-Fi,Supernatural"	TV	"Action,Sci-Fi,Supernatural"	7.5	96092
1525	1175	Naruto: Shippuuden Movie 3 - Hi no Ishi wo Tsugu Mono	"Action,Comedy,Shounen"	Movie	"Action,Comedy,Shounen"	7.5	83515
1526	283	Nisekoi:	"Comedy,Romance,School,Shounen"	TV	"Comedy,Romance,School,Shounen"	7.5	180686
1527	2415	Nodame Cantabile Special	"Comedy,Romance"	Special	"Comedy,Romance"	7.5	19570
1528	1004	One Piece: Adventure of Nebulandia	"Action,Adventure,Comedy,Fantasy,Shounen"	Special	"Action,Adventure,Comedy,Fantasy,Shounen"	7.5	9777
1529	3181	Ranma ½: Chou Musabetsu Kessen! Ranma Team vs. Densetsu no Houou	"Action,Adventure,Comedy,Shounen,Supernatural"	Movie	"Action,Adventure,Comedy,Shounen,Supernatural"	7.5	9597
1530	1372	Sakasama no Patema: Beginning of the Day	Sci-Fi	Special	Sci-Fi	7.5	16933
1531	6213	Seikai no Senki Special	"Action,Romance,Sci-Fi"	Special	"Action,Romance,Sci-Fi"	7.5	2216
1532	1087	Tengen Toppa Gurren Lagann Movie: Lagann-hen Special - Viral no Amai Yume	Comedy	OVA	Comedy	7.5	19219
1533	1291	Uchuu Show e Youkoso	"Adventure,Fantasy"	Movie	"Adventure,Fantasy"	7.5	11368
1534	2532	Yuu?Yuu?Hakusho: Eizou Hakusho II	"Action,Adventure,Comedy,Shounen,Supernatural"	OVA	"Action,Adventure,Comedy,Shounen,Supernatural"	7.5	6166
1535	1098	Baka to Test to Shoukanjuu Specials	"Comedy,School"	Special	"Comedy,School"	7.49	29923
1536	1586	Ben-To	"Action,Comedy"	TV	"Action,Comedy"	7.49	146570
1537	204	Danganronpa: Kibou no Gakuen to Zetsubou no Koukousei The Animation	Action	TV	Action	7.49	298550
1538	1319	Danna ga Nani wo Itteiru ka Wakaranai Ken 2 Sure-me	Comedy	TV	Comedy	7.49	73285
1539	4431	Doraemon	"Adventure,Comedy,Fantasy,Shounen"	TV	"Adventure,Comedy,Fantasy,Shounen"	7.49	9366
1540	1136	Fairy Tail Movie 1: Houou no Miko - Hajimari no Asa	"Fantasy,Shounen"	Special	"Fantasy,Shounen"	7.49	34230
1541	5152	Inazuma Eleven: Saikyou Gundan Ogre Shuurai	Shounen	Movie	Shounen	7.49	6392
1542	4305	Kaze no Shoujo Emily	Drama	TV	Drama	7.49	2881
1543	1743	Kowarekake no Orgel	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.49	24876
1544	201	Love Lab	"Comedy,Romance,School"	TV	"Comedy,Romance,School"	7.49	79493
1545	2197	Love Live! School Idol Project 2nd Season Recap	School	OVA	School	7.5	3213
1546	1788	Mai-Otome 0: S.ifr	Sci-Fi	OVA	Sci-Fi	7.49	11171
1547	5462	Maison Ikkoku: Kanketsu-hen	"Comedy,Drama,Romance"	Movie	"Comedy,Drama,Romance"	7.49	3109
1548	4649	Mazinger Z	"Action,Drama,Sci-Fi,Shounen"	TV	"Action,Drama,Sci-Fi,Shounen"	7.49	5746
1549	649	One Piece: Mamore! Saigo no Dai Butai	"Adventure,Comedy,Fantasy,Shounen"	Special	"Adventure,Comedy,Fantasy,Shounen"	7.49	16495
1550	442	Ore no Imouto ga Konnani Kawaii Wake ga Nai	Comedy	TV	Comedy	7.49	321477
1551	1090	Pandora Hearts Specials	Comedy	Special	Comedy	7.49	32103
1552	3191	Saki Zenkoku-hen	School	TV	School	7.49	19010
1554	192	Senyuu.	"Action,Comedy,Fantasy,Shounen"	TV	"Action,Comedy,Fantasy,Shounen"	7.49	56815
1555	769	Shakugan no Shana S	"Action,Drama,Fantasy,Romance,School,Supernatural"	OVA	"Action,Drama,Fantasy,Romance,School,Supernatural"	7.49	53129
1556	5629	Soukou Kihei Votoms: Red Shoulder Document - Yabou no Roots	"Drama,Sci-Fi"	OVA	"Drama,Sci-Fi"	7.49	2049
1557	3752	Soukyuu no Fafner: Right of Left - Single Program	"Action,Drama,Sci-Fi"	Special	"Action,Drama,Sci-Fi"	7.49	9482
1558	2848	Strike Witches: Operation Victory Arrow	"Action,Sci-Fi"	OVA	"Action,Sci-Fi"	7.49	11203
1559	5000	"Tamayura: More Aggressive - Tsuitachi dake no Shuugakuryokou, Nanode"	"Comedy,Drama"	Special	"Comedy,Drama"	7.49	2770
1560	3024	Tenchi Muyou! Ryououki: Omatsuri Zenjitsu no Yoru!	"Comedy,Romance,Sci-Fi,Shounen"	OVA	"Comedy,Romance,Sci-Fi,Shounen"	7.49	8812
1561	5642	Tibet Inu Monogatari	Adventure	Movie	Adventure	7.49	2647
1562	7216	Time Travel Tondekeman!	"Action,Adventure,Comedy"	TV	"Action,Adventure,Comedy"	7.49	957
1563	3341	Uchuu no Stellvia	"Action,Romance,Sci-Fi"	TV	"Action,Romance,Sci-Fi"	7.49	15471
1564	4303	Yokoyama Mitsuteru Sangokushi	Adventure	TV	Adventure	7.49	2849
1565	2990	Yowamushi Pedal: Special Ride	"Comedy,Drama,Shounen"	OVA	"Comedy,Drama,Shounen"	7.49	10737
1566	4877	Ai no Wakakusa Monogatari	Drama	TV	Drama	7.48	3334
1567	574	Air	"Drama,Romance,Supernatural"	TV	"Drama,Romance,Supernatural"	7.48	188861
1568	4343	Akazukin Chacha	"Adventure,Comedy,Fantasy,Romance"	TV	"Adventure,Comedy,Fantasy,Romance"	7.48	7581
1569	1921	Carnival Phantasm: HibiChika Special	"Comedy,Supernatural"	Special	"Comedy,Supernatural"	7.48	14893
1570	4443	Crayon Shin-chan Movie 10: Arashi wo Yobu Appare! Sengoku Daikassen	"Drama,Romance"	Movie	"Drama,Romance"	7.48	1478
1571	106	Deadman Wonderland	"Action,Sci-Fi"	TV	"Action,Sci-Fi"	7.48	453454
1572	3739	Gensoumaden Saiyuuki Movie: Requiem - Erabarezaru Mono e no Chinkonka	"Adventure,Shounen,Supernatural"	Movie	"Adventure,Shounen,Supernatural"	7.48	6442
1573	4174	Ginban Kaleidoscope	"Drama,Romance"	TV	"Drama,Romance"	7.48	29837
1574	2237	GJ-bu	"Comedy,School"	TV	"Comedy,School"	7.48	83838
1575	22	Gokusen	"Comedy,Drama,School"	TV	"Comedy,Drama,School"	7.48	22009
1576	6041	Happy Birthday: Inochi Kagayaku Toki	Drama	Movie	Drama	7.48	1356
1577	3469	Honobono Log	Romance	TV	Romance	7.48	9053
1578	3495	Huyao Xiao Hongniang	"Comedy,Romance"	ONA	"Comedy,Romance"	7.48	2696
1580	3689	Initial D Extra Stage	"Action,Drama"	OVA	"Action,Drama"	7.48	15363
1581	6500	Keroro Gunsou Movie 2: Shinkai no Princess de Arimasu!	"Action,Adventure,Comedy,Drama,Sci-Fi,Shounen"	Movie	"Action,Adventure,Comedy,Drama,Sci-Fi,Shounen"	7.48	2941
1582	695	Kimikiss Pure Rouge	"Drama,Romance,School"	TV	"Drama,Romance,School"	7.48	58211
1583	941	Little Busters!: Sekai no Saitou wa Ore ga Mamoru!	"Comedy,School"	OVA	"Comedy,School"	7.48	17204
1584	4453	Lupin III: Kutabare! Nostradamus	"Action,Adventure,Comedy,Shounen"	Movie	"Action,Adventure,Comedy,Shounen"	7.48	4383
1585	2945	Maria-sama ga Miteru	"Drama,Romance"	TV	"Drama,Romance"	7.48	33989
1586	1048	Prince of Tennis: A Day on Survival Mountain	"Adventure,Comedy,Shounen"	OVA	"Adventure,Comedy,Shounen"	7.48	11817
1587	1857	Re:?Hamatora	Comedy	TV	Comedy	7.48	73903
1588	3734	Ristorante Paradiso	"Drama,Romance"	TV	"Drama,Romance"	7.48	22229
1589	1814	Seitokai no Ichizon Lv.2	"Comedy,School"	ONA	"Comedy,School"	7.48	41169
1590	1587	"Sengoku Basara Two: Ryuko, Itadaki no Chikai! Atsuki Mirai e Kakeru Tamashii!!"	Action	Special	Action	7.47	4955
1591	3440	Shigofumi Special	"Drama,Fantasy"	Special	"Drama,Fantasy"	7.48	11797
1592	4239	Shin Getter Robo	"Action,Adventure,Sci-Fi,Shounen"	OVA	"Action,Adventure,Sci-Fi,Shounen"	7.48	4603
1593	2674	Soredemo Machi wa Mawatteiru	Comedy	TV	Comedy	7.48	31906
1594	4326	Tokimeki Tonight	"Comedy,Fantasy,Romance"	TV	"Comedy,Fantasy,Romance"	7.48	3057
1595	2908	Yankee-kun na Yamada-kun to Megane-chan to Majo	"Comedy,School,Shounen"	Special	"Comedy,School,Shounen"	7.48	7170
1596	6609	Yowamushi Pedal: Re:RIDE	"Drama,Shounen"	Movie	"Drama,Shounen"	7.48	4749
1597	6610	Yowamushi Pedal: Re:ROAD	"Drama,Shounen"	Movie	"Drama,Shounen"	7.48	3088
1598	2531	Yuu?Yuu?Hakusho: Eizou Hakusho	"Action,Adventure,Shounen,Supernatural"	OVA	"Action,Adventure,Shounen,Supernatural"	7.48	6352
1599	2139	Zoids	"Action,Adventure,Comedy,Sci-Fi"	TV	"Action,Adventure,Comedy,Sci-Fi"	7.48	27614
1600	1991	Air in Summer	"Comedy,Drama,Romance,Supernatural"	Special	"Comedy,Drama,Romance,Supernatural"	7.47	29514
1601	2205	Appleseed Saga Ex Machina	"Action,Sci-Fi"	Movie	"Action,Sci-Fi"	7.47	28365
