	anime_ids	name	genre	type	episodes	rating	members
1672	431	Sabagebu!	Action,Comedy,Military,Shoujo	TV	12	7.46	67306
1673	2088	Senki Zesshou Symphogear G: In the Distance, That Day, When the Star Became Music...	Action,Music,Sci-Fi	TV	13	7.46	25750
1674	2091	Senki Zesshou Symphogear GX: Believe in Justice and Hold a Determination to Fist.	Action,Music,Sci-Fi	TV	13	7.46	17466
1675	664	Shakugan no Shana Movie	Action,Fantasy,Supernatural	Movie	1	7.46	43962
1676	5477	Smile Precure! Movie: Ehon no Naka wa Minna Chiguhagu!	Fantasy,Kids,Magic,Shoujo	Movie	1	7.46	2123
1677	5582	Soukyuu no Fafner: Dead Aggressor - Heaven and Earth	Action,Drama,Mecha,Military,Sci-Fi	Movie	1	7.46	8266
1678	1911	Speed Grapher	Action,Mystery,Super Power	TV	24	7.46	64627
1679	1149	Suisei no Gargantia: Meguru Kouro, Haruka	Action,Adventure,Mecha,Sci-Fi	OVA	2	7.46	20151
1680	2807	Uta no☆Prince-sama♪ Maji Love 2000%: Shining Star Xmas	Comedy,Harem,Music,Romance,School,Shoujo	Special	1	7.46	13903
1681	6343	Yawara! Special: Zutto Kimi no Koto ga... .	Action,Comedy,Drama,Martial Arts,Slice of Life,Sports	Special	1	7.46	855
1682	2685	Aa! Megami-sama! (2011)	Comedy,Magic,Romance,Seinen,Supernatural	OVA	3	7.45	12872
1683	572	Aa! Megami-sama! (TV)	Comedy,Magic,Romance,Seinen,Supernatural	TV	24	7.45	96694
1684	2271	Amanchu!	Comedy,School,Shounen,Slice of Life	TV	12	7.45	40481
1685	1066	Bamboo Blade	Comedy,School,Seinen,Sports	TV	26	7.45	61649
1686	2278	Bishoujo Senshi Sailor Moon SuperS Special	Magic,Romance,Shoujo	Special	3	7.45	12317
1687	2504	Black Jack Specials: Inochi wo Meguru Yottsu no Kiseki	Drama	Special	4	7.45	3174
1688	3657	Captain Tsubasa: Road to 2002	Action,Shounen,Sports	TV	52	7.45	19746
1689	1739	Cuticle Tantei Inaba	Action,Comedy,Mystery,Shounen,Supernatural	TV	12	7.45	50019
1690	1226	Fresh Precure!	Action,Comedy,Fantasy,Magic,Shoujo,Slice of Life	TV	50	7.45	7004
1691	1164	Fullmetal Alchemist: Premium Collection	Comedy,Fantasy,Shounen	OVA	3	7.45	44313
1692	1202	Fushigiboshi no☆Futagohime	Comedy,Magic,Shoujo	TV	51	7.45	5074
1693	1833	Ginga Kikoutai Majestic Prince	Action,Mecha,School,Sci-Fi,Seinen,Space	TV	24	7.45	35196
1694	1016	Groove Adventure Rave	Adventure,Comedy,Fantasy,Romance,Shounen	TV	51	7.45	56353
1695	3014	Hakuouki Reimeiroku Tokuten Disc	Action,Josei,Supernatural	OVA	2	7.46	2178
1696	3152	Hanamaru Youchien	Comedy,Seinen,Slice of Life	TV	12	7.45	40243
1697	3644	Hatsukoi Limited	Comedy,Romance,School,Shounen	TV	12	7.45	54796
1698	1704	High School DxD New: Oppai, Tsutsumimasu!	Comedy,Demons,Ecchi,Romance,School	OVA	1	7.45	41436
1699	7282	High School! Kimengumi	Comedy,Parody,Romance,School,Shounen	TV	86	7.45	1316
1700	1058	Hikaru no Go: New Year Special	Comedy,Game,Shounen,Supernatural	Special	1	7.45	7418
1701	5036	Hokuto no Ken: Toki-den	Action,Martial Arts	OVA	1	7.45	3662
1702	5154	Inazuma Eleven Go: Chrono Stone	Shounen,Sports,Super Power	TV	51	7.45	11939
1703	6344	Keroro Gunsou Movie 1	Comedy,Kids,Sci-Fi,Shounen	Movie	1	7.45	3606
1704	3231	Mahoraba: Heartful days	Comedy,Drama,Romance,Shounen	TV	26	7.45	16764
1705	1548	Midori no Hibi	Comedy,Drama,Ecchi,Romance,Shounen	TV	13	7.45	87938
1706	3371	Natsu no Arashi! Akinaichuu	Comedy,Romance,Supernatural	TV	13	7.45	12088
1707	4327	Ookami Shoujo to Kuro Ouji OVA	Comedy,Romance,School,Shoujo	OVA	1	7.45	19592
1708	2114	Papa no Iukoto wo Kikinasai! OVA	Comedy,Romance,Slice of Life	OVA	2	7.45	19904
1709	3433	Potemayo Specials	Comedy,School,Seinen	Special	6	7.45	2975
1710	1938	s.CRY.ed	Action,Adventure,Drama,Sci-Fi,Super Power	TV	26	7.45	52784
1711	3215	Saber Marionette J	Action,Adventure,Comedy,Drama,Harem,Martial Arts,Mecha,Romance,Sci-Fi,Shounen	TV	25	7.45	17561
1712	2612	Saint Seiya: Soushuuhen	Adventure,Fantasy,Sci-Fi,Shounen	Special	1	7.45	4031
1713	6332	Sayonara Ginga Tetsudou 999: Andromeda Shuuchakueki	Adventure,Drama,Sci-Fi,Space	Movie	1	7.45	4199
1714	739	Shikabane Hime: Kuro	Action,Horror	TV	12	7.45	46709
1715	6533	Shin Taketori Monogatari: 1000-nen Joou	Drama,Mystery,Sci-Fi	TV	42	7.45	1805
1716	6130	Shoukoushi Cedie	Drama,Shoujo,Slice of Life	TV	43	7.45	1501
1717	3774	Steamboy	Action,Adventure,Drama,Historical,Military,Sci-Fi	Movie	1	7.45	40812
1718	1157	Steins;Gate: Soumei Eichi no Cognitive Computing	Comedy	ONA	4	7.45	34426
1719	2946	Strawberry Panic	Drama,Romance,School,Shoujo Ai	TV	26	7.45	72790
1720	6029	Tiger Mask Nisei	Action,Drama,Sports	TV	33	7.45	2225
1721	6838	Yes! Precure 5 GoGo! Movie: Okashi no Kuni no Happy Birthday	Fantasy,Kids,Magic,Romance,Shoujo,Super Power	Movie	1	7.45	2210
1722	6372	Yowamushi Pedal: Spare Bike	Comedy,Drama,Shounen,Sports	Movie	1	7.45	4009
1723	1653	Yuyushiki	Comedy,School,Seinen,Slice of Life	TV	12	7.45	50351
1724	3176	Zoids Shinseiki/Zero	Adventure,Comedy,Mecha,Sci-Fi,Shounen,Sports	TV	26	7.45	16381
1725	2712	Beelzebub Specials	Action,Comedy,Demons,School,Shounen,Supernatural	Special	16	7.44	9834
1726	6308	Bishoujo Senshi Sailor Moon Memorial	Demons,Magic,Romance,Shoujo	OVA	5	7.44	7981
1727	234	Black Bullet	Action,Mystery,Sci-Fi,Seinen	TV	13	7.44	320267
1728	6685	Brigadoon: Marin to Melan	Adventure,Comedy,Drama,Mecha,Sci-Fi	TV	26	7.44	5636
1729	377	C: The Money of Soul and Possibility Control	Action,Mystery,Super Power,Thriller	TV	11	7.44	156853
1730	5070	Doraemon: Obaachan no Omoide	Comedy,Fantasy,Kids,Sci-Fi,Shounen	Movie	1	7.44	835
1731	3714	El Hazard: The Magnificent World	Adventure,Comedy,Fantasy,Romance	OVA	7	7.44	10130
1732	1210	Erementar Gerad	Adventure,Comedy,Fantasy,Magic,Romance,Super Power	TV	26	7.44	63193
1733	1925	Fate/stay night: Unlimited Blade Works 2nd Season - Sunny Day	Action,Fantasy,Magic,Shounen,Supernatural	Special	1	7.44	26382
1734	4476	Galaxy Angel 3	Comedy,Sci-Fi	TV	26	7.44	6244
1735	748	Hayate no Gotoku!!: Atsu ga Natsuize - Mizugi-hen!	Action,Comedy,Harem,Parody,Romance	OVA	1	7.44	26587
1736	584	Love Hina Christmas Special: Silent Eve	Comedy,Romance,Slice of Life	Special	1	7.44	45137
1737	528	Maoyuu Maou Yuusha	Adventure,Demons,Fantasy,Historical,Romance	TV	12	7.44	164445
1738	5441	Minami-ke Natsuyasumi	Comedy,Slice of Life	OVA	1	7.44	9580
1739	68	Nabari no Ou	Action,Comedy,Drama,Fantasy,Shounen,Supernatural	TV	26	7.44	107384
1740	478	Needless	Action,Comedy,Ecchi,Sci-Fi,Super Power	TV	24	7.44	86942
1741	606	One Piece Movie 5: Norowareta Seiken	Action,Adventure,Comedy,Fantasy,Shounen,Super Power	Movie	1	7.44	35357
1742	672	One Piece Movie 8: Episode of Alabasta - Sabaku no Oujo to Kaizoku-tachi	Action,Adventure,Fantasy,Shounen	Movie	1	7.44	31909
1743	641	One Piece: Umi no Heso no Daibouken-hen	Action,Adventure,Comedy,Fantasy,Shounen,Super Power	Special	1	7.44	19649
1744	1015	Rekka no Honoo	Action,Adventure,Martial Arts,Shounen,Super Power	TV	42	7.44	35258
1745	1605	Rozen Maiden (2013)	Action,Comedy,Drama,Magic,Seinen	TV	13	7.44	46117
1746	5635	Soukou Kihei Votoms: Pailsen Files	Mecha,Military,Sci-Fi,Space	OVA	12	7.44	2861
1747	2780	Soukyuu no Fafner: Dead Aggressor - Exodus	Action,Drama,Mecha,Military,Sci-Fi	TV	13	7.44	11882
1748	219	Strike the Blood	Action,Ecchi,Fantasy,Harem,School,Shounen,Supernatural,Vampire	TV	24	7.44	231387
1749	999	Strike the Blood: Valkyria no Oukoku-hen	Action,Ecchi,Fantasy,School,Shounen,Supernatural,Vampire	OVA	2	7.44	29176
1750	2129	Tales of Zestiria the X: Saiyaku no Jidai	Action,Fantasy	Special	1	7.44	26647
1751	2145	Tari Tari	Music,School,Slice of Life	TV	13	7.44	80960
1752	5914	Tegamibachi Gakuen	Comedy	Special	25	7.44	6649
1753	1388	Trinity Blood	Action,Supernatural,Vampire	TV	24	7.44	113791
1754	712	Air Gear Special	Shounen,Sports	Special	1	7.43	33597
1755	1119	Ao no Exorcist: Kuro no Iede	Action,Demons,Fantasy,Shounen,Supernatural	Special	1	7.43	59755
1756	256	Break Blade	Action,Fantasy,Mecha,Military,Shounen	TV	12	7.43	46601
1757	4667	Damekko Doubutsu	Comedy	TV	26	7.43	8024
1758	5463	Detective Conan OVA 02: 16 Suspects	Adventure,Comedy,Mystery,Police,Shounen	OVA	1	7.43	8548
1759	6554	Doraemon Movie 09: Nobita no Parallel Saiyuuki	Adventure,Fantasy,Kids,Sci-Fi,Shounen	Movie	1	7.43	1189
1760	6560	Doraemon Movie 29: Shin Nobita no Uchuu Kaitakushi	Adventure,Comedy,Fantasy,Kids	Movie	1	7.43	1034
1761	764	ef: A Tale of Melodies. - Prologue	Music	Special	1	7.43	13745
1762	3700	Ganbarist! Shun	Comedy,Shounen,Sports	TV	30	7.43	1700
1763	5142	Ginga Tetsudou no Yoru	Drama,Fantasy,Historical,Kids,Mystery	Movie	1	7.43	7755
1764	509	Haiyore! Nyaruko-san W	Comedy,Parody,Sci-Fi	TV	12	7.43	84442
1765	3393	Himouto! Umaru-chan: Umaru-chan Mou Ikkai!	Comedy,School,Seinen,Slice of Life	OVA	1	7.43	21413
1766	184	Hori-san to Miyamura-kun	Comedy,Romance,School,Shounen	OVA	3	7.43	26535
1767	899	Hyouka: Motsubeki Mono wa	Slice of Life	OVA	1	7.43	68823
1768	950	Kakumeiki Valvrave 2nd Season	Action,Mecha,Space	TV	12	7.43	57434
1769	1795	Kannagi	Comedy,School,Shounen,Supernatural	TV	13	7.43	94202
1770	1726	Kekkai Sensen: Ousama no Restaurant no Ousama	Action,Fantasy,Shounen,Super Power,Supernatural,Vampire	OVA	1	7.43	9335
1771	3140	Kiba	Adventure,Fantasy,Shounen	TV	51	7.43	47651
1772	4429	Koi ni Naritai Aquarium	Music	Music	1	7.43	1683
1773	2498	Mobile Suit Gundam I	Action,Adventure,Drama,Mecha,Military,Sci-Fi,Space	Movie	1	7.43	12877
1774	1504	Nagasarete Airantou	Comedy,Ecchi,Fantasy,Harem,Romance	TV	26	7.43	52817
1775	682	Naruto: Shippuuden Movie 1	Action,Adventure,Comedy,Fantasy,Shounen	Movie	1	7.43	108170
1776	1170	Naruto: Shippuuden Movie 2 - Kizuna	Action,Martial Arts,Shounen,Supernatural	Movie	1	7.43	97818
1777	648	One Piece: Oounabara ni Hirake! Dekkai Dekkai Chichi no Yume!	Action,Adventure,Comedy,Fantasy,Shounen,Super Power	Special	1	7.43	17175
1778	502	Ore no Imouto ga Konnani Kawaii Wake ga Nai.	Comedy,Seinen,Slice of Life	TV	13	7.43	194791
1779	5978	Oseam	Adventure,Drama	Movie	1	7.43	3648
1780	2919	Ou Dorobou Jing in Seventh Heaven	Adventure,Comedy,Fantasy,Psychological,Shounen	OVA	3	7.43	8561
1781	3329	Peace Maker Kurogane	Action,Comedy,Historical,Samurai,Shounen	TV	24	7.43	35123
1782	1163	Pokemon	Action,Adventure,Comedy,Fantasy,Kids	TV	276	7.43	229157
1783	4338	Robot Carnival	Fantasy,Sci-Fi	OVA	1	7.43	7213
1784	901	Robotics;Notes	Drama,Mystery,School,Sci-Fi	TV	22	7.43	107304
1785	2585	Rurouni Kenshin: Special Techniques	Action,Comedy,Samurai	Special	1	7.43	6677
1786	3830	Shounen Maid	Comedy,Shoujo,Slice of Life	TV	12	7.43	30363
1787	4283	Slayers Excellent	Adventure,Comedy,Demons,Fantasy,Magic,Shounen,Supernatural	OVA	3	7.43	13842
1788	1229	Strike Witches 2	Action,Ecchi,Magic,Military,Sci-Fi	TV	12	7.43	51114
1789	4987	Tamayura: Hitotose - Attakai Kaze no Omoide, Nanode	Comedy,Drama,Slice of Life	Special	1	7.44	5533
1790	6024	Tekken Chinmi	Action,Adventure,Historical,Martial Arts,Shounen	TV	20	7.43	1833
1791	2381	Tenkuu Senki Shurato	Action,Fantasy,Magic,Shounen	TV	38	7.43	4914
1792	4687	Tobe! Isami	Action,Adventure,Comedy,Romance,Shounen	TV	50	7.43	854
1793	987	Trinity Seven	Action,Comedy,Ecchi,Fantasy,Harem,Magic,Romance,School,Shounen,Supernatural	TV	12	7.43	208796
1794	6435	Unico	Adventure,Fantasy,Kids	Movie	1	7.43	2063
1795	109	Uragiri wa Boku no Namae wo Shitteiru	Adventure,Drama,Fantasy,Shoujo,Shounen Ai	TV	24	7.43	55040
1796	1984	Ansatsu Kyoushitsu (TV): Deai no Jikan	Action,Comedy,School,Shounen	Special	1	7.42	29382
1797	1367	Biohazard: Damnation	Action,Horror,Sci-Fi	Movie	1	7.42	10737
1798	2529	Black Jack: Futari no Kuroi Isha	Drama	Movie	1	7.42	2634
1799	1784	Cheonnyeon-yeowoo Yeowoobi	Drama,Fantasy,Sci-Fi	Movie	1	7.42	9045
1800	81	Detroit Metal City: Birth of the Metal Devil	Comedy,Music,Parody,Romance	Special	1	7.42	16101
1801	2107	Digimon Xros Wars: Aku no Death General to Nanatsu no Oukoku	Action,Adventure,Comedy,Fantasy,Shounen	TV	24	7.42	12505
1802	6725	Dokidoki Densetsu: Mahoujin Guru Guru	Adventure,Comedy,Fantasy,Magic,Shounen	TV	38	7.42	1625
1803	6558	Doraemon Movie 11: Nobita to Animal Planet	Adventure,Comedy,Fantasy,Kids,Sci-Fi,Shounen	Movie	1	7.42	1581
1804	6555	Doraemon Movie 13: Nobita to Kumo no Oukoku	Adventure,Comedy	Movie	1	7.42	1817
1805	1980	Hanayamata	Comedy,School,Seinen,Slice of Life	TV	12	7.42	55536
1806	2209	Heisei Tanuki Gassen Ponpoko	Kids	Movie	1	7.42	34263
1807	6427	Hibike! Euphonium Movie: Kitauji Koukou Suisougaku-bu e Youkoso	Music,School	Movie	1	7.42	8349
1808	5695	Himitsu: The Revelation	Mystery,Police,Psychological,Sci-Fi,Shoujo	TV	26	7.42	11761
1809	3650	Ikoku Meiro no Croisée Special	Historical,Seinen,Slice of Life	Special	1	7.42	5950
1810	854	Kami nomi zo Shiru Sekai: 4-nin to Idol	Comedy,Music,Shounen,Supernatural	OVA	1	7.42	57797
1811	2182	Kimi ni Todoke 2nd Season Specials	Comedy,Romance,Shoujo	Special	3	7.42	23498
1812	4628	Kindaichi Shounen no Jikenbo Returns	Mystery,Shounen	TV	25	7.42	8128
1813	210	Kuroko no Basket: Oshaberi Shiyokka	Comedy,School,Shounen,Sports	Special	1	7.42	23937
1814	4430	Matantei Loki Ragnarok	Comedy,Magic,Mystery,Shounen,Supernatural	TV	26	7.42	25098
1815	1946	MÄR	Action,Adventure,Comedy,Fantasy,Shounen	TV	102	7.42	28968
1816	2543	Mobile Suit Gundam Seed Destiny Special Edition	Action,Drama,Mecha,Military,Romance,Sci-Fi,Space	Special	4	7.42	7799
1817	2422	Onegai☆Teacher: Himitsu na Futari	Comedy,Ecchi,Romance,Sci-Fi	OVA	1	7.42	32134
1818	1977	Ore no Nounai Sentakushi ga, Gakuen Love Comedy wo Zenryoku de Jama Shiteiru OVA	Comedy,Romance,School	OVA	1	7.42	35583
1819	888	Phi Brain: Kami no Puzzle - Orpheus Order-hen	Action,Game,Mystery,Shounen	TV	25	7.42	29878
1820	1130	Phi Brain: Kami no Puzzle - Shukuteki! Rätsel-hen	Action,Game,Mystery,Shounen	TV	25	7.42	20424
1821	2372	Saint Seiya: Shinku no Shounen Densetsu	Adventure,Fantasy,Sci-Fi,Shounen	Movie	1	7.42	8849
1822	2376	Saint Seiya: Tenkai-hen Josou - Overture	Adventure,Sci-Fi,Shounen	Movie	1	7.42	11705
1823	4785	Seikai no Monshou Special	Action,Military,Romance,Sci-Fi,Space	Special	1	7.42	2439
1824	4370	Slayers Gorgeous	Adventure,Comedy,Fantasy,Magic,Supernatural	Movie	1	7.42	12755
1825	4277	Slayers Return	Adventure,Comedy,Fantasy,Magic,Shounen	Movie	1	7.42	12909
1826	4962	Taiho Shichau zo The Movie	Action,Comedy,Drama,Police,Shounen	Movie	1	7.42	4029
1827	1285	Taishou Yakyuu Musume.	Comedy,Historical,School,Seinen,Sports	TV	12	7.42	12248
1828	2147	Tokyo Majin Gakuen Kenpucho: Tou Dai Ni Maku	Action,Drama,Fantasy,Horror,Martial Arts,Mystery,School	TV	12	7.42	21972
1829	6836	Yes! Precure 5 Movie: Kagami no Kuni no Miracle Daibouken!	Fantasy,Music,Romance,Shoujo	Movie	1	7.42	2319
1830	476	Zero no Tsukaima: Princesses no Rondo - Yuuwaku no Sunahama	Comedy,Ecchi,Fantasy,Harem,Magic	Special	1	7.42	51816
1831	86	07-Ghost	Action,Demons,Fantasy,Magic,Military,Shoujo	TV	25	7.41	126083
1832	571	Aa! Megami-sama!	Comedy,Magic,Romance,Seinen,Supernatural	OVA	5	7.41	34590
1833	650	Afro Samurai	Action,Adventure,Samurai	TV	5	7.41	135708
1834	1513	Allison to Lillia	Action,Adventure,Shounen	TV	26	7.41	27571
1835	6776	Aoyama Goushou Tanpenshuu	Adventure,Comedy,Mystery,Police,Shounen	Special	7	7.41	2177
1836	4403	Chibi Maruko-chan Movie	Comedy,School,Shoujo	Movie	1	7.41	980
1837	2108	Denpa Onna to Seishun Otoko Special	Comedy,Sci-Fi,Seinen	Special	1	7.41	34723
1838	6361	Doraemon Movie 24: Nobita to Fushigi Kaze Tsukai	Adventure,Comedy,Fantasy,Kids	Movie	1	7.41	1973
1839	1125	Ginga e Kickoff!!	Shounen,Sports	TV	39	7.41	11907
1840	3016	Grappler Baki (TV)	Shounen,Sports	TV	24	7.41	23220
1841	1843	Hamatora The Animation	Comedy,Mystery,Super Power	TV	12	7.41	133571
1842	2405	Heavy Object	Action,Mecha,Military,Sci-Fi	TV	24	7.41	68382
1843	3005	IGPX: Immortal Grand Prix (2005) 2nd Season	Mecha,Sci-Fi,Shounen,Sports	TV	13	7.41	6863
1844	2953	Jyu Oh Sei	Action,Adventure,Drama,Mystery,Sci-Fi,Shoujo	TV	11	7.41	44766
1845	2181	Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥	Comedy,School,Shoujo	Special	1	7.41	41241
1846	2284	Kimi ga Nozomu Eien	Drama,Romance,Slice of Life	TV	14	7.41	90379
1847	1972	Kiniro Mosaic	Comedy,School,Slice of Life	TV	12	7.41	78131
1848	1041	Konjiki no Gash Bell!!: 101 Banme no Mamono	Adventure,Shounen,Supernatural	Movie	1	7.41	4425
1849	5205	Maria-sama ga Miteru 4th Specials	Comedy	Special	11	7.41	3659
1850	1351	Minami-ke Okawari	Comedy,School,Slice of Life	TV	13	7.41	50837
1851	1803	Mobile Suit Gundam 00 The Movie: A Wakening of the Trailblazer	Action,Mecha,Sci-Fi,Space	Movie	1	7.41	37069
1852	694	Myself; Yourself	Drama,Romance,School	TV	13	7.41	115075
1853	1750	Noir	Action,Drama,Mystery	TV	26	7.41	66036
1854	5138	One Piece: Episode of Alabasta - Prologue	Action,Adventure,Fantasy,Shounen	OVA	1	7.41	4225
1855	1752	Petshop of Horrors	Horror,Josei,Mystery,Supernatural	TV	4	7.41	32696
1856	1409	Plastic Neesan	Comedy,School	ONA	12	7.41	83977
1857	3432	Potemayo	Comedy,School,Seinen	TV	12	7.41	11411
1858	4405	Precure All Stars Movie DX: Minna Tomodachi☆Kiseki no Zenin Daishuugou!	Action,Fantasy,Magic,Shoujo	Movie	1	7.41	2957
1859	4810	Rail of the Star: A True Story of Children	Drama,Historical	Movie	1	7.41	1302
1860	6228	Saiunkoku Monogatari Soushuuhen	Adventure,Comedy,Drama,Fantasy,Historical,Romance	Special	9	7.41	3263
1861	440	Selector Infected WIXOSS	Game,Psychological	TV	12	7.41	80964
1862	2260	Slayers Great	Adventure,Comedy,Fantasy,Magic,Shounen	Movie	1	7.41	12760
1863	3704	Souten Kouro	Action,Adventure,Historical	TV	26	7.41	9852
1864	5269	Tabisuru Nuigurumi: Traveling Daru	Kids,Slice of Life	OVA	1	7.41	2565
1865	3020	Tenchi Muyou! Ryououki 3rd Season	Action,Comedy,Harem,Sci-Fi,Shounen,Space	OVA	6	7.41	12242
1866	6552	The iDOLM@STER Cinderella Girls: Anytime, Anywhere with Cinderella.	Comedy,Drama,Music	Special	1	7.41	2602
1867	855	Baka to Test to Shoukanjuu: Spinout! Sore ga Bokura no Nichijou	Comedy,Romance,School,Super Power	Special	6	7.4	19758
1868	1801	Canaan	Action,Seinen	TV	13	7.4	123217
1869	2403	Cardfight!! Vanguard: Link Joker-hen	Action,Adventure,Demons,Game,Shounen	TV	59	7.4	9075
1870	2980	Choujigen Game Neptune The Animation OVA	Action,Comedy,Fantasy,Sci-Fi	OVA	1	7.4	16067
1871	2549	Digimon Adventure 02: Diablomon no Gyakushuu	Adventure,Comedy,Drama,Kids,Sci-Fi	Movie	1	7.4	31961
1872	6471	Doraemon Movie 01: Nobita no Kyouryuu	Adventure,Comedy	Movie	1	7.4	1773
1873	2023	Dragon Ball: Episode of Bardock	Action,Adventure,Comedy,Fantasy,Martial Arts,Sci-Fi,Shounen,Super Power	Special	1	7.4	29030
1874	3129	Harukanaru Toki no Naka de: Maihitoyo	Drama,Fantasy,Historical,Magic,Romance,Shoujo,Supernatural	Movie	1	7.4	4019
1875	6424	Ihatov Gensou: Kenji no Haru	Drama,Historical,Slice of Life	Movie	1	7.4	3607
1876	1209	Inukami!	Comedy,Ecchi,Romance,Shounen,Supernatural	TV	26	7.4	47882
1877	3163	Irregular Hunter X: The Day of Sigma	Action,Mecha,Sci-Fi,Shounen	OVA	1	7.4	6348
1878	3366	Mahoutsukai ni Taisetsu na Koto: Natsu no Sora	Drama,Magic,Shounen,Slice of Life	TV	12	7.4	14911
1879	1748	Mai-Otome	Comedy,Drama,Fantasy,Magic	TV	26	7.4	36924
1880	5410	Masuda Kousuke Gekijou Gag Manga Biyori	Comedy,Parody	TV	12	7.4	5423
1881	928	Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?: Onsen Manyuuki	Fantasy,Supernatural	OVA	1	7.4	44450
1882	6475	Musashi no Ken	Shounen,Sports	TV	72	7.4	971
1883	3368	Natsu no Arashi!	Comedy,Romance,Supernatural	TV	13	7.4	30098
1884	1244	Nazo no Kanojo X	Ecchi,Romance,School,Seinen	TV	13	7.4	99788
1885	1240	Nogizaka Haruka no Himitsu: Finale	Comedy,Romance	OVA	4	7.4	20660
1886	6646	Onegai My Melody: Kuru Kuru Shuffle!	Comedy,Fantasy,Magic	TV	52	7.4	1962
1887	652	Pokemon Advanced Generation: Mew to Hadou no Yuusha Lucario	Action,Adventure,Drama,Fantasy,Kids	Movie	1	7.4	46887
1888	4886	Ramayana: The Legend of Prince Rama	Adventure	Movie	1	7.4	517
1889	2929	Rockman.EXE Movie: Hikari to Yami no Program	Action,Adventure,Game,Kids	Movie	1	7.4	2562
1890	2024	Seitokai no Ichizon Lv.2: Watasu Seitokai	Comedy,Harem,Parody,School	OVA	1	7.4	11554
1891	73	Sekirei	Action,Comedy,Ecchi,Harem,Super Power	TV	12	7.4	182713
1892	490	Sekirei: Pure Engagement - Kanwa ni Dai	Comedy,Ecchi,Harem	Special	1	7.4	26719
1893	3169	Senjou no Valkyria 3: Tagatame no Juusou	Action,Fantasy,Military	OVA	2	7.4	9847
1894	3370	Tetsuwan Birdy Decode: The Cipher	Action,Comedy,Sci-Fi	OVA	1	7.4	12944
1895	63	The Sky Crawlers	Drama,Military	Movie	1	7.4	32660
1896	3306	The Third: Aoi Hitomi no Shoujo	Action,Adventure,Sci-Fi,Seinen	TV	24	7.4	14304
1897	64	Vampire Knight	Drama,Mystery,Romance,Shoujo,Supernatural,Vampire	TV	13	7.4	286826
1898	634	Witchblade	Action,Sci-Fi,Super Power	TV	24	7.4	64697
1899	2112	Wonderful Rush	Music	Music	1	7.4	6807
1900	2474	After War Gundam X	Adventure,Drama,Mecha,Sci-Fi,Space	TV	39	7.39	19132
1901	2190	Air Movie	Drama,Romance,Supernatural	Movie	1	7.39	44179
1902	6171	Atashin&#039;chi	Comedy,Slice of Life	TV	330	7.39	1524
1903	6309	Bishoujo Senshi Sailor Moon: Sailor Stars - Hero Club	Adventure,Comedy,Drama,Fantasy,Magic,Romance,Shoujo	OVA	3	7.39	4238
1904	6570	Doraemon: 2112-nen Doraemon Tanjou	Comedy,Fantasy,Kids	Movie	1	7.39	1277
1905	6099	Doraemon: Doraemon Comes Back	Comedy,Fantasy,Kids,Sci-Fi,Shounen	Special	1	7.39	723
1906	731	Druaga no Tou: The Sword of Uruk	Adventure,Fantasy	TV	12	7.39	46237
1907	2247	Fate/kaleid liner Prisma☆Illya 2wei Herz!	Action,Comedy,Fantasy,Magic,Slice of Life	TV	10	7.39	42499
1908	2956	Fullmetal Alchemist: Reflections	Adventure,Comedy,Drama,Fantasy,Military,Shounen	Special	1	7.39	24987
1909	3262	Genius Party	Action,Dementia,Fantasy,Mecha,Music,Psychological,Romance,Sci-Fi	Movie	7	7.39	18612
1910	3268	Genius Party Beyond	Dementia,Fantasy,Music,Sci-Fi	Movie	5	7.39	10660
1911	4804	H2	Comedy,Romance,Shounen,Sports	TV	41	7.39	4450
1912	6378	Haha wo Tazunete Sanzenri	Adventure,Drama,Historical,Slice of Life	TV	52	7.39	3685
1913	4721	Haikara-san ga Tooru	Drama,Historical,Romance,Shoujo,Slice of Life	TV	42	7.39	1155
1914	893	Hunter x Hunter Movie: Phantom Rouge	Action,Adventure,Shounen,Super Power	Movie	1	7.39	44589
1915	5478	Kaidan Restaurant	Horror,Kids,Mystery,Supernatural	TV	23	7.39	9994
1916	1307	Koutetsujou no Kabaneri	Action,Drama,Fantasy,Horror	TV	12	7.39	253027
1917	2654	Kuroshitsuji Picture Drama	Demons,Supernatural	Special	1	7.39	12446
1918	1526	Machine-Doll wa Kizutsukanai	Action,Ecchi,Fantasy,School,Seinen	TV	12	7.39	136751
1919	1619	Monster Musume no Iru Nichijou	Comedy,Ecchi,Fantasy,Harem,Romance,Seinen	TV	12	7.39	181845
1920	98	Nyan Koi!	Comedy,Harem,Romance	TV	12	7.39	142264
1921	3213	Ookiku Furikabutte: Natsu no Scorebook	Comedy,Sports	OVA	2	7.39	2167
1922	3175	Ranma ½: Chuugoku Nekonron Daikessen! Okite Yaburi no Gekitou-hen!!	Adventure,Comedy,Shounen	Movie	1	7.39	13073
1923	6568	Ranma ½: Nettou Uta Gassen	Comedy,Music	OVA	2	7.39	3676
1924	4297	Rumiko Takahashi Anthology	Comedy,Drama,Romance,Shounen,Slice of Life,Supernatural	TV	13	7.39	3420
1925	3216	Saber Marionette J to X	Action,Adventure,Comedy,Harem,Mecha,Sci-Fi	TV	26	7.39	8862
