id,insta_follower,tiktok,youtube,categories,avg_rating,pricing_LOW,pricing_BELOW_AVG,pricing_AVG,pricing_ABOVE_AVG,pricing_HIGH
1994,2370780,2118750,2390790,"Category 1,Category 6",7.82,0,0,1,0,0
140,1172310,1960830,1911420,"Category 1,Category 4,Category 6",7.82,0,0,1,0,0
1905,1310190,1335180,1219740,"Category 8,Category 4,Category 2",7.82,0,0,0,0,0
948,1003980,1891950,3559200,"Category 8,Category 1,Category 2",7.82,0,0,1,0,0
2224,321600,568800,490020,"Category 2,Category 5",7.82,1,1,0,0,0
285,3447120,6737040,6106320,"Category 8,Category 1,Category 4",7.82,0,0,1,1,0
436,2513850,2026440,2940360,"Category 1,Category 4,Category 2,Category 5",7.82,0,0,1,0,0
3751,694140,844500,1530540,"Category 6,Category 2",7.82,0,1,0,0,0
3754,252150,213180,178590,"Category 1,Category 4,Category 2,Category 6",7.82,1,1,0,0,0
2939,794040,1133070,2108340,"Category 2,Category 5",7.82,0,0,0,0,0
1085,284610,480870,552750,"Category 3,Category 4,Category 2,Category 5",7.82,1,1,0,0,0
2384,571320,471540,777510,"Category 8,Category 1,Category 4",7.82,1,1,0,0,0
503,4077870,5422050,6248280,"Category 6,Category 4,Category 2,Category 5",7.82,0,0,1,1,0
904,1714980,3120270,3417240,"Category 6,Category 4,Category 2,Category 5",7.82,0,0,1,0,0
781,5681010,5116890,8429430,Category 5,7.82,0,0,1,1,1
820,611910,1170540,1466520,"Category 5,Category 2",7.82,0,0,0,0,0
3071,380190,623070,1178790,"Category 6,Category 2,Category 5",7.81,0,1,0,0,0
1397,1112340,1684020,2936100,"Category 6,Category 4,Category 5",7.81,0,0,1,0,0
3479,716310,1197630,1606380,"Category 1,Category 2,Category 5",7.81,0,0,0,0,0
446,7689750,11457630,12391680,"Category 6,Category 1,Category 5",7.81,0,0,1,1,1
379,13828770,13044600,10890330,"Category 6,Category 1,Category 4,Category 2",7.81,0,0,1,1,1
827,2288580,2200200,3094770,"Category 8,Category 4,Category 2",7.81,0,0,1,0,0
3336,1705170,3034950,6032790,"Category 8,Category 6,Category 4,Category 2",7.81,0,0,1,0,0
2073,1769790,1689030,3166260,"Category 8,Category 7",7.81,0,0,1,0,0
392,5366400,5652780,10713270,"Category 8,Category 1,Category 7",7.81,0,0,1,1,1
1310,1404690,1843500,1554030,"Category 8,Category 5",7.81,0,0,1,0,0
3027,683880,746100,1382760,"Category 1,Category 4,Category 5",7.81,0,1,0,0,0
1348,3164130,4895580,8700810,"Category 2,Category 5",7.81,0,0,1,1,0
2470,577740,913140,1170390,"Category 6,Category 2",7.81,0,1,0,0,0
13,20498910,39382800,57979110,"Category 1,Category 4,Category 5",7.81,0,0,1,1,1
2998,2757960,4317240,8492820,Category 5,7.81,0,0,1,1,0
992,1241040,1766100,2685810,"Category 3,Category 4",7.81,0,0,1,0,0
3248,1160730,992520,1697940,"Category 6,Category 1,Category 5",7.81,0,0,0,0,0
518,2030520,2730900,2592690,"Category 4,Category 2,Category 5",7.8,0,0,1,0,0
16,6249630,8075220,14942040,"Category 7,Category 2,Category 1,Category 8,Category 6",7.8,0,0,1,1,1
1188,4225950,8021490,7098840,"Category 8,Category 1,Category 2",7.8,0,0,1,1,1
1141,1078680,1804230,2786850,"Category 3,Category 5",7.8,0,0,1,0,0
342,7276590,7105170,10686240,"Category 8,Category 2,Category 5",7.8,0,0,1,1,1
2032,1589850,2431110,3363630,"Category 8,Category 2,Category 5",7.8,0,0,1,0,0
3193,1602780,2011410,3785790,"Category 5,Category 2",7.8,0,0,1,0,0
4310,225450,272250,365310,"Category 1,Category 2,Category 5",7.8,1,1,0,0,0
250,2983860,4324560,4066890,"Category 8,Category 4,Category 2",7.8,0,0,1,0,0
3003,2503110,4937730,7256670,"Category 8,Category 4,Category 2,Category 6",7.8,0,0,1,1,0
1536,2217270,2329710,4021890,"Category 6,Category 4,Category 2,Category 5",7.8,0,0,1,0,0
197,5141520,8717280,12133260,"Category 8,Category 4,Category 2,Category 5",7.8,0,0,1,1,1
814,4170390,5891280,5480250,"Category 8,Category 1,Category 2,Category 5",7.79,0,0,1,1,0
3078,2307390,2681670,3461730,"Category 8,Category 5,Category 4,Category 6",7.79,0,0,1,0,0
104,1745520,3014430,3687180,"Category 8,Category 1,Category 4,Category 6",7.79,0,0,1,0,0
1634,2562270,2305020,4204470,"Category 2,Category 7",7.79,0,0,1,0,0
4307,269970,283440,484140,"Category 8,Category 1,Category 4,Category 5",7.79,1,1,0,0,0
2628,601770,715290,993240,"Category 7,Category 2,Category 5",7.79,0,1,0,0,0
2042,383700,372630,452070,Category 5,7.79,1,1,0,0,0
172,1404090,1867710,1501650,"Category 8,Category 4,Category 5",7.79,0,0,1,0,0
1482,5172450,4403130,4354110,"Category 8,Category 7",7.79,0,0,1,1,0
3375,755010,882600,1603590,"Category 1,Category 4,Category 2",7.79,0,0,0,0,0
1888,4729260,6370590,9461760,"Category 8,Category 1,Category 5",7.79,0,0,1,1,1
4426,414960,603450,664800,"Category 1,Category 5",7.79,1,1,0,0,0
3182,298080,492930,583470,"Category 4,Category 2,Category 1,Category 5,Category 8",7.79,1,1,0,0,0
425,2431110,2958420,5748000,Category 5,7.79,0,0,1,0,0
690,5535750,5149620,7637430,"Category 8,Category 1,Category 2",7.79,0,0,1,1,1
92,915720,1248360,2004540,"Category 8,Category 1,Category 4,Category 6",7.79,0,0,0,0,0
813,865710,1101870,1361100,"Category 4,Category 2,Category 6",7.79,0,0,0,0,0
1821,558720,586500,482460,"Category 8,Category 1,Category 4",7.79,1,1,0,0,0
318,4829160,4951470,4953630,"Category 8,Category 1,Category 7",7.78,0,0,1,1,0
2438,622470,785280,1398780,"Category 8,Category 2",7.77,0,1,0,0,0
2276,1010460,1657440,2847690,"Category 8,Category 2",7.78,0,0,1,0,0
2074,698550,1198950,2380230,"Category 1,Category 4,Category 2,Category 6",7.78,0,0,0,0,0
455,1550640,2770320,2761950,Category 5,7.78,0,0,1,0,0
1223,4353060,7650540,13020420,"Category 8,Category 1,Category 4,Category 7",7.78,0,0,1,1,1
1230,2611860,5212410,7590660,"Category 1,Category 2,Category 5,Category 7",7.78,0,0,1,1,0
4913,227280,442980,768210,Category 5,7.78,1,1,0,0,0
496,5400960,5479080,6481740,"Category 8,Category 1,Category 5",7.78,0,0,1,1,1
978,1270320,1836390,2116260,"Category 8,Category 5",7.78,0,0,1,0,0
1374,941820,1830720,3450120,"Category 2,Category 5",7.78,0,0,1,0,0
146,915570,1236870,1730610,"Category 8,Category 2",7.78,0,0,0,0,0
112,3689280,5940960,5670930,"Category 8,Category 1,Category 4",7.78,0,0,1,1,0
1003,357660,292560,321630,"Category 4,Category 2,Category 1,Category 5,Category 8",7.78,1,1,0,0,0
338,4960740,6361920,11179950,"Category 6,Category 2",7.78,0,0,1,1,1
56,840210,1509930,1542600,"Category 3,Category 4",7.78,0,0,0,0,0
1749,1251030,1616280,2065710,"Category 4,Category 7,Category 1,Category 8,Category 6",7.78,0,0,1,0,0
305,5660550,6734280,9192450,"Category 8,Category 1,Category 2,Category 5",7.78,0,0,1,1,1
3180,332520,297600,459570,"Category 4,Category 2,Category 5",7.78,1,1,0,0,0
1544,2179350,2695680,2210340,"Category 8,Category 1,Category 2,Category 5",7.78,0,0,1,0,0
685,235680,381960,477360,"Category 3,Category 4,Category 2,Category 5",7.78,1,1,0,0,0
65,5208090,8265000,10582530,"Category 2,Category 5",7.78,0,0,1,1,1
3019,475110,687750,1006110,"Category 6,Category 1,Category 4,Category 5",7.78,0,1,0,0,0
2985,2875770,4586460,7704780,"Category 6,Category 1,Category 7,Category 2",7.78,0,0,1,1,0
4809,690600,855720,748680,"Category 4,Category 2,Category 1,Category 5,Category 6",7.78,0,1,0,0,0
1207,2731020,3076950,4917540,"Category 8,Category 6,Category 1,Category 2",7.78,0,0,1,0,0
817,1205280,1081770,1659240,"Category 1,Category 4,Category 3,Category 5",7.77,0,0,0,0,0
2537,181890,338160,326880,"Category 1,Category 2",7.77,1,1,0,0,0
327,920520,1008330,1264200,"Category 1,Category 4,Category 2,Category 5",7.77,0,0,0,0,0
1545,1848660,3251340,3684000,"Category 4,Category 2,Category 1,Category 5,Category 8",7.77,0,0,1,0,0
1391,1389990,1677510,3052980,Category 5,7.77,0,0,1,0,0
3166,1368960,1988610,3339030,"Category 8,Category 7,Category 5",7.77,0,0,1,0,0
2641,212610,348780,538410,"Category 6,Category 1,Category 2",7.77,1,1,0,0,0
29,1133760,1704990,2973480,"Category 8,Category 4,Category 5",7.77,0,0,1,0,0
825,548010,768690,1069500,"Category 1,Category 4",7.77,0,1,0,0,0
437,4311030,7929780,7149390,"Category 8,Category 1,Category 4",7.77,0,0,1,1,1
3018,777060,860970,1548960,"Category 6,Category 1,Category 4,Category 5",7.77,0,0,0,0,0
176,10495080,10830450,9132450,"Category 2,Category 5",7.77,0,0,1,1,1
497,5220780,4729020,6874230,"Category 8,Category 4,Category 2,Category 5",7.77,0,0,1,1,0
983,1405920,1712370,2311770,"Category 5,Category 2",7.76,0,0,1,0,0
3631,881820,954300,1210110,"Category 8,Category 4,Category 2,Category 5",7.76,0,1,0,0,0
2160,618660,1067340,1700850,"Category 2,Category 5",7.76,0,0,0,0,0
316,5634150,9894660,12872130,"Category 8,Category 1,Category 7,Category 5",7.76,0,0,1,1,1
2448,3127740,4970010,8956500,Category 5,7.76,0,0,1,1,1
2242,484290,902280,1466580,"Category 2,Category 6",7.76,0,1,0,0,0
124,1493130,2673000,4605300,"Category 8,Category 1,Category 2",7.76,0,0,1,0,0
352,4346940,3764670,6568980,"Category 1,Category 5",7.76,0,0,1,1,0
1260,4088370,4293300,5504220,"Category 2,Category 5",7.76,0,0,1,1,0
365,1031190,1602210,2990250,"Category 1,Category 4,Category 5",7.76,0,0,1,0,0
233,8559510,7309650,5904030,"Category 8,Category 6,Category 2",7.76,0,0,1,1,1
1786,1281900,1947660,1802520,"Category 8,Category 7,Category 4,Category 5",7.76,0,0,1,0,0
141,5040510,5148180,6477120,"Category 1,Category 6",7.76,0,0,1,1,0
605,1198380,1619580,2834940,"Category 8,Category 1,Category 4,Category 5",7.76,0,0,1,0,0
1517,2327730,3715740,3267870,"Category 1,Category 2,Category 6",7.76,0,0,1,0,0
97,2129610,1889130,3040830,"Category 8,Category 4",7.76,0,0,1,0,0
1819,556350,873360,1183680,"Category 8,Category 1,Category 4",7.76,0,1,0,0,0
2475,601680,1163430,1551720,"Category 6,Category 1,Category 4,Category 2",7.76,0,0,0,0,0
119,2822220,2803530,3831150,"Category 8,Category 1,Category 4,Category 5",7.75,0,0,1,0,0
1383,4636440,6951870,9838380,"Category 1,Category 3,Category 2,Category 5",7.75,0,0,1,1,1
1906,1388280,1788360,2159760,"Category 8,Category 6,Category 4,Category 5",7.75,0,0,1,0,0
671,3902550,5311230,8327880,"Category 1,Category 2,Category 5",7.75,0,0,1,1,1
1028,1645620,2893290,5677560,"Category 8,Category 1,Category 4,Category 2",7.75,0,0,1,0,0
1457,1162950,987090,1583130,"Category 5,Category 2,Category 7",7.75,0,0,0,0,0
773,742050,1051470,1601880,"Category 1,Category 4,Category 2,Category 7",7.75,0,0,0,0,0
1791,576330,1007940,1692570,"Category 8,Category 4,Category 7",7.75,0,0,0,0,0
3520,443250,690210,865830,"Category 8,Category 9",7.75,0,1,0,0,0
957,803550,1208220,1975080,"Category 3,Category 4,Category 2,Category 5",7.75,0,0,0,0,0
986,1269120,1384980,2507250,"Category 8,Category 1",7.75,0,0,1,0,0
1989,523290,497850,843120,"Category 4,Category 2,Category 1,Category 5,Category 8",7.75,1,1,0,0,0
2850,808740,860850,1016100,"Category 8,Category 1,Category 4,Category 2",7.75,0,1,0,0,0
844,2434650,4001880,5446080,"Category 3,Category 2,Category 5",7.75,0,0,1,0,0
4361,334470,534150,760680,"Category 8,Category 1,Category 2,Category 5",7.75,1,1,0,0,0
1425,3206160,3221280,5122410,"Category 4,Category 2,Category 1,Category 8,Category 6",7.75,0,0,1,0,0
346,2199150,4234110,7552620,"Category 8,Category 2",7.74,0,0,1,1,0
2536,466560,893010,1448880,Category 2,7.74,0,1,0,0,0
3077,1689810,1400310,2067900,"Category 8,Category 2,Category 5",7.74,0,0,1,0,0
451,5593950,10799370,9844770,"Category 4,Category 2,Category 1,Category 5,Category 8,Category 6",7.74,0,0,1,1,1
2521,1064790,1761300,3356190,Category 5,7.74,0,0,1,0,0
203,1524360,2453610,4238010,"Category 6,Category 2",7.74,0,0,1,0,0
4408,99270,158820,184410,"Category 8,Category 4,Category 2",7.74,1,1,0,0,0
2617,3052020,5203590,6715440,"Category 7,Category 2,Category 5",7.74,0,0,1,1,0
1007,404070,419730,753720,"Category 3,Category 4,Category 5",7.74,1,1,0,0,0
2207,330450,498390,508140,"Category 1,Category 3,Category 2",7.74,1,1,0,0,0
268,6617190,5941770,11512050,"Category 8,Category 1,Category 4",7.74,0,0,1,1,1
1424,708930,1287150,1590360,"Category 9,Category 2,Category 5",7.74,0,0,0,0,0
1214,1063260,1628490,2355750,"Category 4,Category 2,Category 1,Category 5,Category 8",7.74,0,0,1,0,0
1886,4130610,7387440,8154960,"Category 8,Category 7,Category 2",7.74,0,0,1,1,1
3192,1687320,2512200,2920920,"Category 6,Category 5,Category 4,Category 2",7.74,0,0,1,0,0
2854,597840,1005480,1991580,"Category 8,Category 1",7.74,0,0,0,0,0
774,1283940,2286540,4500960,"Category 1,Category 4",7.74,0,0,1,0,0
596,8911740,8058810,8255730,"Category 8,Category 1,Category 2",7.74,0,0,1,1,1
2907,203610,345030,627570,"Category 6,Category 1,Category 2",7.74,1,1,0,0,0
4347,162720,265950,304920,"Category 1,Category 4,Category 6",7.74,1,1,0,0,0
2021,1643700,1639050,2026680,"Category 8,Category 1,Category 4,Category 5",7.74,0,0,1,0,0
1823,700200,846030,1134600,"Category 8,Category 7",7.74,0,1,0,0,0
2007,2206080,2873040,5508870,"Category 4,Category 2,Category 7,Category 1,Category 5,Category 8",7.73,0,0,1,0,0
181,8911530,9357660,7579620,"Category 8,Category 1,Category 4",7.73,0,0,1,1,1
1100,599730,880260,1646550,"Category 4,Category 5",7.73,0,0,0,0,0
656,1856520,2228070,4260930,"Category 8,Category 4,Category 5",7.73,0,0,1,0,0
561,1826970,2393400,3395880,"Category 8,Category 4,Category 5",7.73,0,0,1,0,0
1232,1694490,2720220,3095730,"Category 2,Category 5",7.73,0,0,1,0,0
1724,926610,1199700,1516620,"Category 1,Category 2,Category 5",7.73,0,0,0,0,0
777,3990300,3615540,6640470,"Category 8,Category 1,Category 2",7.73,0,0,1,1,0
462,7070520,8773080,12573600,"Category 4,Category 2,Category 1,Category 5,Category 8",7.73,0,0,1,1,1
4781,215220,246660,332010,"Category 1,Category 4,Category 3,Category 6",7.72,1,1,0,0,0
1879,1709820,3036660,4859370,"Category 8,Category 6,Category 4,Category 5",7.72,0,0,1,0,0
2916,393780,552540,1056690,"Category 8,Category 1,Category 7",7.72,0,1,0,0,0
743,1280310,1924380,2746620,"Category 3,Category 4",7.72,0,0,1,0,0
741,2814090,3744540,6013680,"Category 8,Category 1,Category 2,Category 7",7.72,0,0,1,0,0
524,1403430,1499670,2804520,"Category 8,Category 1,Category 6",7.72,0,0,1,0,0
3158,483900,681210,654300,"Category 6,Category 7,Category 5",7.72,1,1,0,0,0
2934,350520,303930,381570,"Category 4,Category 1,Category 5,Category 8,Category 6",7.72,1,1,0,0,0
1146,187140,290160,576450,"Category 1,Category 4,Category 3,Category 5",7.72,1,1,0,0,0
336,865920,1091610,2122440,"Category 8,Category 1,Category 2",7.72,0,0,0,0,0
1329,554070,868710,1363830,"Category 6,Category 1,Category 2",7.72,0,1,0,0,0
2026,754620,1048470,1476210,"Category 2,Category 5",7.72,0,0,0,0,0
1820,541800,606150,1145580,"Category 8,Category 1,Category 4",7.72,0,1,0,0,0
696,553950,610590,538410,"Category 8,Category 1,Category 2,Category 5",7.71,1,1,0,0,0
114,4878660,5295480,8584890,"Category 1,Category 2,Category 5",7.71,0,0,1,1,1
344,4395630,5426310,7311570,"Category 8,Category 2",7.71,0,0,1,1,1
541,4059540,4630200,4357710,"Category 1,Category 6",7.71,0,0,1,1,0
794,937860,1625250,1575090,"Category 8,Category 6,Category 5",7.71,0,0,0,0,0
2263,1260990,1922970,3703410,"Category 8,Category 7",7.71,0,0,1,0,0
1612,4202820,6042450,12009570,"Category 5,Category 2,Category 7",7.71,0,0,1,1,1
3856,935370,1252710,1027050,"Category 8,Category 4,Category 2,Category 5",7.71,0,0,0,0,0
1095,1108410,935070,1611030,"Category 1,Category 3,Category 2",7.71,0,0,0,0,0
1531,5765130,5129880,4270260,"Category 8,Category 1,Category 2,Category 5",7.71,0,0,1,1,0
566,4068120,6829980,9285990,"Category 8,Category 1,Category 4,Category 7",7.71,0,0,1,1,1
952,441090,876510,1474770,"Category 8,Category 5,Category 2",7.71,0,1,0,0,0
4703,352350,397800,685800,"Category 1,Category 2",7.71,1,1,0,0,0
4427,256620,297090,308250,"Category 8,Category 1,Category 4",7.71,1,1,0,0,0
1112,180150,260490,269880,"Category 3,Category 4",7.71,1,1,0,0,0
1234,6528510,5837130,7126860,"Category 4,Category 2,Category 5",7.71,0,0,1,1,1
2511,999630,1036740,1953720,"Category 8,Category 1,Category 2",7.71,0,0,0,0,0
177,7002300,10757520,11466420,Category 2,7.71,0,0,1,1,1
1959,1646190,1759170,3357390,"Category 8,Category 1,Category 4,Category 6",7.71,0,0,1,0,0
306,2119050,3308490,4472670,"Category 8,Category 1,Category 7,Category 2",7.71,0,0,1,0,0
2119,2727930,2619600,3409890,"Category 8,Category 1,Category 4,Category 5",7.71,0,0,1,0,0
547,5091540,7175280,11038770,"Category 6,Category 2,Category 5",7.7,0,0,1,1,1
1452,1607310,2969340,5343840,"Category 8,Category 1,Category 4,Category 2",7.7,0,0,1,0,0
505,6429570,11477130,18476910,"Category 1,Category 2,Category 5",7.7,0,0,1,1,1
162,2326800,2363610,1926480,"Category 8,Category 1,Category 4,Category 5",7.7,0,0,1,0,0
3663,194940,286980,317130,"Category 8,Category 6,Category 1,Category 2",7.7,1,1,0,0,0
2804,746400,608130,488040,"Category 7,Category 6",7.7,1,1,0,0,0
380,11959800,23607840,46563360,"Category 8,Category 2,Category 5",7.7,0,0,1,1,1
1043,239640,299850,304650,"Category 3,Category 2,Category 5",7.7,1,1,0,0,0
1686,550530,1027080,991560,"Category 8,Category 1,Category 4,Category 7",7.7,0,1,0,0,0
433,4188030,8109150,7299540,"Category 4,Category 2,Category 5",7.7,0,0,1,1,1
1816,3915060,5607420,9446790,Category 7,7.7,0,0,1,1,1
4245,480360,548820,714030,"Category 4,Category 2,Category 5",7.7,1,1,0,0,0
417,4658430,3824790,6380280,"Category 3,Category 2,Category 5",7.7,0,0,1,1,0
1181,3996480,7611060,7441260,"Category 1,Category 2,Category 5",7.7,0,0,1,1,1
3609,306810,393690,423450,"Category 8,Category 1,Category 4,Category 5",7.7,1,1,0,0,0
3186,211920,280080,338790,"Category 8,Category 1,Category 4,Category 5",7.7,1,1,0,0,0
1675,959700,1739400,2720700,"Category 8,Category 1,Category 4,Category 2",7.7,0,0,1,0,0
1955,715680,936570,1289490,"Category 8,Category 6,Category 1,Category 5",7.7,0,1,0,0,0
636,2374980,3930210,4758960,"Category 4,Category 7,Category 2,Category 1,Category 8",7.7,0,0,1,0,0
3067,1507080,1887570,1586670,"Category 6,Category 1,Category 4,Category 5",7.7,0,0,1,0,0
6166,132450,239070,312210,"Category 6,Category 1,Category 4,Category 2",7.7,1,1,0,0,0
1097,552000,862230,1395870,"Category 8,Category 5",7.7,0,1,0,0,0
1238,4444200,6294360,7441770,"Category 10,Category 2,Category 5",7.7,0,0,1,1,1
623,1260780,1210260,1438470,"Category 8,Category 1,Category 2,Category 5",7.69,0,0,0,0,0
38,5838330,10855830,17347950,"Category 1,Category 4,Category 3,Category 5",7.69,0,0,1,1,1
3536,257580,397710,557190,"Category 1,Category 4,Category 2,Category 5",7.69,1,1,0,0,0
258,2634720,2164560,2805390,"Category 8,Category 4,Category 5",7.69,0,0,1,0,0
1628,1953750,2533170,3404040,"Category 2,Category 5",7.69,0,0,1,0,0
152,6486120,12434970,10293810,"Category 8,Category 4,Category 2,Category 5",7.69,0,0,1,1,1
1030,1540620,1614750,1926810,"Category 4,Category 2,Category 1,Category 5,Category 8",7.69,0,0,1,0,0
655,1894020,2090610,1960680,"Category 8,Category 3,Category 2,Category 5",7.69,0,0,1,0,0
105,1611180,2067780,2902710,"Category 8,Category 5",7.69,0,0,1,0,0
2406,386010,480420,803250,Category 7,7.69,1,1,0,0,0
237,2501910,2220540,2162130,"Category 9,Category 2,Category 5",7.69,0,0,1,0,0
2286,707040,978510,1874340,"Category 4,Category 6",7.69,0,0,0,0,0
3212,1333950,2454540,3963690,"Category 8,Category 2,Category 5",7.69,0,0,1,0,0
2420,516780,753540,1087080,"Category 2,Category 5",7.69,0,1,0,0,0
1856,4673850,5898480,11036370,"Category 2,Category 5",7.69,0,0,1,1,1
684,235020,276750,239460,"Category 3,Category 4,Category 2,Category 5",7.69,1,1,0,0,0
728,9393420,13588830,23169930,"Category 8,Category 1,Category 4,Category 6",7.69,0,0,1,1,1
215,2477040,3213300,5240850,"Category 1,Category 2,Category 5",7.69,0,0,1,0,0
195,1857570,2705220,4365360,"Category 8,Category 4",7.69,0,0,1,0,0
252,6510090,7453500,13868700,"Category 8,Category 5",7.68,0,0,1,1,1
2936,412260,449190,627600,"Category 1,Category 4,Category 2",7.68,1,1,0,0,0
1900,2944320,5027100,5549820,"Category 8,Category 1,Category 4,Category 2",7.68,0,0,1,1,0
330,506040,604200,1091580,"Category 1,Category 4,Category 5",7.68,0,1,0,0,0
443,9886830,16911330,22875900,"Category 6,Category 1,Category 7",7.68,0,0,1,1,1
2022,514980,426300,523860,"Category 4,Category 1,Category 5,Category 8,Category 6",7.68,1,1,0,0,0
3298,277440,411030,529080,"Category 4,Category 2,Category 5",7.68,1,1,0,0,0
4209,468480,379830,653910,"Category 8,Category 4,Category 2,Category 5",7.68,1,1,0,0,0
4266,418770,620280,962460,"Category 1,Category 4",7.68,0,1,0,0,0
850,4048260,6592290,5522910,"Category 4,Category 2,Category 7,Category 8,Category 6",7.68,0,0,1,1,0
371,6830430,8129220,8161980,"Category 4,Category 2,Category 5,Category 8,Category 6",7.68,0,0,1,1,1
1376,677970,900150,894990,"Category 8,Category 2,Category 5",7.67,0,1,0,0,0
5470,193800,241860,344940,"Category 7,Category 4,Category 5",7.67,1,1,0,0,0
2986,533190,955860,1543890,"Category 4,Category 2,Category 7,Category 8,Category 6",7.67,0,1,0,0,0
220,7973730,14005110,21622020,"Category 3,Category 2,Category 5",7.67,0,0,1,1,1
2868,596160,983430,819600,"Category 1,Category 7,Category 6",7.67,0,1,0,0,0
1247,5344980,10401720,18369450,"Category 5,Category 7,Category 2",7.67,0,0,1,1,1
2162,588600,806250,1040130,"Category 6,Category 2,Category 5",7.67,0,1,0,0,0
614,1670910,2419830,2123880,"Category 4,Category 2,Category 7,Category 1,Category 8",7.67,0,0,1,0,0
1623,5937360,10847640,20684820,"Category 6,Category 2",7.67,0,0,1,1,1
486,8873460,17703750,17408670,"Category 8,Category 1,Category 5",7.67,0,0,1,1,1
4409,340620,514320,810750,"Category 2,Category 5",7.67,1,1,0,0,0
155,918900,1264020,2467920,"Category 1,Category 4,Category 3,Category 5",7.67,0,0,1,0,0
332,5143560,8085810,13688910,"Category 1,Category 2,Category 5",7.67,0,0,1,1,1
746,610650,696720,1014630,"Category 8,Category 1,Category 4",7.67,0,1,0,0,0
4252,169560,231720,343830,"Category 4,Category 6",7.67,1,1,0,0,0
581,4041150,8024370,12446310,"Category 8,Category 1,Category 4,Category 2",7.67,0,0,1,1,1
557,7325790,14450340,27291000,"Category 1,Category 6",7.66,0,0,1,1,1
79,3671190,4324560,8189310,"Category 8,Category 1,Category 4,Category 5",7.66,0,0,1,1,0
1406,2733150,3327990,6373050,"Category 1,Category 6",7.66,0,0,1,0,0
4722,231780,344760,420450,"Category 7,Category 4,Category 5",7.66,1,1,0,0,0
276,1748220,2686950,4458960,"Category 1,Category 4,Category 2,Category 5",7.66,0,0,1,0,0
1448,485130,411570,655470,"Category 8,Category 1,Category 7",7.66,1,1,0,0,0
1245,3128250,3564570,6102780,"Category 2,Category 6",7.66,0,0,1,1,0
1941,1875900,3559260,3696180,"Category 1,Category 6",7.66,0,0,1,0,0
576,2824950,3257460,3408630,"Category 2,Category 5",7.66,0,0,1,0,0
1018,1542090,2542530,2901870,"Category 8,Category 4,Category 5",7.66,0,0,1,0,0
1254,6474510,7120980,10333830,"Category 8,Category 1,Category 4,Category 3",7.66,0,0,1,1,1
2556,165240,212010,355920,Category 5,7.66,1,1,0,0,0
2571,203040,206610,324810,"Category 4,Category 7,Category 2,Category 1,Category 6",7.66,1,1,0,0,0
836,3044850,4753380,4741470,"Category 1,Category 5",7.66,0,0,1,0,0
1877,3002670,3529290,6953220,"Category 4,Category 2,Category 1,Category 5,Category 8",7.66,0,0,1,1,0
3361,616590,621420,838830,"Category 3,Category 7,Category 2",7.66,0,1,0,0,0
667,239760,259830,491520,"Category 3,Category 4,Category 2,Category 5",7.66,1,1,0,0,0
812,421080,586620,793170,"Category 8,Category 1,Category 4",7.66,1,1,0,0,0
5058,367860,552150,812700,"Category 3,Category 2,Category 5",7.66,1,1,0,0,0
594,879900,1642110,1331910,"Category 8,Category 1,Category 2,Category 5",7.65,0,0,0,0,0
878,3839190,6427980,9134760,"Category 1,Category 2,Category 5",7.65,0,0,1,1,1
1074,2628270,5024010,4529730,"Category 6,Category 5",7.65,0,0,1,0,0
622,2831730,4389120,4399200,"Category 8,Category 4,Category 2,Category 5",7.65,0,0,1,0,0
314,2877990,4869120,6724620,"Category 8,Category 4,Category 5",7.65,0,0,1,1,0
4236,726870,653010,957660,"Category 4,Category 2,Category 1,Category 5,Category 6",7.65,0,1,0,0,0
1722,674910,658200,536310,"Category 8,Category 1,Category 2,Category 5",7.66,0,1,0,0,0
3053,260940,243810,203940,Category 8,7.65,1,1,0,0,0
1356,1356990,2168130,1977900,"Category 2,Category 5",7.65,0,0,1,0,0
1793,630270,884130,1449390,"Category 1,Category 4,Category 7",7.65,0,1,0,0,0
3464,755070,1289340,1752690,"Category 1,Category 2,Category 5",7.65,0,0,0,0,0
71,893130,789900,1047120,"Category 8,Category 1,Category 4,Category 5",7.65,0,1,0,0,0
277,9468900,15692550,21351810,"Category 8,Category 1,Category 4,Category 2",7.65,0,0,1,1,1
4578,207870,177390,324210,"Category 2,Category 5",7.65,1,1,0,0,0
570,995730,1875150,3260460,"Category 1,Category 4,Category 2",7.65,0,0,1,0,0
1131,619200,853080,772740,"Category 8,Category 5",7.65,0,1,0,0,0
674,509580,991020,897960,"Category 8,Category 1,Category 2,Category 5",7.64,0,1,0,0,0
349,1651680,3083220,5045940,"Category 8,Category 2",7.64,0,0,1,0,0
3634,419550,342210,630240,"Category 3,Category 2,Category 1,Category 5,Category 8",7.64,1,1,0,0,0
4857,269220,314190,273690,"Category 4,Category 7",7.64,1,1,0,0,0
2782,952410,1845810,2198820,"Category 7,Category 6",7.64,0,0,1,0,0
361,9269850,16027020,31843950,"Category 8,Category 1,Category 7",7.64,0,0,1,1,1
3036,521340,1028460,1536720,"Category 9,Category 2,Category 5",7.64,0,1,0,0,0
508,1644840,2736750,3398490,"Category 8,Category 1,Category 5",7.64,0,0,1,0,0
902,4159650,6727230,9553500,"Category 8,Category 2,Category 5",7.64,0,0,1,1,1
1196,742350,1421490,2484150,"Category 2,Category 5",7.64,0,0,1,0,0
1328,1187670,1306770,1061160,"Category 5,Category 2",7.64,0,0,0,0,0
